"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"625",625,625,"Otu131","Otu25",0.991021786332132,0.00551307229126043,0.991341991341991,0.982532751091703,1.53980118379482,0.12361,0.471,"JEE",45776,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu25","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"626",626,626,"Otu131","Otu26",0.996786682152536,0.0105103569460851,1,1,-0.305728707782949,0.75981,0.856,"JEE",2747,2843,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu26","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"627",627,627,"Otu131","Otu27",0.99363372589179,0.00899084913091446,1,0.967741935483871,2.87979366919774,0.0039794,0.0372,"JEE",7118,2843,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu27","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"628",628,628,"Otu131","Otu28",0.988655088516916,0.00563524728943339,0.989510489510489,0.989510489510489,-0.151794757113364,0.87935,0.893,"JEE",24484,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu28","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"629",629,629,"Otu131","Otu29",0.989581745750726,0.00763312294182346,0.993548387096774,1,-1.36487442016558,0.17229,0.568,"JEE",28902,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu29","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"630",630,630,"Otu131","Otu3",0.989421021726351,0.00408681297674167,0.99002493765586,0.997524752475248,-1.98289738116613,0.047379,0.252,"JEE",95453,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu3","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"631",631,631,"Otu131","Otu30",0.994188689968741,0.00820494226703571,1,1,-0.70826946029913,0.47878,0.819,"JEE",20455,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu30","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"632",632,632,"Otu131","Otu31",0.994902146464646,0.0102125703216566,1,1,-0.499174387523492,0.61766,0.84,"JEE",45672,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu31","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"633",633,633,"Otu131","Otu32",0.989418384714303,0.00578028237046243,0.988888888888889,1,-1.83063985589514,0.067154,0.321,"JEE",42205,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu32","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"634",634,634,"Otu131","Otu33",0.990535897059961,0.00961319236929946,0.991735537190083,1,-0.984491163441517,0.32487,0.748,"JEE",37799,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu33","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"635",635,635,"Otu131","Otu34",0.993532517627233,0.00813520795020904,1,0.962264150943396,3.84358542218131,0.00012125,0.00179,"JEE",34209,2843,TRUE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu34","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"636",636,636,"Otu131","Otu36",0.995700483091787,0.00768822586050279,1,1,-0.55923394892711,0.576,0.837,"JEE",24129,2843,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu36","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"637",637,637,"Otu131","Otu37",0.989375903747118,0.00502018158447954,0.98921832884097,0.983739837398374,1.12268177035048,0.26157,0.691,"JEE",77209,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu37","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"638",638,638,"Otu131","Otu39",0.989299753834065,0.00892618885159833,0.992248062015504,1,-1.19874745468988,0.23063,0.657,"JEE",30920,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu39","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"639",639,639,"Otu131","Otu4",0.991382694716473,0.00668969097454312,0.991836734693878,1,-1.28814698860067,0.19769,0.612,"JEE",95884,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu4","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"640",640,640,"Otu131","Otu41",0.995972789115646,0.00978989571682307,1,1,-0.411364022747796,0.68081,0.85,"JEE",10982,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu41","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"641",641,641,"Otu131","Otu43",0.992752896828923,0.00743221691982661,0.993464052287582,1,-0.97509306432441,0.32951,0.755,"JEE",30084,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu43_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu43","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"642",642,642,"Otu131","Otu44",0.993400402414487,0.00892448356225547,1,1,-0.739493500041272,0.45961,0.812,"JEE",37523,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu44","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"643",643,643,"Otu131","Otu46",0.992642778279635,0.00890950924610532,1,1,-0.825771826162194,0.40893,0.797,"JEE",6786,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"644",644,644,"Otu131","Otu47",0.993829061324469,0.0110965010594224,1,1,-0.556115719945027,0.57813,0.837,"JEE",11926,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"645",645,645,"Otu131","Otu49",0.992083758937692,0.00901222838079781,0.99438202247191,1,-0.878388865419287,0.37973,0.781,"JEE",17176,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu49","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"646",646,646,"Otu131","Otu5",0.999074074074074,0.00507150516208487,1,1,-0.182574185835047,0.85513,0.875,"JEE",3684,2843,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu5","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"647",647,647,"Otu131","Otu50",0.993200857198519,0.00960414435703314,1,0.96551724137931,2.88246560964446,0.0039458,0.0371,"JEE",19128,2843,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu50","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"648",648,648,"Otu131","Otu52",0.991629268866296,0.0125453125969896,1,1,-0.667239741456352,0.50462,0.832,"JEE",37916,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu52","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"649",649,649,"Otu131","Otu53",0.992392759232382,0.00882527185575832,0.995283018867924,1,-0.861983731714114,0.3887,0.788,"JEE",46555,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu53","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"650",650,650,"Otu131","Otu54",0.987497610334106,0.00937024370434356,0.991935483870968,0.975409836065574,1.2900170635828,0.19704,0.612,"JEE",20662,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu54","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"651",651,651,"Otu131","Otu55",0.998449612403101,0.0059001891093596,1,1,-0.262769136406114,0.79273,0.856,"JEE",1400,2843,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu55","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"652",652,652,"Otu131","Otu6",0.990242401782046,0.00277470676893854,0.98997995991984,0.98284561049445,2.66579206509295,0.0076807,0.0644,"JEE",248199,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu6","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"653",653,653,"Otu131","Otu60",0.997575757575758,0.00628628915712292,1,1,-0.385639661754274,0.69976,0.85,"JEE",40134,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu60_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu60","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"654",654,654,"Otu131","Otu63",0.991979496457108,0.0110256352938095,1,1,-0.727441397176892,0.46696,0.812,"JEE",22275,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu63","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"655",655,655,"Otu131","Otu64",0.992776741724848,0.00919614490806118,1,1,-0.785465904176859,0.43218,0.807,"JEE",6636,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu64","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"656",656,656,"Otu131","Otu65",0.999074074074074,0.00507150516208487,1,1,-0.182574185835047,0.85513,0.875,"JEE",1235,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu65","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"657",657,657,"Otu131","Otu66",0.992679542679543,0.0100277822830036,1,1,-0.730017576554784,0.46538,0.812,"JEE",11728,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu66","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"658",658,658,"Otu131","Otu68",0.995333333333333,0.00860366134304153,1,1,-0.542404736843927,0.58754,0.837,"JEE",2101,2843,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu68","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"659",659,659,"Otu131","Otu7",0.99153555125425,0.00449359513924171,0.991302791254645,0.982456140350877,2.02052268218021,0.043329,0.236,"JEE",99247,2843,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu7","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","enriched","unchanged"
"660",660,660,"Otu131","Otu70",0.994428904428904,0.00847256849208911,1,1,-0.657545061606448,0.51083,0.833,"JEE",20784,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu70","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"661",661,661,"Otu131","Otu71",0.999166666666667,0.00456435464587639,1,1,-0.182574185835059,0.85513,0.875,"JEE",2737,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu71_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu71","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"662",662,662,"Otu131","Otu73",0.993057571359458,0.0105656529768824,1,1,-0.657075209239965,0.51113,0.833,"JEE",4053,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu73","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"663",663,663,"Otu131","Otu74",0.996623931623932,0.011045226232519,1,1,-0.30565859901798,0.75986,0.856,"JEE",4995,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu74_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu74","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"664",664,664,"Otu131","Otu77",0.994444444444444,0.00692045665447831,1,1,-0.802772971919486,0.42211,0.806,"JEE",5384,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu77","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"665",665,665,"Otu131","Otu78",0.997385620915033,0.0067793314439561,1,1,-0.385639661754269,0.69976,0.85,"JEE",12133,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu78","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"666",666,666,"Otu131","Otu8",0.998333333333333,0.00634270329256157,1,1,-0.262769136406128,0.79273,0.856,"JEE",1526,2843,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu8","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"667",667,667,"Otu131","Otu80",0.992791005291005,0.0123137567740742,1,1,-0.585442350475265,0.55825,0.837,"JEE",6775,2843,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu80_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu80","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"668",668,668,"Otu131","Otu81",0.991906911620426,0.00619801747116159,0.994117647058824,0.969879518072289,3.55394182908119,0.0003795,0.00498,"JEE",29834,2843,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu81","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"669",669,669,"Otu131","Otu83",0.991120608922524,0.0120402896858411,1,1,-0.737473209462587,0.46083,0.812,"JEE",11590,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu83","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"670",670,670,"Otu131","Otu84",0.99405143965539,0.00722755515335137,0.995327102803738,1,-0.823039080075665,0.41049,0.797,"JEE",9346,2843,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu84","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"671",671,671,"Otu131","Otu85",0.990803176937111,0.0070299011409543,0.991935483870968,0.983739837398374,1.00475659573467,0.31501,0.741,"JEE",19838,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu85","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","enriched","unchanged"
"672",672,672,"Otu131","Otu89",0.994517304189435,0.00901965707512259,1,1,-0.607860782832499,0.54328,0.837,"JEE",21296,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu89","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"673",673,673,"Otu131","Otu92",0.996666666666667,0.00864364759104402,1,1,-0.385639661754267,0.69976,0.85,"JEE",6487,2843,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#377EB8'>Otu92","<b style='color:#828382'>Otu131","Donor Taxa","Shared Taxa","unchanged","unchanged"
"674",674,674,"Otu131","Otu94",0.993768115942029,0.00979788673942765,1,0.955882352941177,3.86672800047754,0.00011031,0.00166,"JEE",9142,2843,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu94_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#E41A1C'>Otu94","<b style='color:#828382'>Otu131","Recipient Taxa","Shared Taxa","depleted","unchanged"
"675",675,675,"Otu131","Otu98",0.993439159036324,0.00678434429805556,0.992753623188406,1,-0.967056015355298,0.33352,0.76,"JEE",33572,2843,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","<b style='color:#828382'>Otu98","<b style='color:#828382'>Otu131","Shared Taxa","Shared Taxa","unchanged","unchanged"
"676",676,676,"Otu132","Otu136",0.996923076923077,0.00625904772573053,1,1,-0.491596040125091,0.623,0.84,"JEE",2862,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu136_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu136","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"677",677,677,"Otu132","Otu139",0.99677828513445,0.00786696251943968,1,0.972222222222222,3.12141602957279,0.0017998,0.0191,"JEE",14370,9319,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu139_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu139","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"678",678,678,"Otu132","Otu14",0.986551728079787,0.00726425450916059,0.987179487179487,1,-1.85129415595967,0.064127,0.313,"JEE",55143,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu14_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu14","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"679",679,679,"Otu132","Otu15",0.988557883342861,0.00994259279522788,0.99,0.97979797979798,0.88104820596554,0.37829,0.781,"JEE",13976,9319,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu15_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu15","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"680",680,680,"Otu132","Otu150",0.998305084745763,0.0051716707903282,1,1,-0.327730693416721,0.74312,0.85,"JEE",511,9319,FALSE,"Firmicutes","Thermotogae","Thermotogales","Thermotogaceae","Otu150_Thermotogales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu150","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"681",681,681,"Otu132","Otu16",0.993780209758322,0.00735595317059063,1,1,-0.845545111209384,0.39781,0.795,"JEE",10994,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu16_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu16","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"682",682,682,"Otu132","Otu18",0.986176869538232,0.0076819498034318,0.98876404494382,0.992537313432836,-0.827972592552263,0.40769,0.797,"JEE",67533,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Otu18_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu18","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"683",683,683,"Otu132","Otu19",0.990826421165155,0.00981293148040876,0.98989898989899,1,-0.934845907480366,0.34987,0.764,"JEE",15061,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu19_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu19","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"684",684,684,"Otu132","Otu2",0.984896166375884,0.00270724999561343,0.985294117647059,0.956803455723542,10.3768439183159,0.00000000000000000000000031605,0.0000000000000000000000229,"JEE",301623,9319,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu2","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
