"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"2294",2294,2294,"Otu183","Otu25",0.998372980736258,0.00240588460010938,1,1,-0.67626654398479,0.49887,0.844,"E",79939,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu25","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2295",2295,2295,"Otu183","Otu27",0.999593495934959,0.00222651446140312,1,1,-0.182574185835039,0.85513,0.872,"E",7574,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#E41A1C'>Otu27","<b style='color:#828382'>Otu183","Recipient Taxa","Shared Taxa","depleted","unchanged"
"2296",2296,2296,"Otu183","Otu28",0.997209203811317,0.00507145309588842,1,1,-0.550295178899728,0.58212,0.868,"E",24355,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu28","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2297",2297,2297,"Otu183","Otu29",0.99829544765715,0.00265095739370679,1,1,-0.642994997541895,0.52023,0.849,"E",51655,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu29","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2298",2298,2298,"Otu183","Otu3",0.99886147340314,0.0020640162019592,1,1,-0.55160739328464,0.58122,0.868,"E",102179,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu3","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2299",2299,2299,"Otu183","Otu31",0.998697916666667,0.00296132048273009,1,1,-0.439696865275776,0.66016,0.868,"E",35608,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu31","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2300",2300,2300,"Otu183","Otu32",0.997935103244838,0.00380692979780599,1,1,-0.542404736843909,0.58754,0.868,"E",38173,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu32","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2301",2301,2301,"Otu183","Otu33",1,0,1,1,NA,NA,NA,"E",6374,3096,NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#E41A1C'>Otu33","<b style='color:#828382'>Otu183","Recipient Taxa","Shared Taxa","depleted","unchanged"
"2302",2302,2302,"Otu183","Otu34",0.998968008255934,0.00148440650614672,1,1,-0.695221787153832,0.48692,0.838,"E",50262,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu34","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2303",2303,2303,"Otu183","Otu36",0.997768534496725,0.00211129467547401,0.998194945848375,1,-1.05691807458091,0.29055,0.694,"E",161299,3096,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu36","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2304",2304,2304,"Otu183","Otu37",0.998896247240618,0.00251025842244671,1,1,-0.439696865275764,0.66016,0.868,"E",45569,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu37","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2305",2305,2305,"Otu183","Otu38",0.998434822609396,0.0018467962122309,1,1,-0.847509530417351,0.39671,0.784,"E",34749,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu38_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu38","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2306",2306,2306,"Otu183","Otu39",0.999099099099099,0.00183260406384001,1,1,-0.491596040125088,0.623,0.868,"E",60249,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu39","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2307",2307,2307,"Otu183","Otu4",0.998798798798799,0.00311482796073659,1,1,-0.385639661754255,0.69976,0.868,"E",28696,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#E41A1C'>Otu4","<b style='color:#828382'>Otu183","Recipient Taxa","Shared Taxa","depleted","unchanged"
"2308",2308,2308,"Otu183","Otu41",0.998109537546988,0.00461137868628542,1,1,-0.409956020015009,0.68184,0.868,"E",62658,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu41","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2309",2309,2309,"Otu183","Otu44",0.99746835443038,0.00514984939458842,1,1,-0.491596040125092,0.623,0.868,"E",32814,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu44","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2310",2310,2310,"Otu183","Otu45",0.997474747474748,0.00574316699680987,1,1,-0.439696865275758,0.66016,0.868,"E",37071,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu45","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","depleted","unchanged"
"2311",2311,2311,"Otu183","Otu46",1,0,1,1,NA,NA,NA,"E",26740,3096,NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2312",2312,2312,"Otu183","Otu47",0.998575498575499,0.00323973522896966,1,1,-0.439696865275775,0.66016,0.868,"E",16677,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2313",2313,2313,"Otu183","Otu49",0.998299319727891,0.00386784716111686,1,1,-0.439696865275778,0.66016,0.868,"E",21325,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu49","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2314",2314,2314,"Otu183","Otu52",0.999346405228758,0.0035798859967658,1,1,-0.182574185835054,0.85513,0.872,"E",15605,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu52","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2315",2315,2315,"Otu183","Otu53",0.998197177499503,0.00439729565785162,1,1,-0.409984372389849,0.68182,0.868,"E",27078,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu53","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2316",2316,2316,"Otu183","Otu54",0.998630136986301,0.00417984351547077,1,1,-0.327730693416736,0.74312,0.868,"E",20857,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu54","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2317",2317,2317,"Otu183","Otu55",0.998461538461539,0.0046942857942979,1,1,-0.327730693416716,0.74312,0.868,"E",8248,3096,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#E41A1C'>Otu55","<b style='color:#828382'>Otu183","Recipient Taxa","Shared Taxa","depleted","unchanged"
"2318",2318,2318,"Otu183","Otu56",0.998484848484849,0.0034459001980859,1,1,-0.439696865275753,0.66016,0.868,"E",8729,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu56_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu56","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2319",2319,2319,"Otu183","Otu6",0.998365337755981,0.00127398165955573,0.998911860718172,1,-1.28311285469327,0.19945,0.572,"E",235637,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu6","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2320",2320,2320,"Otu183","Otu63",0.998148148148148,0.00704744810284618,1,1,-0.262769136406126,0.79273,0.87,"E",5606,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu63","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2321",2321,2321,"Otu183","Otu64",0.996666666666667,0.00758098043578904,1,1,-0.439696865275759,0.66016,0.868,"E",3532,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu64","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2322",2322,2322,"Otu183","Otu65",0.996969696969697,0.00924632050392013,1,0.692307692307692,32.9495397150508,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042951,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174,"E",10168,3096,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu65","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2323",2323,2323,"Otu183","Otu66",0.997777777777778,0.00845693772341541,1,1,-0.262769136406124,0.79273,0.87,"E",8783,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu66","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2324",2324,2324,"Otu183","Otu68",1,0,1,1,NA,NA,NA,"E",515,3096,NA,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu68","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2325",2325,2325,"Otu183","Otu69",1,0,1,1,NA,NA,NA,"E",29114,3096,NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Otu69_Sphingobacteriales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu69","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2326",2326,2326,"Otu183","Otu7",0.99882005899705,0.00305969826231647,1,1,-0.385639661754262,0.69976,0.868,"E",19373,3096,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu7","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","enriched","unchanged"
"2327",2327,2327,"Otu183","Otu70",0.999290780141844,0.00388455714542672,1,1,-0.182574185835041,0.85513,0.872,"E",4013,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu70","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2328",2328,2328,"Otu183","Otu73",0.998809523809524,0.00652050663696626,1,1,-0.182574185835055,0.85513,0.872,"E",22758,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu73","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2329",2329,2329,"Otu183","Otu75",0.998850574712644,0.00629566158051914,1,1,-0.18257418583505,0.85513,0.872,"E",11980,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu75_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu75","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2330",2330,2330,"Otu183","Otu77",1,0,1,1,NA,NA,NA,"E",21208,3096,NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu77","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2331",2331,2331,"Otu183","Otu78",0.999019607843137,0.0037310019368009,1,1,-0.262769136406122,0.79273,0.87,"E",23060,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu78","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2332",2332,2332,"Otu183","Otu8",0.999111111111111,0.00338277508936616,1,1,-0.262769136406137,0.79273,0.87,"E",11015,3096,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#E41A1C'>Otu8","<b style='color:#828382'>Otu183","Recipient Taxa","Shared Taxa","depleted","unchanged"
"2333",2333,2333,"Otu183","Otu81",0.999305555555556,0.00380362887156366,1,1,-0.182574185835054,0.85513,0.872,"E",15723,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu81","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2334",2334,2334,"Otu183","Otu82",0.998603839441536,0.00235485049795183,1,1,-0.592887132188896,0.55326,0.856,"E",34109,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu82_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu82","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2335",2335,2335,"Otu183","Otu83",0.998639455782313,0.00517771697351965,1,1,-0.262769136406117,0.79273,0.87,"E",23647,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu83","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2336",2336,2336,"Otu183","Otu84",1,0,1,1,NA,NA,NA,"E",845,3096,NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu84","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2337",2337,2337,"Otu183","Otu85",0.997841670562568,0.00523687003436055,1,1,-0.412141111631638,0.68024,0.868,"E",16546,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu85","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","enriched","unchanged"
"2338",2338,2338,"Otu183","Otu87",0.998768243045717,0.00244911487851833,1,1,-0.502939639576231,0.61501,0.868,"E",9397,3096,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu87_Eggerthellales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu87","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2339",2339,2339,"Otu183","Otu88",0.998076923076923,0.00586785724287241,1,1,-0.327730693416723,0.74312,0.868,"E",24443,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu88_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu88","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","depleted","unchanged"
"2340",2340,2340,"Otu183","Otu89",0.998245614035088,0.00667652978164374,1,1,-0.262769136406123,0.79273,0.87,"E",10816,3096,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu89","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2341",2341,2341,"Otu183","Otu92",0.998850574712644,0.00629566158051914,1,1,-0.18257418583505,0.85513,0.872,"E",7587,3096,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#377EB8'>Otu92","<b style='color:#828382'>Otu183","Donor Taxa","Shared Taxa","unchanged","unchanged"
"2342",2342,2342,"Otu183","Otu93",0.997619047619048,0.0130410132739325,1,1,-0.182574185835055,0.85513,0.872,"E",4418,3096,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu93_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu93","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","depleted","unchanged"
"2343",2343,2343,"Otu183","Otu98",1,0,1,1,NA,NA,NA,"E",20042,3096,NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","<b style='color:#828382'>Otu98","<b style='color:#828382'>Otu183","Shared Taxa","Shared Taxa","unchanged","unchanged"
"2344",2344,2344,"Otu189","Otu19",0.994672341384304,0.00284684489881108,0.994542974079127,0.997278911564626,-0.915599645562191,0.35988,0.76,"E",149227,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu19_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu19","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2345",2345,2345,"Otu189","Otu2",0.99551577631508,0.000945320508420249,0.995501574448943,0.999103541012999,-3.79528918071859,0.00014747,0.00169,"E",611542,15113,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu2","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2346",2346,2346,"Otu189","Otu21",0.99421210559331,0.00483097548174065,0.995197427705415,0.987096774193548,1.47285603635429,0.14079,0.469,"E",87094,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu21","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2347",2347,2347,"Otu189","Otu24",0.995780315101474,0.00292654991483594,0.995642701525055,1,-1.44186329340707,0.14934,0.484,"E",113271,15113,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu24","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2348",2348,2348,"Otu189","Otu25",0.995908244958453,0.00262176071711456,0.995698924731183,1,-1.56068973603755,0.1186,0.418,"E",79939,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2349",2349,2349,"Otu189","Otu27",0.995131578947368,0.00597191970336873,1,1,-0.815218772932474,0.41495,0.798,"E",7574,15113,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#E41A1C'>Otu27","<b style='color:#377EB8'>Otu189","Recipient Taxa","Donor Taxa","depleted","unchanged"
"2350",2350,2350,"Otu189","Otu28",0.9955507559172,0.00533575991710185,0.996835443037975,1,-0.833853874972899,0.40436,0.791,"E",24355,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu28","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2351",2351,2351,"Otu189","Otu29",0.996380144232845,0.00266697914288462,0.995983935742972,1,-1.35728686773282,0.17469,0.53,"E",51655,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu29","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2352",2352,2352,"Otu189","Otu3",0.995977705783046,0.00320649934731254,0.995894153754024,0.988980716253444,2.18212722714798,0.0291,0.158,"E",102179,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu3","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2353",2353,2353,"Otu189","Otu31",0.995050373160952,0.00564138306167427,0.992957746478873,1,-0.877378257235285,0.38028,0.77,"E",35608,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu31","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
"2354",2354,2354,"Otu189","Otu32",0.997104528600592,0.00486505305307573,1,1,-0.595157209555574,0.55174,0.856,"E",38173,15113,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","<b style='color:#377EB8'>Otu32","<b style='color:#377EB8'>Otu189","Donor Taxa","Donor Taxa","enriched","unchanged"
