#OTU ID	bulk16SV4s10	bulk16SV4s11	bulk16SV4s12	bulk16SV4s13	bulk16SV4s14	bulk16SV4s15	bulk16SV4s16	bulk16SV4s17	bulk16SV4s1	bulk16SV4s2	bulk16SV4s3	bulk16SV4s4	bulk16SV4s5	bulk16SV4s6	bulk16SV4s7	bulk16SV4s8	bulk16SV4s9	HMP206534	HMP206536	HMP206538	HMP206547	HMP206548	HMP206561	HMP206562	HMP206563	HMP206564	HMP206569	HMP206570	HMP206571	HMP206572	HMP206603	HMP206604	HMP206605	HMP206608	HMP206609	HMP206614	HMP206615	HMP206616	HMP206617	HMP206618	HMP206619	HMP206620	HMP206621	HMP206622	HMP206623	HMP206624	HMP206625	HMP206626	HMP206627	HMP206628	HMP206629	HMP206630	HMP206635	HMP206636	HMP206643	HMP206644	HMP206645	HMP206646	HMP206647	HMP206648	HMP206655	HMP206656	HMP206657	HMP206658	HMP206659	HMP206660	HMP206667	HMP206668	HMP206669	HMP206670	HMP206671	HMP206672	HMP206673	HMP206675	HMP206676	HMP206677	HMP206678	HMP206681	HMP206682	HMP206683	HMP206684	HMP206695	HMP206700	HMP206701	HMP206702	HMP206703	HMP206704	HMP206708	HMP206709	HMP206710	HMP206711	HMP206712	HMP206713	HMP206718	HMP206719	HMP206720	HMP206721	HMP206723	HMP206724	HMP206725	HMP206726	HMP206727	HMP206728	HMP206729	HMP206730	HMP206731	HMP206732	HMP206733	HMP206734	HMP206738	HMP206739	HMP206740	HMP206741	HMP206742	HMP206743	HMP206746	HMP206747	HMP206750	HMP206751	HMP206752	HMP206753	HMP206754	HMP206755	HMP206756	HMP206757	HMP206758	HMP206761	HMP206762	HMP206766	HMP206767	HMP206768	HMP206769	HMP206770	HMP214994	HMP214995	HMP215003	HMP215004	HMP215007	HMP215008	HMP215009	HMP215010	HMP215023	HMP215048	HMP215049	HMP215050	HMP215055	HMP215056	HMP215057	HMP215058	HMP215061	HMP215062	HMP215067	HMP215074	HMP215075	HMP215076	HMP215077	HMP215080	HMP215084	HMP215085	HMP219633	HMP219634	HMP219637	HMP219638	HMP219643	HMP219644	HMP219645	HMP219646	HMP219651	HMP219652	HMP219653	HMP219654	HMP219655	HMP219656	HMP219657	HMP219658	HMP219659	HMP219668	HMP219669	HMP219670	HMP219675	HMP219676	HMP219691	HMP219692	HMP219693	HMP222170	HMP222171	HMP224323	HMP224324	HMP224325	HMP224326	HMP224327	HMP224328	HMP224330	HMP224844	HMP224845
Otu47	904	2	58	2019	9	0	0	0	70	5	47	56	560	0	58	298	711	0	0	0	1	0	328	476	158	39	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	54	585	0	1	0	0	49	48	1	0	0	0	0	1	0	0	10	0	0	0	0	0	0	2464	2398	0	0	0	0	33	57	0	0	0	0	11	13	1	0	0	0	0	0	0	1	77	179	0	0	259	121	4	0	0	0	124	262	0	2	0	0	80	69	77	190	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	95	99	0	41	0	0	0	0	157	99	70	107	0	3	238	171	26	36	0	0	403	53	0	15	276	1	0	0	371	222	0	1	3172	1323	0	0	2	0	106	18	0	1	0	0	1	18	10	6	3	153	250	1	6	217	51	242
Otu508	14	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	85	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu58	35	36	28	59	1	97	69	17	57	1	109	20	39	133	98	313	79	113	114	98	63	98	0	108	208	20	16	53	1	0	0	48	16	0	0	0	0	0	0	0	1	0	0	0	0	46	0	0	0	0	93	221	444	0	0	0	0	0	500	58	6	0	101	61	0	0	0	0	0	60	0	0	90	27	328	44	288	0	0	295	210	0	0	0	0	64	109	360	115	287	279	273	43	137	100	102	57	0	9	116	261	112	51	0	0	64	53	0	0	142	124	16	51	85	47	125	83	149	329	85	119	228	206	144	0	0	1	0	66	16	0	0	290	0	1	101	10	84	14	33	42	2	8	0	389	21	49	531	339	18	21	18	43	7	17	41	27	0	0	80	224	0	302	342	3690	207	127	188	81	0	0	258	60	0	0	0	0	166	464	0	0	410	0	0	0	2	244	218	46	121	148	157	159	53	88
Otu51	31	108	37	29	48	0	0	28	1	0	1	0	4	0	0	0	78	0	0	0	27	0	98	124	39	25	267	189	56	44	272	6	33	119	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	188	0	1	0	0	0	0	0	46	6	269	337	0	0	1	0	0	149	0	0	52	9	38	1	2	1	0	1	1	0	0	0	0	53	60	20	32	0	1	349	362	609	603	408	394	0	2	53	101	14	8	0	0	238	229	95	86	54	81	487	262	83	52	195	122	161	126	106	52	11	2830	1679	0	1	0	0	110	39	1	0	25	0	0	13	0	9	0	5	8	0	0	0	1	4	10	59	19	24	32	171	58	61	65	168	18	19	0	213	323	0	1615	12	0	50	48	34	29	0	0	293	121	0	0	0	0	228	219	0	0	2308	0	0	37	43	130	78	10	9	111	270	36	0	1
Otu89	179	0	193	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	11	0	0	0	0	2378	4888	0	0	0	0	0	0	568	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	401	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21	0	0	1	0	241	493	0	0	0	0	78	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0
Otu813	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	1	0	1	0	0	1	2	0	0	0	0	0	0	1	2	8	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	29	0	0	0	0	0	0
Otu94	31	33	24	150	1	22	2	18	8	0	12	1	10	9	39	31	29	10	0	0	1	0	0	14	163	20	15	30	459	177	1024	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	20	0	0	0	9	13	0	0	56	0	0	0	0	0	0	12	22	0	0	0	0	7	7	0	0	0	0	0	0	167	99	2	2	5	4	0	0	73	33	0	10	1	2	1169	1791	0	0	29	5	127	172	16	16	29	48	37	3	0	0	47	72	0	0	0	19	28	0	0	0	0	1	0	0	0	139	0	0	0	0	31	12	37	81	0	12	0	12	2	0	144	98	57	20	18	13	63	34	18	8	0	0	119	244	0	34	122	0	0	0	161	158	0	0	806	153	923	56	0	0	145	70	297	190	302	0	0	32	37	0	0	50	57	532	266	10	0	10
Otu505	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	42	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu25	426	1268	1347	650	267	576	798	601	1499	11	3399	352	637	23	181	539	774	338	305	145	898	95	380	182	21	0	355	572	0	0	1	85	15	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	0	40	30	358	0	0	2	0	1136	214	174	0	15	902	846	76	2	0	0	0	1	1	0	0	68	41	0	190	118	99	421	301	0	0	1	1	178	512	0	11	1	2	41	43	3	7	4	2	0	2	0	0	0	2	0	0	1281	646	0	2	429	1047	328	515	1449	1028	182	100	185	155	787	866	40	93	61	0	0	0	0	5	1	0	0	101	873	1172	74	0	23	1	300	351	36	164	0	1152	0	0	184	72	127	106	518	36	1	0	83	29	0	12	85	66	0	61	234	0	0	0	158	292	0	0	0	0	1	0	0	0	2334	1099	0	0	27	0	0	186	172	7	11	26	21	0	0	440	393	222
Otu71	311	474	202	51	158	17	38	35	1238	172	2055	155	141	491	851	857	140	299	121	6	0	0	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	22	5	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	59	1	13	11	0	0	0	0	24	1	0	0	19	0	0	0	20	90	29	3	41	26	35	8	19	107	15	13	0	0	4	16	9	8	0	44	94	119	2	7	119	224	25	13	139	43	45	17	0	0	71	112	92	6	6	1841	1252	32	42	22	7	0	0	28	48	7	0	1	0	0	0	0	36	7	0	2670	233	99	0	0	0	0	0	0	15	10	0	1138	0	0	2	0	0	25	34	24	40	88	106	118	45	27	17	13	47	37	0	0	14	6	9	59	5	1	0	0	0	0	0	0	2	38	39	11	87	26
Otu125	8	139	23	57	3	0	31	14	6	2	39	5	4	1	2	15	3	0	1	0	0	0	1	23	75	5	104	166	7	0	22	164	91	40	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	3	2	0	45	208	94	48	67	46	19	21	38	82	0	0	0	82	0	0	36	32	5	2	3	0	0	0	0	0	0	0	3	309	278	12	14	7	4	41	66	1	5	3	8	0	0	69	104	0	0	0	0	17	0	198	298	63	143	33	60	38	94	59	36	141	170	30	29	3	29	25	0	0	24	18	0	0	0	0	81	0	0	35	5	59	8	116	91	0	17	0	0	49	31	98	309	21	8	111	16	14	0	64	95	0	0	0	0	0	15	8	0	219	140	40	3	7	3	4	0	0	0	0	0	473	194	0	0	0	0	44	9	0	18	24	32	19	2	0	90	0	0
Otu1699	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	2	2	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	29	36	0	0	0	4	24	6	0	0	0	0	7	7	1	39	25	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	7	5	0	0	0	0	0	0	2	1	0	11	0	0	0	0	0	0	0	0	3	3	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	4	16	3	2	0	0	0
Otu29	169	218	635	64	1096	1126	2291	476	750	28	332	255	347	442	23	77	825	115	51	24	701	163	379	726	324	47	260	416	34	40	254	162	130	78	73	42	30	0	0	0	0	0	0	0	0	0	0	4	0	0	15	0	530	9	0	0	0	313	92	33	29	2	478	302	125	34	0	0	0	2205	0	0	105	23	30	0	32	0	0	151	581	0	0	1	3	109	197	23	11	266	514	154	115	544	1025	165	105	0	1	301	241	5	15	1	5	262	404	35	60	309	404	422	764	315	113	135	175	81	101	198	159	1	338	207	141	133	54	4	59	21	0	0	229	213	276	32	29	60	83	46	51	26	101	0	684	496	785	1227	280	48	51	549	33	209	97	27	306	271	179	140	184	0	222	210	130	104	158	314	500	0	0	209	78	0	0	0	0	712	876	0	0	253	0	13	47	64	208	183	26	63	261	442	264	106	771
Otu215	122	35	3	4	38	0	0	20	39	0	115	21	38	70	16	61	9	0	0	0	0	0	0	1	50	0	16	26	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	56	45	0	0	0	0	26	50	20	11	0	0	7	22	0	0	46	36	0	0	11	3	0	0	0	0	0	0	6	11	0	3	0	0	29	46	1	0	15	11	0	11	0	0	0	0	0	0	0	1	0	0	0	0	4	109	19	0	42	4	18	9	0	21	0	0	0	0	32	12	0	49	30	41	0	0	161	47	0	0	0	5	0	32	23	20	165	400	24	24	0	0	41	9	0	0	0	0	12	1	0	0	0	0	0	0	14	20	22	0	2	1	4	27	0	19
Otu197	114	0	0	0	113	0	0	0	1	0	0	0	0	0	3	26	30	0	0	0	0	0	0	0	0	0	14	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	0	0	72	153	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123	576	0	0	0	0	0
Otu52	578	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	70	0	0	0	0	0	2842	5557	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	26	0	0	0	614	1799	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	51	59	0	1	1441	456	0	0	0	0	2358	2248	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu162	48	0	161	0	16	0	30	26	3	1	39	7	16	0	0	2	0	0	0	0	0	0	0	0	0	0	164	240	0	0	0	65	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	15	0	0	0	0	0	0	0	1	0	0	80	112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	45	0	0	11	4	30	34	0	0	0	0	138	106	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	71	30	0	0	0	0	0	0	6	11	7	0	0	0	3	9	0	7	0	0	66	20	0	0	779	0	0	0	1034	817	0	0	31	36	0	0	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu34	90	6536	697	33	254	312	40	34	124	5	975	24	94	45	18	256	14	16	0	0	1	4	492	465	214	2	250	388	1	1	2	0	17	382	249	19	89	0	29	0	0	0	4	443	0	0	7	2	0	2	0	0	377	27	6	0	0	12	0	39	32	0	0	0	106	234	0	0	0	0	0	0	1396	9	0	0	0	0	0	4	11	0	7	0	1	24	46	27	47	65	74	67	38	1	1	1282	1037	0	76	164	220	114	47	0	0	27	24	462	476	235	185	529	885	146	36	69	59	324	345	45	74	4	70	67	1	2	0	0	15	3	0	0	74	453	661	0	0	5	0	10	13	1	284	64	1	510	324	231	54	78	28	229	0	1	0	2	484	474	344	114	71	0	0	126	34	0	0	170	136	28	8	147	57	0	0	0	0	2	0	118	273	136	0	0	162	479	1	4	309	576	1352	1166	0	0	0
Otu135	61	0	5	196	37	28	0	1	6	0	3	0	3	0	6	11	7	0	0	0	2	2	0	1	0	0	0	0	0	0	0	61	50	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	164	0	0	0	0	270	0	0	59	31	100	61	0	0	0	0	0	0	0	0	110	0	0	0	0	5	0	41	5	0	0	0	0	4	16	3	30	5	23	0	0	15	31	113	84	0	0	62	46	0	0	0	0	224	244	1	0	296	505	0	0	206	109	7	6	831	616	19	38	93	21	27	0	0	0	0	0	0	0	0	6	0	0	21	0	0	0	5	3	0	35	0	0	0	0	235	472	0	12	0	15	0	0	138	39	0	0	71	59	0	58	132	30	0	0	130	135	293	369	4	14	0	0	45	0	1847	1071	0	0	0	0	0	20	13	0	0	12	3	0	0	5	0	96
Otu93	114	442	21	7	56	94	65	0	51	0	488	21	63	0	1	27	50	0	0	0	0	0	34	28	2	0	1809	2183	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	71	171	0	27	2	3	188	341	0	1	0	0	0	0	0	15	39	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	9	0	1	0	0	0	0	0	1	221	163	0	0	51	155	0	0	6	24	39	77	119	103	0	0	21	24	0	0	0	67	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	90	0	49	0	0	6	11	157	98	32	31	534	18	0	0	54	6	0	0	16	13	0	9	32	0	1	0	98	89	79	90	22	59	0	0	0	0	153	175	0	0	7	0	0	25	30	0	1	179	117	0	0	0	32	45
Otu23	239	673	108	7	166	46	165	0	108	6	223	64	63	9	171	982	72	60	65	33	0	0	0	0	0	0	245	569	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	15	0	0	0	0	672	47	0	0	0	2	221	286	1	0	370	227	622	1303	278	36	0	1429	0	0	638	102	246	3	4	0	0	751	1988	13	1	0	0	277	673	110	671	3	2	32	50	96	212	1793	2259	0	0	0	0	1	0	0	0	85	83	531	1226	635	620	10	4	441	359	0	0	0	0	25	17	0	2361	3600	0	0	30	17	28	2	1	0	764	813	1049	0	0	723	431	23	24	0	4	0	0	110	82	12	3	127	110	970	0	0	0	0	158	0	0	0	0	0	0	36	0	881	533	65	84	787	354	1	0	0	0	23	0	12	14	0	0	1	0	0	0	0	0	1	133	74	0	1	0	0	9
Otu154	99	102	83	0	48	28	24	0	29	2	170	13	16	0	6	95	42	10	8	0	0	0	0	6	21	0	15	37	0	0	0	0	0	69	22	14	103	0	0	0	0	0	0	14	0	0	46	0	0	0	0	0	0	0	39	103	0	35	116	109	0	0	73	11	23	16	0	0	0	0	0	0	25	16	102	0	0	0	0	0	0	0	0	0	0	30	45	0	0	58	13	0	0	16	40	0	0	0	0	28	49	0	0	0	0	13	33	0	0	59	13	112	87	38	76	0	1	83	73	52	30	62	65	53	1	0	6	0	1	0	0	0	6	0	0	2	0	9	0	19	26	2	0	0	102	0	10	44	0	0	0	22	0	0	0	0	17	10	0	128	44	0	0	284	0	0	0	251	227	118	224	1	3	0	0	0	0	0	0	0	0	0	0	128	0	20	0	0	44	149	0	0	0	0	0
Otu39	152	88	49	147	2	88	180	28	61	10	172	52	26	2	0	0	0	152	108	50	9	8	0	2	1	0	2	23	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	1	0	49	0	0	0	23	353	491	127	7	0	0	0	0	97	57	16	31	29	25	0	0	0	0	2	260	0	0	148	0	0	0	0	8	3	306	69	0	1	1	2	0	0	1414	270	744	1107	319	49	151	567	86	59	0	29	126	236	342	342	4	55	43	33	3	0	212	1074	26	26	0	4	771	285	143	283	0	0	674	166	169	2	0	0	1	2	0	5	0	475	0	0	53	12	64	37	70	36	2	59	0	160	1	0	331	125	24	12	28	327	37	29	670	123	0	0	5	27	0	1743	129	1	0	0	81	93	851	283	394	84	0	0	68	12	59	86	279	1248	401	0	162	0	0	0	0	27	34	770	506	59	0	24
Otu40	87	111	249	727	258	200	250	203	217	7	209	71	121	180	101	157	227	0	0	0	147	83	8	101	33	38	126	239	0	0	0	13	24	139	42	60	210	0	4	0	15	0	0	0	0	0	0	0	0	0	113	80	179	0	1	0	0	0	359	181	0	0	30	30	82	91	0	0	0	0	34	26	0	44	0	28	45	31	0	168	138	0	1	0	0	478	431	428	138	198	327	846	917	262	418	324	209	0	0	161	108	129	117	0	0	382	353	2	2	272	757	86	187	10	59	361	169	166	194	273	1037	1050	108	230	1	0	544	357	563	225	0	0	300	65	96	7	0	325	51	24	48	0	20	0	0	90	334	330	178	475	601	195	42	35	23	79	113	30	0	0	0	0	186	58	637	295	726	77	9	90	125	44	5	0	0	0	7	361	173	0	0	183	0	81	47	137	107	97	98	105	0	0	203	337	908
Otu105	224	67	20	91	52	69	116	0	20	0	106	19	37	0	0	7	25	0	0	0	0	0	107	93	24	1	505	564	0	0	0	32	46	0	0	0	21	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	168	13	99	0	17	0	0	172	593	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	8	0	0	0	0	295	374	0	2	0	0	0	0	0	0	42	27	0	0	2	16	153	113	50	68	0	0	226	165	0	0	6	117	118	6	0	0	0	0	0	0	0	8	0	0	0	0	134	58	129	90	1	126	0	0	0	0	202	95	23	27	40	0	7	6	0	5	0	0	141	69	0	0	51	14	0	0	34	53	29	14	14	24	0	0	46	0	25	24	0	0	2	0	0	88	209	1	3	1060	868	1	0	29	25	13
Otu324	10	14	4	9	0	7	5	8	12	1	10	0	6	0	16	21	12	0	0	0	0	0	0	8	8	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	26	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	4	3	0	0	0	0	8	13	12	8	0	0	4	31	4	5	22	1	12	3	8	11	1	0	5	4	1	4	12	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	11	1	0	14	30	4	0	0	0	0	0	0	0	7	84	0	40	37	25	0	0	14	16	106	26	0	0	0	0	0	0	81	53	6	12	4	0	40	0	0	0	0	6	12	1	4	0	4	9
Otu32	233	0	87	472	1120	581	234	1137	105	4	224	105	51	91	292	1100	388	0	0	16	0	0	105	234	236	59	166	269	0	0	0	62	46	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	0	1567	5	0	0	0	68	626	247	8	38	218	192	0	2	0	0	0	2986	0	0	217	0	0	0	1	0	0	0	2	0	0	0	0	161	558	478	235	0	0	27	49	11	19	486	527	0	4	415	327	302	382	0	0	167	81	4	1	137	412	252	396	80	175	0	0	276	379	84	251	0	47	47	3	0	598	589	1	0	0	0	0	0	1	15	0	293	56	649	854	0	188	0	0	1	3	988	581	239	181	203	216	57	34	624	563	0	0	2	21	0	876	491	1	0	0	747	646	1	0	18	0	0	0	0	0	142	89	1	0	2013	0	0	7	12	425	230	757	566	100	186	387	172	173
Otu271	254	0	0	0	157	0	0	0	0	0	505	2	61	0	66	394	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	83	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	119	0	0	0	0	0	109	0	0	0	0	0	0	99	0	0	0	99	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu851	5	0	0	0	0	0	0	1	4	0	65	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4	121	129	16	0	45	0	0	1	11	4	47	7	12	425	54	21	17	1622	1765	964	6735	2430	22	43	19	133	2	0	16	64	6	1035	813	178	151	57	183	19	14	70	33	51	2	36	40	60	55	37	38	191	103	79	94	11	415	164	29	284	6	49	44	55	5	14	327	418	107	29	15	7	3339	4926	13	79	64	874	606	63	15	19	4	635	12322	13054	30197	247	344	41	56	8	6	26	18	4	12	404	62	102	23560	452	196	4	2	8190	6378	1	50	2082	4083	63	28	33	18	28	51	153	60	723	455	10	31	96	84	163	923	1000	1347	1080	891	2001	31	29	107	38	6	65	26	471	347	39	41	4072	50	56	1591	1797	1356	22	24	3410	3380	5	36	8	12	20	2904	134	55	12	21	3	0	16	1	0	3	7	6	680	344	2	24	3012	373	34	210	5	18	71	124	1217	24	24	18	30	1812	2356	2243	2497	4606	3943	86	521	278
Otu433	23	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	6	4	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	70	0	0	0	81	89	1	26	0	0	0	0	0	0	22	17	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0
