seqid,ZOTU,count,rel_ab,spike_count,abs_ab,mouse_type,polysacc,replicate,order,family,genus
psac02.018,Otu1770,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1666,0,0,5045,0,EC,mGAM,2,Mycobacteriales,Lawsonellaceae,Lawsonella
psac02.018,Otu1904,0,0,5045,0,EC,mGAM,2,Lactobacillales,Streptococcaceae,Streptococcus
psac02.018,Otu1106,0,0,5045,0,EC,mGAM,2,Pasteurellales,Pasteurellaceae,Haemophilus
psac02.018,Otu1314,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.018,Otu1918,0,0,5045,0,EC,mGAM,2,Sphingomonadales,Sphingomonadaceae,Sphingomonas
psac02.018,Otu1294,0,0,5045,0,EC,mGAM,2,Coriobacteriales,Coriobacteriaceae,Collinsella
psac02.018,Otu1462,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1664,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2092,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2029,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1668,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2162,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2089,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu697,0,0,5045,0,EC,mGAM,2,Flavobacteriales,Sphingobacteriaceae,Pedobacter
psac02.018,Otu759,0,0,5045,0,EC,mGAM,2,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
psac02.018,Otu864,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Roseburia
psac02.018,Otu1887,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Blautia
psac02.018,Otu1669,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Blautia
psac02.018,Otu1636,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Dorea
psac02.018,Otu2168,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Fusicatenibacter
psac02.018,Otu1748,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Anaerostipes
psac02.018,Otu1762,0,0,5045,0,EC,mGAM,2,Enterobacterales,Enterobacteriaceae,Leclercia
psac02.018,Otu2129,0,0,5045,0,EC,mGAM,2,Mycobacteriales,Mycobacteriaceae,Mycobacterium
psac02.018,Otu600,0,0,5045,0,EC,mGAM,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.018,Otu1869,0,0,5045,0,EC,mGAM,2,Veillonellales,Veillonellaceae,Dialister
psac02.018,Otu1015,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu786,0,0,5045,0,EC,mGAM,2,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota
psac02.018,Otu1691,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1114,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1972,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.018,Otu1317,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1695,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.018,Otu1854,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2037,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1551,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1556,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.018,Otu1873,0,0,5045,0,EC,mGAM,2,Burkholderiales,Comamonadaceae,Polaromonas
psac02.018,Otu1988,0,0,5045,0,EC,mGAM,2,Bacteroidales,Prevotellaceae,Prevotella
psac02.018,Otu1672,0,0,5045,0,EC,mGAM,2,Burkholderiales,Oxalobacteraceae,Massilia
psac02.018,Otu2069,0,0,5045,0,EC,mGAM,2,Fusobacteriales,Fusobacteriaceae,Fusobacterium
psac02.018,Otu1764,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1226,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1364,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1401,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2113,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1166,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1180,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1292,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1589,1,2.5635109846445692e-5,5045,1.9821605550049553e-4,EC,mGAM,2,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.018,Otu1615,0,0,5045,0,EC,mGAM,2,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.018,Otu1456,0,0,5045,0,EC,mGAM,2,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.018,Otu2071,0,0,5045,0,EC,mGAM,2,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.018,Otu1822,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.018,Otu1363,0,0,5045,0,EC,mGAM,2,Clostridiales,Peptostreptococcaceae,Paraclostridium
psac02.018,Otu2023,1,2.5635109846445692e-5,5045,1.9821605550049553e-4,EC,mGAM,2,Clostridiales,Lachnospiraceae,Coprococcus
psac02.018,Otu1216,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1923,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1967,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1604,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1560,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1266,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu620,0,0,5045,0,EC,mGAM,2,Bacteroidales,Odoribacteraceae,Butyricimonas
psac02.018,Otu1757,0,0,5045,0,EC,mGAM,2,Rhizobiales,Methylobacteriaceae,Methylobacterium
psac02.018,Otu1806,0,0,5045,0,EC,mGAM,2,Coriobacteriales,Coriobacteriaceae,Collinsella
psac02.018,Otu1383,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1564,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1788,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1316,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1928,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1761,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1673,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1463,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1620,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1562,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2190,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2193,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1644,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1073,0,0,5045,0,EC,mGAM,2,Clostridiales,Lachnospiraceae,Falcatimonas
psac02.018,Otu935,477,0.012227947396754596,5045,0.09454905847373637,EC,mGAM,2,Lactobacillales,Streptococcaceae,Streptococcus
psac02.018,Otu1892,0,0,5045,0,EC,mGAM,2,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.018,Otu2064,0,0,5045,0,EC,mGAM,2,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.018,Otu1980,0,0,5045,0,EC,mGAM,2,Clostridiales,Peptostreptococcaceae,Paeniclostridium
psac02.018,Otu1591,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2041,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1979,0,0,5045,0,EC,mGAM,2,Enterobacterales,Erwiniaceae,Mixta
psac02.018,Otu1799,0,0,5045,0,EC,mGAM,2,Micrococcales,Micrococcaceae,Micrococcus
psac02.018,Otu1784,0,0,5045,0,EC,mGAM,2,Neisseriales,Neisseriaceae,Neisseria
psac02.018,Otu2046,0,0,5045,0,EC,mGAM,2,Flavobacteriales,Weeksellaceae,Chryseobacterium
psac02.018,Otu2181,0,0,5045,0,EC,mGAM,2,Enterobacterales,Enterobacteriaceae,Klebsiella
psac02.018,Otu1809,0,0,5045,0,EC,mGAM,2,Enterobacterales,Pectobacteriaceae,Pectobacterium
psac02.018,Otu1625,0,0,5045,0,EC,mGAM,2,Pseudonocardiales,Pseudonocardiaceae,Prauserella
psac02.018,Otu1767,0,0,5045,0,EC,mGAM,2,Rubrobacterales,Rubrobacteraceae,Rubrobacter
psac02.018,Otu2019,0,0,5045,0,EC,mGAM,2,Pseudomonadales,Pseudomonadaceae,Azotobacter
psac02.018,Otu1977,0,0,5045,0,EC,mGAM,2,Bacillales,Bacillaceae_2,Salinibacillus
psac02.018,Otu1858,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1896,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1703,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2013,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2042,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2056,0,0,5045,0,EC,mGAM,2,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.018,Otu2160,0,0,5045,0,EC,mGAM,2,Bacteroidales,Prevotellaceae,Prevotella
psac02.018,Otu1759,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1476,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1352,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1877,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1975,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1649,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1633,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2076,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1986,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2014,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2088,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1354,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2080,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1912,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1839,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu1771,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.018,Otu2178,0,0,5045,0,EC,mGAM,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.019,Otu13,2,1.0109179134654265e-4,13080,1.529051987767584e-4,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu114,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu6,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu129,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Lachnospira
psac02.019,Otu8,37,0.0018701981399110391,13080,0.0028287461773700306,EC,mucin,1,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.019,Otu119,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Flintibacter
psac02.019,Otu62,0,0,13080,0,EC,mucin,1,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.019,Otu67,54,0.0027294783663566516,13080,0.004128440366972477,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu9,5146,0.26010917913465426,13080,0.3934250764525994,EC,mucin,1,Bacteroidales,Bacteroidaceae,Phocaeicola
psac02.019,Otu11,2,1.0109179134654265e-4,13080,1.529051987767584e-4,EC,mucin,1,Verrucomicrobiales,Akkermansiaceae,Akkermansia
psac02.019,Otu123,3,1.51637687019814e-4,13080,2.2935779816513763e-4,EC,mucin,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.019,Otu121,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Clostridium_IV
psac02.019,Otu126,0,0,13080,0,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu3,33,0.0016680145572179539,13080,0.002522935779816514,EC,mucin,1,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.019,Otu5,231,0.011676101900525678,13080,0.017660550458715597,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu418,0,0,13080,0,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu46,0,0,13080,0,EC,mucin,1,Lactobacillales,Lactobacillaceae,Limosilactobacillus
psac02.019,Otu10,2,1.0109179134654265e-4,13080,1.529051987767584e-4,EC,mucin,1,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.019,Otu95,0,0,13080,0,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu22,2063,0.10427618277395875,13080,0.1577217125382263,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu30,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.019,Otu83,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.019,Otu205,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Flintibacter
psac02.019,Otu191,0,0,13080,0,EC,mucin,1,Burkholderiales,Sutterellaceae,Parasutterella
psac02.019,Otu581,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Kineothrix
psac02.019,Otu61,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Lawsonibacter
psac02.019,Otu138,0,0,13080,0,EC,mucin,1,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
psac02.019,Otu32,9,4.54913061059442e-4,13080,6.880733944954129e-4,EC,mucin,1,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.019,Otu242,0,0,13080,0,EC,mucin,1,Clostridiales,Clostridiaceae_4,Anaerosolibacter
psac02.019,Otu136,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Marvinbryantia
psac02.019,Otu515,0,0,13080,0,EC,mucin,1,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.019,Otu78,0,0,13080,0,EC,mucin,1,Deferribacterales,Deferribacteraceae,Mucispirillum
psac02.019,Otu194,926,0.04680549939344925,13080,0.07079510703363914,EC,mucin,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.019,Otu50,1016,0.05135463000404367,13080,0.07767584097859327,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.019,Otu1062,0,0,13080,0,EC,mucin,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.019,Otu168,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Mordavella
psac02.019,Otu406,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.019,Otu447,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Flintibacter
psac02.019,Otu318,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Blautia
psac02.019,Otu14,1718,0.08683784876668015,13080,0.13134556574923548,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu111,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Blautia
psac02.019,Otu97,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Flavonifractor
psac02.019,Otu20,0,0,13080,0,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu355,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.019,Otu187,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Ruminococcus
psac02.019,Otu321,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Acetatifactor
psac02.019,Otu148,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.019,Otu641,26,0.0013141932875050547,13080,0.001987767584097859,EC,mucin,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.019,Otu172,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.019,Otu19,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu304,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Phocea
psac02.019,Otu236,0,0,13080,0,EC,mucin,1,Clostridiales,Clostridiaceae_2,Alkaliphilus
psac02.019,Otu334,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.019,Otu17,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu178,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Vallitalea
psac02.019,Otu243,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Faecalicatena
psac02.019,Otu500,0,0,13080,0,EC,mucin,1,Clostridiales,Peptostreptococcaceae,Filifactor
psac02.019,Otu170,0,0,13080,0,EC,mucin,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.019,Otu667,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Roseburia
psac02.019,Otu130,0,0,13080,0,EC,mucin,1,Clostridiales,Clostridiaceae_2,Alkaliphilus
psac02.019,Otu230,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Anaerostipes
psac02.019,Otu48,0,0,13080,0,EC,mucin,1,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
psac02.019,Otu299,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.019,Otu1127,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Kiloniellales,Kiloniellaceae,Aestuariispira
psac02.019,Otu162,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.019,Otu237,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Papillibacter
psac02.019,Otu7,4,2.021835826930853e-4,13080,3.058103975535168e-4,EC,mucin,1,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.019,Otu354,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Faecalicatena
psac02.019,Otu1124,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Clostridiales,Christensenellaceae,Christensenella
psac02.019,Otu431,0,0,13080,0,EC,mucin,1,Bacillales,Staphylococcaceae,Staphylococcus
psac02.019,Otu635,0,0,13080,0,EC,mucin,1,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.019,Otu77,0,0,13080,0,EC,mucin,1,Bacteroidales,Barnesiellaceae,Muribaculum
psac02.019,Otu25,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu268,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.019,Otu375,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.019,Otu42,4,2.021835826930853e-4,13080,3.058103975535168e-4,EC,mucin,1,Bacteroidales,Muribaculaceae,Barnesiella
psac02.019,Otu56,3,1.51637687019814e-4,13080,2.2935779816513763e-4,EC,mucin,1,Bacteroidales,Bacteroidaceae,Phocaeicola
psac02.019,Otu293,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Dysosmobacter
psac02.019,Otu16,1518,0.07672866963202588,13080,0.11605504587155964,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu465,0,0,13080,0,EC,mucin,1,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.019,Otu906,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis
psac02.019,Otu40,6014,0.3039830165790538,13080,0.45978593272171253,EC,mucin,1,Lactobacillales,Enterococcaceae,Enterococcus
psac02.019,Otu456,0,0,13080,0,EC,mucin,1,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
psac02.019,Otu561,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.019,Otu2,0,0,13080,0,EC,mucin,1,Bacteroidales,Prevotellaceae,Prevotella
psac02.019,Otu43,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu1325,0,0,13080,0,EC,mucin,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.019,Otu106,0,0,13080,0,EC,mucin,1,Clostridiales,Eubacteriaceae,Eubacterium
psac02.019,Otu4,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu88,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu79,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu116,0,0,13080,0,EC,mucin,1,Clostridiales,Lachnospiraceae,Merdimonas
psac02.019,Otu202,2,1.0109179134654265e-4,13080,1.529051987767584e-4,EC,mucin,1,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella
psac02.019,Otu44,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu41,136,0.006874241811564901,13080,0.010397553516819572,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu63,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.019,Otu24,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu29,0,0,13080,0,EC,mucin,1,Bacteroidales,Barnesiellaceae,Barnesiella
psac02.019,Otu72,12,6.06550748079256e-4,13080,9.174311926605505e-4,EC,mucin,1,Bacteroidales,Rikenellaceae,Alistipes
psac02.019,Otu229,3,1.51637687019814e-4,13080,2.2935779816513763e-4,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Falsiporphyromonas
psac02.019,Otu31,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu33,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu23,129,0.0065204205418520015,13080,0.009862385321100918,EC,mucin,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.019,Otu45,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu149,0,0,13080,0,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Alistipes
psac02.019,Otu80,0,0,13080,0,EC,mucin,1,Bacteroidales,Barnesiellaceae,Muribaculum
psac02.019,Otu96,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu1172,0,0,13080,0,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.019,Otu36,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu147,0,0,13080,0,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Alistipes
psac02.019,Otu317,0,0,13080,0,EC,mucin,1,Bacteroidales,Rikenellaceae,Alistipes
psac02.019,Otu165,0,0,13080,0,EC,mucin,1,Lactobacillales,Lactobacillaceae,Limosilactobacillus
psac02.019,Otu309,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu89,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu76,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu140,1,5.054589567327133e-5,13080,7.64525993883792e-5,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu26,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.019,Otu472,0,0,13080,0,EC,mucin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.019,Otu59,0,0,13080,0,EC,mucin,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.019,Otu132,0,0,13080,0,EC,mucin,1,Clostridiales,Ruminococcaceae,Dysosmobacter
