Particle,OTU,Sample,Count
20230816-JEE-4-r1bcnum25_77_12,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum41_47_57,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum41_54_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_72_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_52_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_80_70,Otu1,20230816-JEE-4-r1,6
20230816-JEE-4-r1bcnum62_63_40,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum62_40_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_47_41,Otu1,20230816-JEE-4-r1,20
20230816-JEE-4-r1bcnum62_85_73,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum62_56_13,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_56_12,Otu1,20230816-JEE-4-r1,4
20230816-JEE-4-r1bcnum62_56_8,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_56_59,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum62_60_36,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_34_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_76_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum62_71_92,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum62_31_40,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum33_32_79,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_9_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_68_32,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_31_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_77_23,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_77_91,Otu1,20230816-JEE-4-r1,7
20230816-JEE-4-r1bcnum33_77_65,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum33_77_56,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_77_8,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_77_95,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum33_77_96,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum68_87_81,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum68_79_81,Otu1,20230816-JEE-4-r1,39
20230816-JEE-4-r1bcnum71_89_65,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum71_3_72,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum71_79_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum71_79_41,Otu1,20230816-JEE-4-r1,20
20230816-JEE-4-r1bcnum28_38_59,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum36_23_29,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum70_49_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum70_77_65,Otu1,20230816-JEE-4-r1,6
20230816-JEE-4-r1bcnum76_12_51,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum76_95_94,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum76_92_94,Otu1,20230816-JEE-4-r1,12
20230816-JEE-4-r1bcnum92_88_11,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum92_87_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_87_32,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_87_11,Otu1,20230816-JEE-4-r1,38
20230816-JEE-4-r1bcnum92_44_13,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_23_11,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_96_32,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum92_47_11,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_36_63,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum92_70_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum11_29_29,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum11_37_9,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum11_37_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum11_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum11_35_80,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum11_35_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum17_57_79,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum17_34_84,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum17_62_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum80_40_65,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum29_45_89,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum29_87_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_39,Otu1,20230816-JEE-4-r1,32
20230816-JEE-4-r1bcnum9_48_66,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum9_63_94,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_21_68,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_12_94,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum9_46_94,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_53_78,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum9_53_95,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_53_17,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_53_10,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_62_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_33_10,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum9_28_44,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_22_4,Otu1,20230816-JEE-4-r1,92
20230816-JEE-4-r1bcnum54_9_49,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_96_43,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum54_64_4,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_85_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_8_84,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_75_81,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_4_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum54_24_52,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum54_11_92,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum42_63_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum42_70_15,Otu1,20230816-JEE-4-r1,54
20230816-JEE-4-r1bcnum42_55_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum42_77_86,Otu1,20230816-JEE-4-r1,7
20230816-JEE-4-r1bcnum66_75_64,Otu1,20230816-JEE-4-r1,6
20230816-JEE-4-r1bcnum66_10_38,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum66_35_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum66_22_6,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_78_28,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_63_24,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_17_29,Otu1,20230816-JEE-4-r1,156
20230816-JEE-4-r1bcnum61_17_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_31,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum61_96_22,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_58_63,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_23,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_78_88,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum61_78_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_51,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_78_16,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_78_94,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum61_61_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_94_39,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_16_53,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_16_12,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_88_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_88_92,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_23,Otu1,20230816-JEE-4-r1,11
20230816-JEE-4-r1bcnum61_17_88,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum61_17_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_40,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_17_12,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_41,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_17_28,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum61_15_35,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum45_20_8,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum45_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum45_35_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum45_50_10,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum65_87_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum65_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum65_83_95,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum65_83_62,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum58_64_79,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum59_61_46,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum59_40_60,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum59_36_55,Otu1,20230816-JEE-4-r1,8
20230816-JEE-4-r1bcnum56_57_32,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum56_57_8,Otu1,20230816-JEE-4-r1,4
20230816-JEE-4-r1bcnum56_8_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum56_71_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum56_31_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum56_88_35,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum39_88_76,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum73_96_30,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum73_96_11,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum73_69_30,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum73_69_27,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum79_76_23,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_37_64,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_46_14,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_46_62,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum95_46_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_34_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_14_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum95_14_16,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_72_63,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum37_71_5,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_2_22,Otu1,20230816-JEE-4-r1,16
20230816-JEE-4-r1bcnum37_38_56,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_47_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_27_63,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum37_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_24_84,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_94_41,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_42_4,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum37_88_45,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum37_88_15,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum37_88_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum14_38_83,Otu1,20230816-JEE-4-r1,26
20230816-JEE-4-r1bcnum43_38_18,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum43_10_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum43_8_29,Otu1,20230816-JEE-4-r1,4
20230816-JEE-4-r1bcnum24_52_55,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_23,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_31,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_62,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_76_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_87_44,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_21_10,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_9_79,Otu1,20230816-JEE-4-r1,16
20230816-JEE-4-r1bcnum24_23_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_23_8,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_23_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_96_24,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_37_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_95_16,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_46_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_46_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_26_95,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_18_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_30_94,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_43_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_54_26,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_80_83,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_80_18,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_80_4,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_13,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_90,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_36,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_13_51,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_13_44,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_13_63,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_56,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum24_13_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_40,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum24_13_12,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_13_16,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_64,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_55,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum24_13_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_17,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_13_39,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_73_62,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_24_66,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_24_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_67_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_71_79,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_33_12,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_11_62,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum24_77_45,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum29_13_25,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum14_65_83,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum14_38_61,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum14_38_31,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum14_91_54,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum14_59_37,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum31_92_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum31_31_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum22_29_29,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum22_20_43,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_31_73,Otu1,20230816-JEE-4-r1,10
20230816-JEE-4-r1bcnum10_93_9,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_78_49,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_62_88,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_31_41,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum10_31_93,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum7_72_16,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum7_32_5,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum7_40_11,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum7_60_63,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum7_37_32,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum7_92_11,Otu1,20230816-JEE-4-r1,7
20230816-JEE-4-r1bcnum7_16_68,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum7_22_30,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum50_46_62,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum50_17_29,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum23_57_23,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum23_93_9,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum23_56_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum23_56_83,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum23_51_30,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum23_67_61,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum23_35_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum90_15_54,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum67_94_94,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum67_44_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum61_12_23,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum82_85_28,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_72_17,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_26_66,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_43_16,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_61_30,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_50_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum64_50_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum84_65_56,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum84_65_8,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum84_35_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum85_15_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum85_80_52,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum85_80_71,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum86_52_21,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum86_96_95,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum86_19_80,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum86_94_89,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum86_17_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum89_92_87,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum89_92_26,Otu1,20230816-JEE-4-r1,20
20230816-JEE-4-r1bcnum89_5_9,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum89_17_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum91_28_73,Otu1,20230816-JEE-4-r1,7
20230816-JEE-4-r1bcnum74_24_69,Otu1,20230816-JEE-4-r1,12
20230816-JEE-4-r1bcnum74_12_64,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum74_56_26,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum47_75_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum47_60_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum47_29_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum47_70_15,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum19_93_51,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum19_69_75,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum19_83_44,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum30_57_26,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum30_21_26,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_26_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_19_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_19_26,Otu1,20230816-JEE-4-r1,28
20230816-JEE-4-r1bcnum30_54_20,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_13_93,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_31_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum30_31_19,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum16_16_44,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum2_94_65,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum15_66_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum46_47_61,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum46_47_29,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum46_47_40,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum46_33_88,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum46_11_33,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_38_60,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_47_63,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_3_52,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_91_63,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_80,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_24,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_81,Otu1,20230816-JEE-4-r1,13
20230816-JEE-4-r1bcnum52_46_83,Otu1,20230816-JEE-4-r1,3
20230816-JEE-4-r1bcnum52_46_65,Otu1,20230816-JEE-4-r1,2
20230816-JEE-4-r1bcnum52_46_44,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_56,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_45,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_89,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_79,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_46_21,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_26_7,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_53_8,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_79_54,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_58_87,Otu1,20230816-JEE-4-r1,1
20230816-JEE-4-r1bcnum52_5_23,Otu1,20230816-JEE-4-r1,1
