,id,sample_id,abundance,abundance_normalized,domain,phylum,class,order,family,genus,species
945,AZC5T_23,sample_7,3911,2925.2861909272447,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
946,AZC5T_23,sample_11,15762,11789.404485143243,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
947,AZC5T_23,sample_13,2262,1691.8939820704236,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
948,AZC5T_24,sample_3,4472,2923.81128777934,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
949,AZC5T_24,sample_7,40154,26252.84401822263,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
950,AZC5T_24,sample_11,58356,38153.38361128156,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
951,AZC5T_24,sample_13,2994,1957.489041952447,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
952,AZC5T_25,sample_3,24,39.57598758421825,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UBA644,,
953,AZC5T_25,sample_7,4064,6701.53389759429,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UBA644,,
954,AZC5T_25,sample_11,4474,7377.623685491351,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UBA644,,
955,AZC5T_25,sample_13,4467,7366.080689112621,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UBA644,,
956,AZC5T_26,sample_3,11408,21562.493971718548,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
957,AZC5T_26,sample_7,4850,9167.084130683288,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
958,AZC5T_26,sample_11,23214,43877.25587828492,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
959,AZC5T_26,sample_13,10335,19534.39474033233,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
960,AZC5T_27,sample_3,22725,15168.215858059253,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
961,AZC5T_27,sample_7,17255,11517.164560211768,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
962,AZC5T_27,sample_11,54308,36248.86542659986,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
963,AZC5T_27,sample_13,11023,7357.502459995035,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
964,AZC5T_28,sample_3,1709,2856.695062555854,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-465,,
965,AZC5T_28,sample_7,65892,110142.39383378017,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-465,,
966,AZC5T_28,sample_11,5773,9649.912578194817,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-465,,
967,AZC5T_28,sample_13,3069,5130.0158847184985,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-465,,
968,AZC5T_29,sample_3,9904,12562.469377519734,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,,
969,AZC5T_29,sample_7,30644,38869.5791200237,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,,
970,AZC5T_29,sample_11,36423,46199.80029658736,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,,
971,AZC5T_29,sample_13,13289,16856.083961819437,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,,
972,AZC5T_30,sample_3,55883,41563.23480112628,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,GCF_000403215.1
973,AZC5T_30,sample_7,57342,42648.3726708692,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,GCF_000403215.1
974,AZC5T_30,sample_11,351683,261565.82689842163,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,GCF_000403215.1
975,AZC5T_30,sample_13,105512,78475.02872674045,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,GCF_000403215.1
976,AZC5T_31,sample_3,19998,42674.92713674536,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-594,
977,AZC5T_31,sample_7,2303,4914.509310727301,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-594,
978,AZC5T_31,sample_11,597,1273.973972429092,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-594,
979,AZC5T_31,sample_13,309,659.3935636190778,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-594,
980,AZC5T_32,sample_3,478,1988.8735386440594,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-460,
981,AZC5T_32,sample_7,98,407.76068365505824,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-460,
982,AZC5T_32,sample_11,892,3711.45438592155,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-460,
983,AZC5T_32,sample_13,923,3840.4399083022317,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-460,
984,AZC5T_33,sample_3,505,703.4955865034462,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Neglecta,
985,AZC5T_33,sample_7,3287,4578.990084825402,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Neglecta,
986,AZC5T_33,sample_11,14355,19997.384444073214,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Neglecta,
987,AZC5T_33,sample_13,563,784.2930994087926,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Neglecta,
988,AZC5T_34,sample_3,50956,64263.68389474458,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
989,AZC5T_34,sample_7,54970,69325.98131121181,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
990,AZC5T_34,sample_11,38000,47924.09113745769,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
991,AZC5T_34,sample_13,44558,56194.78033954841,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
992,AZC5T_35,sample_3,491,537.0855433698903,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,,
993,AZC5T_35,sample_7,325,355.50468756662804,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,,
994,AZC5T_35,sample_11,11562,12647.215992754933,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,,
995,AZC5T_35,sample_13,4425,4840.333053791782,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,,
996,AZC5T_36,sample_3,2415,2760.541730890671,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
997,AZC5T_36,sample_7,1673,1912.3752860373052,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
998,AZC5T_36,sample_11,977,1116.7905884390002,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
999,AZC5T_36,sample_13,5347,6112.056577669738,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
1000,AZC5T_37,sample_3,134136,80003.28828455579,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_B,GCA_002493165.1
1001,AZC5T_37,sample_7,193483,115399.86451929912,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_B,GCA_002493165.1
1002,AZC5T_37,sample_11,216865,129345.68731608361,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_B,GCA_002493165.1
1003,AZC5T_37,sample_13,86979,51877.24407841577,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_B,GCA_002493165.1
1004,AZC5T_38,sample_3,53226,76595.44038348108,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1005,AZC5T_38,sample_7,55205,79443.34134389345,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1006,AZC5T_38,sample_11,56332,81065.16265889331,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1007,AZC5T_38,sample_13,55531,79912.47510493157,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1008,AZC5T_39,sample_3,3377,5736.324968814366,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Savagellaceae,Savagella,Savagella sp1
1009,AZC5T_39,sample_7,3793,6442.961387833251,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Savagellaceae,Savagella,Savagella sp1
1010,AZC5T_39,sample_11,2820,4790.179571233791,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Savagellaceae,Savagella,Savagella sp1
1011,AZC5T_39,sample_13,10521,17871.446549273303,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Savagellaceae,Savagella,Savagella sp1
1012,AZC5T_40,sample_3,1587,1459.648128077102,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7182,
1013,AZC5T_40,sample_7,5123,4711.894996936984,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7182,
1014,AZC5T_40,sample_11,2992,2751.9011967275924,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7182,
1015,AZC5T_40,sample_13,7472,6872.3949672288,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7182,
1016,AZC5T_41,sample_3,306,712.9298709521721,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA9416,
1017,AZC5T_41,sample_7,618,1439.8387589818378,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA9416,
1018,AZC5T_41,sample_11,1384,3224.4932725418503,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA9416,
1019,AZC5T_41,sample_13,2031,4731.897280731574,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA9416,
1020,AZC5T_42,sample_3,39,64.49082235933327,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5578,
1021,AZC5T_42,sample_7,7843,12969.269737544893,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5578,
1022,AZC5T_42,sample_11,159,262.92412192651256,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5578,
1023,AZC5T_42,sample_13,404,668.0587752095036,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5578,
1024,AZC5T_43,sample_3,37314,21798.46614801014,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1025,AZC5T_43,sample_7,3230,1886.9337422434678,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1026,AZC5T_43,sample_11,214333,125211.19807314836,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1027,AZC5T_43,sample_13,45560,26615.69699585523,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1028,AZC5T_44,sample_3,174,325.52979051929464,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492,
1029,AZC5T_44,sample_7,1046,1956.9204648458744,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492,
1030,AZC5T_44,sample_11,8534,15965.926622365863,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492,
1031,AZC5T_44,sample_13,1648,3083.1787056080316,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492,
1032,AZC5T_45,sample_3,1834,2105.147051979964,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1033,AZC5T_45,sample_7,4248,4876.0439895370155,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1034,AZC5T_45,sample_11,28734,32982.16760719317,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1035,AZC5T_45,sample_13,1152,1322.317014111733,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1036,AZC5T_46,sample_3,12637,20917.61243593368,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1037,AZC5T_46,sample_7,49798,82428.99929450228,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1038,AZC5T_46,sample_11,2602,4307.005425203722,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1039,AZC5T_46,sample_13,2211,3659.7959243372134,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11940,
1040,AZC5T_47,sample_3,8518,8108.284605491896,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,
1041,AZC5T_47,sample_7,14623,13919.63439611505,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,
1042,AZC5T_47,sample_11,15878,15114.268955858222,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,
1043,AZC5T_47,sample_13,18296,17415.963270964985,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,
1044,AZC5T_48,sample_3,5950,5112.219292114835,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1045,AZC5T_48,sample_7,4754,4084.620254573769,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1046,AZC5T_48,sample_11,18796,16149.45778396478,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1047,AZC5T_48,sample_13,12080,10379.09395777264,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1048,AZC5T_49,sample_3,86017,74052.45981130617,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1049,AZC5T_49,sample_7,102128,87922.49922235227,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1050,AZC5T_49,sample_11,47922,41256.28630477015,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1051,AZC5T_49,sample_13,77797,66975.82124394231,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1052,AZC5T_50,sample_3,5018,12762.373871504744,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1053,AZC5T_50,sample_7,380,966.4611540796739,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1054,AZC5T_50,sample_11,22,55.95301418356006,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1055,AZC5T_50,sample_13,564,1434.431818160358,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1056,AZC5T_51,sample_3,27894,51014.104507832184,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1057,AZC5T_51,sample_7,995,1819.7115503439097,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1058,AZC5T_51,sample_11,109510,200278.00188759956,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1059,AZC5T_51,sample_13,26440,48354.948131751735,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1060,AZC5T_52,sample_3,15400,20161.112156114803,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1061,AZC5T_52,sample_7,34656,45370.35733002043,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1062,AZC5T_52,sample_11,4317,5651.657219347247,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1063,AZC5T_52,sample_13,41255,54009.52480522832,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1064,AZC5T_53,sample_3,22169,19618.809159673307,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1065,AZC5T_53,sample_7,29624,26216.229985392307,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1066,AZC5T_53,sample_11,13781,12195.715144095713,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1067,AZC5T_53,sample_13,17400,15398.406756205311,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1068,AZC5T_54,sample_3,33328,49978.44534204682,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,
1069,AZC5T_54,sample_7,183520,275205.36153301824,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,
1070,AZC5T_54,sample_11,112750,169079.14403251855,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,
1071,AZC5T_54,sample_13,8252,12374.643871896613,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,
1072,AZC5T_55,sample_3,12176,7027.986742858514,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1073,AZC5T_55,sample_7,27562,15908.785365199274,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1074,AZC5T_55,sample_11,52317,30197.37043578588,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1075,AZC5T_55,sample_13,24738,14278.772671224862,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502,
1076,AZC5T_56,sample_3,97960,93486.83572128593,Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,UBA7185,UBA7185 sp1
1077,AZC5T_56,sample_7,64294,61358.132052514884,Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,UBA7185,UBA7185 sp1
1078,AZC5T_56,sample_11,59421,56707.64868716344,Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,UBA7185,UBA7185 sp1
1079,AZC5T_56,sample_13,32289,30814.581855906505,Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,UBA7185,UBA7185 sp1
1080,AZC5T_57,sample_3,67076,42602.802467578316,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1081,AZC5T_57,sample_7,83055,52751.7406962955,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1082,AZC5T_57,sample_11,13512,8582.04226462398,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1083,AZC5T_57,sample_13,4240,2693.0031973065184,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1084,AZC5T_58,sample_3,124904,128885.08214655405,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1085,AZC5T_58,sample_7,93610,96593.64423668517,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1086,AZC5T_58,sample_11,87192,89971.08245150148,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1087,AZC5T_58,sample_13,131471,135661.39302896312,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1088,AZC5T_59,sample_3,1093,1351.4504384901834,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA946,
1089,AZC5T_59,sample_7,290,358.57330938897826,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA946,
1090,AZC5T_59,sample_11,20451,25286.837070048256,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA946,
1091,AZC5T_59,sample_13,275,340.0264140757552,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA946,
1092,AZC5T_60,sample_3,1305,1063.2073988416928,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,14-2,
1093,AZC5T_60,sample_7,2927,2384.680502995888,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,14-2,
1094,AZC5T_60,sample_11,4859,3958.7162842695666,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,14-2,
1095,AZC5T_60,sample_13,6272,5109.913260946434,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,14-2,
1096,AZC5T_61,sample_3,58936,59696.197413943526,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,
1097,AZC5T_61,sample_7,91266,92443.21218238377,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,
1098,AZC5T_61,sample_11,9236,9355.132335332944,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,
1099,AZC5T_61,sample_13,49281,49916.66052593578,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,
1100,AZC5T_62,sample_3,238,242.84263640950812,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1101,AZC5T_62,sample_7,6551,6684.294584532301,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1102,AZC5T_62,sample_11,857,874.4375605165901,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1103,AZC5T_62,sample_13,1109,1131.5650578913633,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1104,AZC5T_63,sample_3,53940,33497.800643549424,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1105,AZC5T_63,sample_7,19479,12096.842023279556,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1106,AZC5T_63,sample_11,134195,83337.73372934957,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1107,AZC5T_63,sample_13,45019,27957.684226398804,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1108,AZC5T_64,sample_3,1205,1452.270221340842,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1109,AZC5T_64,sample_7,7740,9328.275114670638,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1110,AZC5T_64,sample_11,3534,4259.189180264345,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1111,AZC5T_64,sample_13,3455,4163.978103512539,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1112,AZC5T_65,sample_3,8426,7484.05884414927,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1113,AZC5T_65,sample_7,4795,4258.967737680483,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1114,AZC5T_65,sample_11,31747,28198.008085118312,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1115,AZC5T_65,sample_13,14972,13298.282579468654,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1116,AZC5T_66,sample_3,5425,7939.504932526857,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B,Lactobacillus_B murinus
1117,AZC5T_66,sample_7,4159,6086.709864401696,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B,Lactobacillus_B murinus
1118,AZC5T_66,sample_11,3005,4397.827156173863,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B,Lactobacillus_B murinus
1119,AZC5T_66,sample_13,32819,48030.71195955741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B,Lactobacillus_B murinus
1120,AZC5T_67,sample_3,325,409.39231557798723,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1121,AZC5T_67,sample_7,14491,18253.858600124964,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1122,AZC5T_67,sample_11,96960,122137.47359520504,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1123,AZC5T_67,sample_13,720,906.9614375881563,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,DTU089,Eubacterium_R,
1124,AZC5T_68,sample_3,8982,5796.309271963163,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_J,
1125,AZC5T_68,sample_7,655,422.68788389399595,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_J,
1126,AZC5T_68,sample_11,5609,3619.6280011624785,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_J,
1127,AZC5T_68,sample_13,1095,706.6308898685887,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_J,
1128,AZC5T_69,sample_3,7297,4755.420522704584,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,TF01-11,
1129,AZC5T_69,sample_7,1335,870.0132106085542,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,TF01-11,
1130,AZC5T_69,sample_11,51532,33583.16162477904,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,TF01-11,
1131,AZC5T_69,sample_13,5444,3547.8291524741344,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,TF01-11,
1132,AZC5T_70,sample_3,762,3113.7220636023535,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-628,
1133,AZC5T_70,sample_7,1184,4838.119321922816,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-628,
1134,AZC5T_70,sample_11,1815,7416.5427105489125,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-628,
1135,AZC5T_70,sample_13,898,3669.451985715109,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-628,
1136,AZC5T_71,sample_3,125,99.06500615541782,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1137,AZC5T_71,sample_7,501,397.05254467091464,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1138,AZC5T_71,sample_11,604,478.682109742979,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1139,AZC5T_71,sample_13,270,213.9804132957025,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1140,AZC5T_72,sample_3,2676,4395.955919457684,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
1141,AZC5T_72,sample_7,2664,4376.243112643972,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,,
