taxon,sample_id,tolerance,reaction,flux,abundance,metabolite,direction
AZC7E_17,sample_8,1e-06,EX_glyc_e,-1.9298387492908993e-05,0.005629750911480858,glyc_e,import
AZC7E_17,sample_8,1e-06,EX_ala__L_e,-2.9897849949424063e-05,0.005629750911480858,ala__L_e,import
AZC7E_17,sample_8,1e-06,EX_glcur_e,-2.1669243222207176e-06,0.005629750911480858,glcur_e,import
AZC7E_17,sample_8,1e-06,EX_met__L_e,-0.018686107777311854,0.005629750911480858,met__L_e,import
AZC7E_17,sample_8,1e-06,EX_tyrp_e,-8.478334455015448e-06,0.005629750911480858,tyrp_e,import
AZC7E_17,sample_8,1e-06,EX_dhptd_e,8.608010014099431e-06,0.005629750911480858,dhptd_e,export
AZC7E_17,sample_8,1e-06,EX_acnam_e,-1.7460405234356443e-06,0.005629750911480858,acnam_e,import
AZC7E_17,sample_8,1e-06,EX_orn_e,-0.026916078583308654,0.005629750911480858,orn_e,import
AZC7E_17,sample_8,1e-06,EX_ile__L_e,-1.889545946738306e-06,0.005629750911480858,ile__L_e,import
AZC7E_17,sample_8,1e-06,EX_dtmp_e,-2.4060500390088814e-06,0.005629750911480858,dtmp_e,import
AZC7E_17,sample_8,1e-06,EX_diact_e,-4.821399074605928e-05,0.005629750911480858,diact_e,import
AZC7E_17,sample_8,1e-06,EX_alaala_e,-0.00598674764425153,0.005629750911480858,alaala_e,import
AZC7E_17,sample_8,1e-06,EX_d23hb_e,5.745359944218048e-06,0.005629750911480858,d23hb_e,export
AZC7E_17,sample_8,1e-06,EX_nmn_e,-0.00047182577563947066,0.005629750911480858,nmn_e,import
AZC7E_17,sample_8,1e-06,EX_h2o_e,0.2752379444887724,0.005629750911480858,h2o_e,export
AZC7E_17,sample_8,1e-06,EX_dcmp_e,-9.76970403169847e-06,0.005629750911480858,dcmp_e,import
AZC7E_17,sample_8,1e-06,EX_abt_e,7.82940612338955e-06,0.005629750911480858,abt_e,export
AZC7E_17,sample_8,1e-06,EX_h2s_e,5.523912656980954e-05,0.005629750911480858,h2s_e,export
AZC7E_17,sample_8,1e-06,EX_gcald_e,-2.145863468126084e-05,0.005629750911480858,gcald_e,import
AZC7E_17,sample_8,1e-06,EX_coa_e,-6.611152202232293e-05,0.005629750911480858,coa_e,import
AZC7E_17,sample_8,1e-06,EX_cellb_e,-2.252148213381731e-05,0.005629750911480858,cellb_e,import
AZC7E_17,sample_8,1e-06,EX_5mdru1p_e,1.0737805438164464e-06,0.005629750911480858,5mdru1p_e,export
AZC7E_17,sample_8,1e-06,EX_fe3pyovd_kt_e,-2.711947135541467e-05,0.005629750911480858,fe3pyovd_kt_e,import
AZC7E_17,sample_8,1e-06,EX_dca_e,-1.3836074682172546e-06,0.005629750911480858,dca_e,import
AZC7E_17,sample_8,1e-06,EX_isobuta_e,0.18971463276055528,0.005629750911480858,isobuta_e,export
AZC7E_17,sample_8,1e-06,EX_for_e,9.245993484607268e-05,0.005629750911480858,for_e,export
AZC7E_17,sample_8,1e-06,EX_bz_e,-1.1112414936620827e-05,0.005629750911480858,bz_e,import
AZC7E_17,sample_8,1e-06,EX_stfrnB_e,2.1215492143009023e-05,0.005629750911480858,stfrnB_e,export
AZC7E_17,sample_8,1e-06,EX_lyx__L_e,-1.9340949411862316e-06,0.005629750911480858,lyx__L_e,import
AZC7E_17,sample_8,1e-06,EX_agm_e,2.6206388757162447e-06,0.005629750911480858,agm_e,export
AZC7E_17,sample_8,1e-06,EX_raffin_e,-1.043338429690817e-05,0.005629750911480858,raffin_e,import
AZC7E_17,sample_8,1e-06,EX_arg__L_e,-0.03639702885700246,0.005629750911480858,arg__L_e,import
AZC7E_17,sample_8,1e-06,EX_val__L_e,-0.00012126116721475337,0.005629750911480858,val__L_e,import
AZC7E_17,sample_8,1e-06,EX_LalaDglu_e,-1.0639348716961082e-05,0.005629750911480858,LalaDglu_e,import
AZC7E_17,sample_8,1e-06,EX_rib__D_e,-5.125223713716554e-06,0.005629750911480858,rib__D_e,import
AZC7E_17,sample_8,1e-06,EX_mal__L_e,1.2904530925487287e-05,0.005629750911480858,mal__L_e,export
AZC7E_17,sample_8,1e-06,EX_ind3ac_e,1.1381567619508107e-06,0.005629750911480858,ind3ac_e,export
AZC7E_17,sample_8,1e-06,EX_6pgc_e,-3.152343083422918e-05,0.005629750911480858,6pgc_e,import
AZC7E_17,sample_8,1e-06,EX_co2_e,2.518757809021423,0.005629750911480858,co2_e,export
AZC7E_17,sample_8,1e-06,EX_fe3_e,-0.0009690597480776168,0.005629750911480858,fe3_e,import
AZC7E_17,sample_8,1e-06,EX_fe3dcit_e,1.8971581690606122e-05,0.005629750911480858,fe3dcit_e,export
AZC7E_17,sample_8,1e-06,EX_hom__L_e,-0.23486258803278612,0.005629750911480858,hom__L_e,import
AZC7E_17,sample_8,1e-06,EX_lac__L_e,5.544799427811068e-05,0.005629750911480858,lac__L_e,export
AZC7E_17,sample_8,1e-06,EX_udcpp_e,1.803622622112868e-06,0.005629750911480858,udcpp_e,export
AZC7E_17,sample_8,1e-06,EX_xmp_e,-7.4117930317572565e-06,0.005629750911480858,xmp_e,import
AZC7E_17,sample_8,1e-06,EX_glyald_e,-5.612189193236985e-05,0.005629750911480858,glyald_e,import
AZC7E_22,sample_8,1e-06,EX_hxan_e,0.00038171221695507845,0.00264684785734512,hxan_e,export
AZC7E_22,sample_8,1e-06,EX_3mb_e,-6.862966954951731e-06,0.00264684785734512,3mb_e,import
AZC7E_22,sample_8,1e-06,EX_dgmp_e,-1.1609911834995771e-05,0.00264684785734512,dgmp_e,import
AZC7E_22,sample_8,1e-06,EX_pea_e,-1.4115855319470765e-05,0.00264684785734512,pea_e,import
AZC7E_22,sample_8,1e-06,EX_anhgm_e,-1.1144674637714684e-05,0.00264684785734512,anhgm_e,import
AZC7E_22,sample_8,1e-06,EX_13ppd_e,-1.9267892057149886e-05,0.00264684785734512,13ppd_e,import
AZC7E_22,sample_8,1e-06,EX_26dap__M_e,-4.2974882613267095e-06,0.00264684785734512,26dap__M_e,import
AZC7E_22,sample_8,1e-06,EX_galt_e,-1.0384907413826846e-05,0.00264684785734512,galt_e,import
AZC7E_22,sample_8,1e-06,EX_no2_e,1.3005774293126633e-05,0.00264684785734512,no2_e,export
AZC7E_22,sample_8,1e-06,EX_progly_e,-3.2123763469391536e-06,0.00264684785734512,progly_e,import
AZC7E_22,sample_8,1e-06,EX_ttdcea_e,-6.826140226792785e-06,0.00264684785734512,ttdcea_e,import
AZC7E_22,sample_8,1e-06,EX_carn_e,-1.0800271124491632e-05,0.00264684785734512,carn_e,import
AZC7E_22,sample_8,1e-06,EX_gal_e,8.740740162684914e-05,0.00264684785734512,gal_e,export
AZC7E_22,sample_8,1e-06,EX_gam6p_e,-0.023545628086904302,0.00264684785734512,gam6p_e,import
AZC7E_22,sample_8,1e-06,EX_fum_e,-1.4438798547573506,0.00264684785734512,fum_e,import
AZC7E_22,sample_8,1e-06,EX_glu__L_e,-0.02168325471774439,0.00264684785734512,glu__L_e,import
AZC7E_22,sample_8,1e-06,EX_fe2_e,-0.00034583015038777655,0.00264684785734512,fe2_e,import
AZC7E_22,sample_8,1e-06,EX_citr__L_e,-0.002172158399374931,0.00264684785734512,citr__L_e,import
AZC7E_22,sample_8,1e-06,EX_ala__D_e,2.971177609477164e-05,0.00264684785734512,ala__D_e,export
AZC7E_22,sample_8,1e-06,EX_dump_e,-9.15795533340457e-06,0.00264684785734512,dump_e,import
AZC7E_22,sample_8,1e-06,EX_orn__D_e,-2.290874907493323e-06,0.00264684785734512,orn__D_e,import
AZC7E_22,sample_8,1e-06,EX_3gmp_e,-0.012719545677215685,0.00264684785734512,3gmp_e,import
AZC7E_22,sample_8,1e-06,EX_man1p_e,-0.0001128210504656245,0.00264684785734512,man1p_e,import
AZC7E_22,sample_8,1e-06,EX_3mba_e,4.699263427726317e-05,0.00264684785734512,3mba_e,export
AZC7E_22,sample_8,1e-06,EX_etha_e,-6.780103717346573e-06,0.00264684785734512,etha_e,import
AZC7E_22,sample_8,1e-06,EX_ppap_e,0.00010033172960984975,0.00264684785734512,ppap_e,export
AZC7E_22,sample_8,1e-06,EX_so4_e,-0.00018852093462272472,0.00264684785734512,so4_e,import
AZC7E_22,sample_8,1e-06,EX_nac_e,0.02046272815857198,0.00264684785734512,nac_e,export
AZC7E_22,sample_8,1e-06,EX_dimp_e,-9.608851181228145e-06,0.00264684785734512,dimp_e,import
AZC7E_22,sample_8,1e-06,EX_nh4_e,0.0001822327947244093,0.00264684785734512,nh4_e,export
AZC7E_22,sample_8,1e-06,EX_LalaLglu_e,-1.1436212158813741e-05,0.00264684785734512,LalaLglu_e,import
AZC7E_22,sample_8,1e-06,EX_2obut_e,-0.01689794169628891,0.00264684785734512,2obut_e,import
AZC7E_22,sample_8,1e-06,EX_forglu_e,-0.0029317656819926913,0.00264684785734512,forglu_e,import
AZC7E_22,sample_8,1e-06,EX_cu_e,6.314782214366777e-06,0.00264684785734512,cu_e,export
AZC7E_22,sample_8,1e-06,EX_leu__L_e,-0.02618495274393123,0.00264684785734512,leu__L_e,import
AZC7E_22,sample_8,1e-06,EX_ncam_e,-2.5379329713731648e-06,0.00264684785734512,ncam_e,import
AZC7E_22,sample_8,1e-06,EX_cobalt2_e,-5.807878394558418e-06,0.00264684785734512,cobalt2_e,import
AZC7E_22,sample_8,1e-06,EX_cu2_e,-4.200465188738617e-05,0.00264684785734512,cu2_e,import
AZC7E_22,sample_8,1e-06,EX_dha_e,9.257174300958141e-05,0.00264684785734512,dha_e,export
AZC7E_22,sample_8,1e-06,EX_cl_e,-0.00030230007043677065,0.00264684785734512,cl_e,import
AZC7E_22,sample_8,1e-06,EX_phe__L_e,-0.010749711522101656,0.00264684785734512,phe__L_e,import
AZC7E_22,sample_8,1e-06,EX_pi_e,0.3147764745317411,0.00264684785734512,pi_e,export
AZC7E_22,sample_8,1e-06,EX_chor_e,-3.5716503884341046e-05,0.00264684785734512,chor_e,import
AZC7E_22,sample_8,1e-06,EX_galur_e,-8.875679792723305e-06,0.00264684785734512,galur_e,import
AZC7E_22,sample_8,1e-06,EX_s_e,-6.0474890450118064e-05,0.00264684785734512,s_e,import
AZC7E_22,sample_8,1e-06,EX_g3pg_e,-7.273061881664103e-05,0.00264684785734512,g3pg_e,import
AZC7E_22,sample_8,1e-06,EX_acgam1p_e,-0.00024205204623862508,0.00264684785734512,acgam1p_e,import
AZC7E_22,sample_8,1e-06,EX_pro__L_e,-3.813134774723123e-06,0.00264684785734512,pro__L_e,import
AZC7E_22,sample_8,1e-06,EX_dcyt_e,-0.001687969170313795,0.00264684785734512,dcyt_e,import
AZC7E_22,sample_8,1e-06,EX_gly_e,-0.02728096010364504,0.00264684785734512,gly_e,import
AZC7E_22,sample_8,1e-06,EX_tyr__L_e,-0.007992130798088817,0.00264684785734512,tyr__L_e,import
AZC7E_22,sample_8,1e-06,EX_fmn_e,7.871470119862962e-06,0.00264684785734512,fmn_e,export
AZC7E_22,sample_8,1e-06,EX_thr__L_e,-3.5311328880387694e-06,0.00264684785734512,thr__L_e,import
AZC7E_22,sample_8,1e-06,EX_tmam_e,2.6628599055839483e-05,0.00264684785734512,tmam_e,export
AZC7E_22,sample_8,1e-06,EX_hxa_e,-3.3602591890672717e-06,0.00264684785734512,hxa_e,import
AZC7E_22,sample_8,1e-06,EX_ade_e,-1.2363576057530543e-05,0.00264684785734512,ade_e,import
AZC7E_22,sample_8,1e-06,EX_ins_e,-0.0002508147256050548,0.00264684785734512,ins_e,import
AZC7E_22,sample_8,1e-06,EX_glcr_e,-0.00019289048861884588,0.00264684785734512,glcr_e,import
AZC7E_22,sample_8,1e-06,EX_gsn_e,-0.00018039437410928907,0.00264684785734512,gsn_e,import
AZC7E_22,sample_8,1e-06,EX_cgly_e,-1.7917598207306354e-05,0.00264684785734512,cgly_e,import
AZC7E_22,sample_8,1e-06,EX_LalaDgluMdap_e,-0.002094948225277017,0.00264684785734512,LalaDgluMdap_e,import
AZC7E_22,sample_8,1e-06,EX_pydx_e,-0.021401791942406385,0.00264684785734512,pydx_e,import
AZC7E_22,sample_8,1e-06,EX_ura_e,-0.005984840965315167,0.00264684785734512,ura_e,import
AZC7E_22,sample_8,1e-06,EX_g3pe_e,1.7424175528499736e-06,0.00264684785734512,g3pe_e,export
AZC7E_22,sample_8,1e-06,EX_ppal_e,3.564237616870425e-05,0.00264684785734512,ppal_e,export
AZC7E_22,sample_8,1e-06,EX_oxa_e,-1.7428284532411097e-05,0.00264684785734512,oxa_e,import
AZC7E_22,sample_8,1e-06,EX_adn_e,-0.011498184335260776,0.00264684785734512,adn_e,import
AZC7E_22,sample_8,1e-06,EX_h_e,-1.3480927409922187e-05,0.00264684785734512,h_e,import
AZC7E_22,sample_8,1e-06,EX_cmp_e,-7.779544813855752e-06,0.00264684785734512,cmp_e,import
AZC7E_22,sample_8,1e-06,EX_zn2_e,-1.980486532544456e-05,0.00264684785734512,zn2_e,import
AZC7E_22,sample_8,1e-06,EX_ser__L_e,-5.720750302378344e-06,0.00264684785734512,ser__L_e,import
AZC7E_22,sample_8,1e-06,EX_trp__L_e,-1.9947334536786765e-06,0.00264684785734512,trp__L_e,import
AZC7E_22,sample_8,1e-06,EX_din_e,-3.452439169072175e-05,0.00264684785734512,din_e,import
AZC7E_22,sample_8,1e-06,EX_glc__D_e,-3.47765951830992e-05,0.00264684785734512,glc__D_e,import
AZC7E_22,sample_8,1e-06,EX_LalaDgluMdapDala_e,-0.003715468714552781,0.00264684785734512,LalaDgluMdapDala_e,import
AZC7E_22,sample_8,1e-06,EX_acgam_e,-1.1036206944283864e-05,0.00264684785734512,acgam_e,import
AZC7E_22,sample_8,1e-06,EX_fol_e,-4.737494522881762e-05,0.00264684785734512,fol_e,import
AZC7E_22,sample_8,1e-06,EX_4abut_e,2.2068000400867978e-05,0.00264684785734512,4abut_e,export
AZC7E_22,sample_8,1e-06,EX_glyclt_e,2.7393051818592508e-05,0.00264684785734512,glyclt_e,export
AZC7E_22,sample_8,1e-06,EX_ddca_e,-1.0492414274647009e-05,0.00264684785734512,ddca_e,import
AZC7E_22,sample_8,1e-06,EX_inost_e,0.00020258259400171604,0.00264684785734512,inost_e,export
AZC7E_22,sample_8,1e-06,EX_2m35mdntha_e,9.163184925963594e-06,0.00264684785734512,2m35mdntha_e,export
AZC7E_22,sample_8,1e-06,EX_acac_e,0.0018743075986429503,0.00264684785734512,acac_e,export
AZC7E_22,sample_8,1e-06,EX_peamn_e,-7.953026561808993e-06,0.00264684785734512,peamn_e,import
AZC7E_22,sample_8,1e-06,EX_R_3hpt_e,7.248545347279592e-06,0.00264684785734512,R_3hpt_e,export
AZC7E_22,sample_8,1e-06,EX_gthrd_e,-4.493372970970175e-06,0.00264684785734512,gthrd_e,import
AZC7E_22,sample_8,1e-06,EX_etoh_e,3.101436874185385e-05,0.00264684785734512,etoh_e,export
AZC7E_22,sample_8,1e-06,EX_dad_2_e,-0.0004177199672863247,0.00264684785734512,dad_2_e,import
AZC7E_22,sample_8,1e-06,EX_gal_bD_e,-2.1039963756192083e-05,0.00264684785734512,gal_bD_e,import
AZC7E_22,sample_8,1e-06,EX_tre_e,-2.4209676309206867e-05,0.00264684785734512,tre_e,import
AZC7E_22,sample_8,1e-06,EX_tnt_e,-3.090144555604386e-05,0.00264684785734512,tnt_e,import
AZC7E_22,sample_8,1e-06,EX_urea_e,-5.50538373489056e-05,0.00264684785734512,urea_e,import
AZC7E_22,sample_8,1e-06,EX_icit_e,-1.5965586575106925e-05,0.00264684785734512,icit_e,import
AZC7E_22,sample_8,1e-06,EX_psclys_e,-5.236282657788799e-06,0.00264684785734512,psclys_e,import
AZC7E_22,sample_8,1e-06,EX_malthx_e,-8.184120571988639e-06,0.00264684785734512,malthx_e,import
AZC7E_22,sample_8,1e-06,EX_ac_e,0.000711039363739539,0.00264684785734512,ac_e,export
AZC7E_22,sample_8,1e-06,EX_quin_e,-9.398143833267488e-06,0.00264684785734512,quin_e,import
AZC7E_22,sample_8,1e-06,EX_thym_e,6.036218040146428e-05,0.00264684785734512,thym_e,export
AZC7E_22,sample_8,1e-06,EX_lcts_e,-6.098380087702909e-05,0.00264684785734512,lcts_e,import
AZC7E_22,sample_8,1e-06,EX_cytd_e,3.0769239351422975e-06,0.00264684785734512,cytd_e,export
AZC7E_22,sample_8,1e-06,EX_cys__L_e,0.0004534512672677644,0.00264684785734512,cys__L_e,export
AZC7E_22,sample_8,1e-06,EX_stfrnA_e,2.7495770634741872e-05,0.00264684785734512,stfrnA_e,export
AZC7E_22,sample_8,1e-06,EX_orn__L_e,-5.824777005218507e-05,0.00264684785734512,orn__L_e,import
AZC7E_22,sample_8,1e-06,EX_pta_e,-2.629784789567523e-06,0.00264684785734512,pta_e,import
AZC7E_22,sample_8,1e-06,EX_xyl__D_e,-7.406851701208193e-06,0.00264684785734512,xyl__D_e,import
AZC7E_22,sample_8,1e-06,EX_2mpa_e,0.25708923245449694,0.00264684785734512,2mpa_e,export
AZC7E_22,sample_8,1e-06,EX_istfrnA_e,-2.456613581886914e-05,0.00264684785734512,istfrnA_e,import
AZC7E_22,sample_8,1e-06,EX_3cmp_e,-4.418027167809812e-06,0.00264684785734512,3cmp_e,import
AZC7E_22,sample_8,1e-06,EX_ocdcea_e,-2.1910992742255506e-05,0.00264684785734512,ocdcea_e,import
AZC7E_22,sample_8,1e-06,EX_mg2_e,-0.0005038334507279512,0.00264684785734512,mg2_e,import
AZC7E_22,sample_8,1e-06,EX_pacald_e,2.4419365273418186e-05,0.00264684785734512,pacald_e,export
AZC7E_22,sample_8,1e-06,EX_succ_e,1.4495316902517534,0.00264684785734512,succ_e,export
AZC7E_22,sample_8,1e-06,EX_lac__D_e,-1.104910090990745e-05,0.00264684785734512,lac__D_e,import
AZC7E_22,sample_8,1e-06,EX_ca2_e,-0.0003023000704367706,0.00264684785734512,ca2_e,import
AZC7E_22,sample_8,1e-06,EX_dgsn_e,-0.0014406960041110602,0.00264684785734512,dgsn_e,import
AZC7E_22,sample_8,1e-06,EX_sbt__D_e,-9.712722126327442e-06,0.00264684785734512,sbt__D_e,import
AZC7E_22,sample_8,1e-06,EX_n2o_e,3.441941735546949e-06,0.00264684785734512,n2o_e,export
AZC7E_22,sample_8,1e-06,EX_ump_e,-1.808579118163746e-05,0.00264684785734512,ump_e,import
AZC7E_22,sample_8,1e-06,EX_R3hdec4e_e,-1.8469200135112518e-06,0.00264684785734512,R3hdec4e_e,import
AZC7E_22,sample_8,1e-06,EX_octa_e,-5.217128551642432e-06,0.00264684785734512,octa_e,import
AZC7E_22,sample_8,1e-06,EX_ribflv_e,-3.364070254590478e-05,0.00264684785734512,ribflv_e,import
AZC7E_22,sample_8,1e-06,EX_istfrnB_e,-2.1148564118717093e-05,0.00264684785734512,istfrnB_e,import
AZC7E_22,sample_8,1e-06,EX_35dnta_e,9.163184925963597e-06,0.00264684785734512,35dnta_e,export
AZC7E_22,sample_8,1e-06,EX_malt_e,-0.1781595029058267,0.00264684785734512,malt_e,import
AZC7E_22,sample_8,1e-06,EX_2pglyc_e,-6.017550536776065e-06,0.00264684785734512,2pglyc_e,import
AZC7E_22,sample_8,1e-06,EX_5mcsn_e,-6.612678964897823e-06,0.00264684785734512,5mcsn_e,import
AZC7E_22,sample_8,1e-06,EX_cit_e,-5.126759249720934e-05,0.00264684785734512,cit_e,import
AZC7E_22,sample_8,1e-06,EX_2ddglcn_e,-1.4506420825957867e-05,0.00264684785734512,2ddglcn_e,import
AZC7E_22,sample_8,1e-06,EX_melib_e,-6.702654793467973e-06,0.00264684785734512,melib_e,import
AZC7E_22,sample_8,1e-06,EX_thm_e,-1.0732377184723374e-05,0.00264684785734512,thm_e,import
AZC7E_22,sample_8,1e-06,EX_csn_e,-0.007809939501158089,0.00264684785734512,csn_e,import
AZC7E_22,sample_8,1e-06,EX_arab__L_e,-5.627204902735735e-06,0.00264684785734512,arab__L_e,import
AZC7E_22,sample_8,1e-06,EX_pyovd_kt_e,2.5125965198496195e-05,0.00264684785734512,pyovd_kt_e,export
AZC7E_22,sample_8,1e-06,EX_gln__L_e,-5.999835841742565e-05,0.00264684785734512,gln__L_e,import
AZC7E_22,sample_8,1e-06,EX_rmn_e,-3.974810374318163e-06,0.00264684785734512,rmn_e,import
AZC7E_22,sample_8,1e-06,EX_thymd_e,-0.0015391936366027283,0.00264684785734512,thymd_e,import
AZC7E_22,sample_8,1e-06,EX_drib_e,-8.05458875975865e-06,0.00264684785734512,drib_e,import
AZC7E_22,sample_8,1e-06,EX_abt__L_e,-1.3233193740966548e-05,0.00264684785734512,abt__L_e,import
AZC7E_22,sample_8,1e-06,EX_glyb_e,-2.4976689957280402e-05,0.00264684785734512,glyb_e,import
AZC7E_22,sample_8,1e-06,EX_ptrc_e,1.0103706427665694e-05,0.00264684785734512,ptrc_e,export
AZC7E_22,sample_8,1e-06,EX_so3_e,-1.441142080081016e-06,0.00264684785734512,so3_e,import
AZC7E_22,sample_8,1e-06,EX_damp_e,-1.1998100182800907e-05,0.00264684785734512,damp_e,import
AZC7E_22,sample_8,1e-06,EX_xtsn_e,2.8730596256226743e-06,0.00264684785734512,xtsn_e,export
AZC7E_22,sample_8,1e-06,EX_gmp_e,-2.7477356315877832e-05,0.00264684785734512,gmp_e,import
AZC7E_22,sample_8,1e-06,EX_leu__D_e,-1.1343472951429798e-05,0.00264684785734512,leu__D_e,import
AZC7E_22,sample_8,1e-06,EX_sucr_e,-0.00016556776705611435,0.00264684785734512,sucr_e,import
AZC7E_22,sample_8,1e-06,EX_gthox_e,-0.0029488007502571304,0.00264684785734512,gthox_e,import
AZC7E_22,sample_8,1e-06,EX_3amp_e,-2.457003495035059e-05,0.00264684785734512,3amp_e,import
AZC7E_22,sample_8,1e-06,EX_meoh_e,1.9949525995001036e-06,0.00264684785734512,meoh_e,export
AZC7E_22,sample_8,1e-06,EX_k_e,-0.011336572074690637,0.00264684785734512,k_e,import
AZC7E_22,sample_8,1e-06,EX_12ppd__S_e,-2.808371566610275e-06,0.00264684785734512,12ppd__S_e,import
AZC7E_22,sample_8,1e-06,EX_ecto__L_e,-2.3062909316569855e-06,0.00264684785734512,ecto__L_e,import
AZC7E_22,sample_8,1e-06,EX_asp__L_e,0.0001380984384833516,0.00264684785734512,asp__L_e,export
AZC7E_22,sample_8,1e-06,EX_gua_e,0.0003671690480946056,0.00264684785734512,gua_e,export
AZC7E_22,sample_8,1e-06,EX_tartr__D_e,-1.0971990722376764e-05,0.00264684785734512,tartr__D_e,import
AZC7E_22,sample_8,1e-06,EX_lys__L_e,-0.019889376810198537,0.00264684785734512,lys__L_e,import
AZC7E_22,sample_8,1e-06,EX_met__D_e,-0.00012003860887007746,0.00264684785734512,met__D_e,import
AZC7E_22,sample_8,1e-06,EX_no_e,-4.296332762370454e-06,0.00264684785734512,no_e,import
AZC7E_22,sample_8,1e-06,EX_enter_e,1.7700444233387792e-06,0.00264684785734512,enter_e,export
AZC7E_22,sample_8,1e-06,EX_acglu_e,-8.721348788271983e-05,0.00264684785734512,acglu_e,import
AZC7E_22,sample_8,1e-06,EX_4abz_e,2.7287191402900336e-06,0.00264684785734512,4abz_e,export
AZC7E_22,sample_8,1e-06,EX_mn2_e,-3.8957165370305455e-05,0.00264684785734512,mn2_e,import
AZC7E_22,sample_8,1e-06,EX_indole_e,-0.0032945093056041545,0.00264684785734512,indole_e,import
AZC7E_22,sample_8,1e-06,EX_ch4s_e,-4.676886128412482e-05,0.00264684785734512,ch4s_e,import
AZC7E_22,sample_8,1e-06,EX_fcmcbtt_e,1.4450066757170164e-05,0.00264684785734512,fcmcbtt_e,export
AZC7E_22,sample_8,1e-06,EX_glyc3p_e,-0.3145654141873032,0.00264684785734512,glyc3p_e,import
AZC7E_22,sample_8,1e-06,EX_spmd_e,1.2132739513114172e-05,0.00264684785734512,spmd_e,export
AZC7E_22,sample_8,1e-06,EX_fru_e,-7.27459221853623e-05,0.00264684785734512,fru_e,import
AZC7E_22,sample_8,1e-06,EX_4hpro_LT_e,-1.4016462078531968e-05,0.00264684785734512,4hpro_LT_e,import
AZC7E_22,sample_8,1e-06,EX_pnto__R_e,-2.6266945673098744e-06,0.00264684785734512,pnto__R_e,import
AZC7E_22,sample_8,1e-06,EX_4hba_e,-3.9161444204549534e-05,0.00264684785734512,4hba_e,import
AZC7E_22,sample_8,1e-06,EX_o2_e,1.0408342144049948e-05,0.00264684785734512,o2_e,export
AZC7E_22,sample_8,1e-06,EX_acmana_e,-0.01134350815730612,0.00264684785734512,acmana_e,import
AZC7E_22,sample_8,1e-06,EX_acald_e,3.8345563011370184e-05,0.00264684785734512,acald_e,export
AZC7E_22,sample_8,1e-06,EX_R_3hhxa_e,5.6594782036505954e-06,0.00264684785734512,R_3hhxa_e,export
AZC7E_22,sample_8,1e-06,EX_fald_e,-3.0937396713241148e-06,0.00264684785734512,fald_e,import
AZC7E_22,sample_8,1e-06,EX_cmcbtt_e,-1.4450066757170164e-05,0.00264684785734512,cmcbtt_e,import
AZC7E_22,sample_8,1e-06,EX_glyc_e,-4.8908729943107626e-05,0.00264684785734512,glyc_e,import
AZC7E_22,sample_8,1e-06,EX_ala__L_e,-2.9058198017313804e-05,0.00264684785734512,ala__L_e,import
AZC7E_22,sample_8,1e-06,EX_glcur_e,-5.057667272496226e-06,0.00264684785734512,glcur_e,import
AZC7E_22,sample_8,1e-06,EX_met__L_e,-0.00870554631890034,0.00264684785734512,met__L_e,import
AZC7E_22,sample_8,1e-06,EX_tyrp_e,-8.155743308424356e-06,0.00264684785734512,tyrp_e,import
AZC7E_22,sample_8,1e-06,EX_dhptd_e,1.005525640196771e-05,0.00264684785734512,dhptd_e,export
AZC7E_22,sample_8,1e-06,EX_acnam_e,-5.7231901936659365e-06,0.00264684785734512,acnam_e,import
AZC7E_22,sample_8,1e-06,EX_orn_e,-0.010580499441542872,0.00264684785734512,orn_e,import
AZC7E_22,sample_8,1e-06,EX_ile__L_e,-2.845451016543398e-06,0.00264684785734512,ile__L_e,import
AZC7E_22,sample_8,1e-06,EX_dtmp_e,-4.336637489477331e-06,0.00264684785734512,dtmp_e,import
AZC7E_22,sample_8,1e-06,EX_diact_e,-3.130498395146707e-05,0.00264684785734512,diact_e,import
AZC7E_22,sample_8,1e-06,EX_alaala_e,-0.0001712974583187479,0.00264684785734512,alaala_e,import
AZC7E_22,sample_8,1e-06,EX_d23hb_e,8.301275221266313e-06,0.00264684785734512,d23hb_e,export
AZC7E_22,sample_8,1e-06,EX_nmn_e,-0.020580938137640552,0.00264684785734512,nmn_e,import
AZC7E_22,sample_8,1e-06,EX_asn__L_e,-4.057770406137902e-06,0.00264684785734512,asn__L_e,import
AZC7E_22,sample_8,1e-06,EX_h2o_e,5.521785267738158e-05,0.00264684785734512,h2o_e,export
AZC7E_22,sample_8,1e-06,EX_dcmp_e,-1.1947840748455956e-05,0.00264684785734512,dcmp_e,import
AZC7E_22,sample_8,1e-06,EX_abt_e,1.1600633988948687e-05,0.00264684785734512,abt_e,export
AZC7E_22,sample_8,1e-06,EX_h2s_e,7.277494545945363e-05,0.00264684785734512,h2s_e,export
AZC7E_22,sample_8,1e-06,EX_gcald_e,-1.9233430226625203e-05,0.00264684785734512,gcald_e,import
AZC7E_22,sample_8,1e-06,EX_coa_e,-2.240576252621521e-05,0.00264684785734512,coa_e,import
AZC7E_22,sample_8,1e-06,EX_cellb_e,-2.1736977939840232e-05,0.00264684785734512,cellb_e,import
AZC7E_22,sample_8,1e-06,EX_pheme_e,-1.2001938066574921e-06,0.00264684785734512,pheme_e,import
AZC7E_22,sample_8,1e-06,EX_5mdru1p_e,1.5065445105307e-06,0.00264684785734512,5mdru1p_e,export
