OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu1258,Bacteria,1.0000,Firmicutes,0.9200,Clostridia,0.9200,Clostridiales,0.9200,Lachnospiraceae,0.8600,Blautia,0.1900
Otu1259,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.8000,Clostridiales,0.8000,Lachnospiraceae,0.3800,Clostridium_sensu_stricto,0.2300
Otu1260,Bacteria,1.0000,Firmicutes,0.8600,Clostridia,0.7600,Clostridiales,0.7600,Lachnospiraceae,0.2300,Anaerostipes,0.1400
Otu1261,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Paludicola,0.6000
Otu1262,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.4100
Otu1263,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Anaerotruncus,1.0000
Otu1264,Bacteria,1.0000,Tenericutes,0.3500,Mollicutes,0.3500,Clostridiales,0.1700,Acholeplasmataceae,0.1600,Acholeplasma,0.1600
Otu1265,Bacteria,1.0000,Firmicutes,0.7000,Erysipelotrichia,0.5700,Erysipelotrichales,0.5700,Erysipelotrichaceae,0.5700,Holdemania,0.4900
Otu1266,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Dorea,0.3600
Otu1267,Bacteria,1.0000,Firmicutes,0.4800,Clostridia,0.2900,Clostridiales,0.2900,Spiroplasmataceae,0.1600,Spiroplasma,0.1600
Otu1268,Bacteria,1.0000,Firmicutes,0.5800,Mollicutes,0.3100,Clostridiales,0.2800,Acholeplasmataceae,0.2700,Acholeplasma,0.2700
Otu1269,Bacteria,1.0000,Actinobacteria,0.4000,Actinobacteria,0.3700,Mycobacteriales,0.1800,Nocardiaceae,0.1800,Rhodococcus,0.1600
Otu1270,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Gracilibacteraceae,0.4600,Gracilibacter,0.4600
Otu1271,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9600,Clostridiales,0.9500,Lachnospiraceae,0.1400,Gracilibacter,0.1300
Otu1272,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9800,Clostridiales,0.9800,Lachnospiraceae,0.8900,Agathobacter,0.1900
Otu1273,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.6000
Otu1274,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9500,Clostridiales,0.9500,Clostridiaceae_2,0.7000,Alkaliphilus,0.6900
Otu1275,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,1.0000
Otu1276,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8600,Agathobacter,0.4900
Otu1277,Bacteria,1.0000,Tenericutes,0.5000,Mollicutes,0.5000,Acholeplasmatales,0.3500,Acholeplasmataceae,0.3500,Acholeplasma,0.3500
Otu1278,Bacteria,1.0000,Actinobacteria,0.9200,Coriobacteriia,0.9100,Eggerthellales,0.8800,Eggerthellaceae,0.8800,Raoultibacter,0.8500
Otu1279,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9500,Clostridiales,0.9500,Ruminococcaceae,0.9000,Ruminiclostridium,0.6200
Otu1280,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Marvinbryantia,0.2200
