gene,postFMT_2_jejunum
gene_2948865,7
gene_4049254,7
gene_4045748,7
gene_4332766,7
gene_4579313,7
gene_2980919,7
gene_4280521,7
gene_1978433,7
gene_3318842,7
gene_3292148,7
gene_3152701,7
gene_1898596,7
gene_3760630,7
gene_3435988,7
gene_2637715,7
gene_2217007,7
gene_2825203,7
gene_3363272,7
gene_2458833,7
gene_3567440,7
gene_4478475,7
gene_4594900,7
gene_3986613,7
gene_3019889,7
gene_3838837,7
gene_3633403,7
gene_3499232,7
gene_3634141,7
gene_3393483,7
gene_4394204,7
gene_4584098,7
gene_2537947,7
gene_3386042,7
gene_4406528,7
gene_3280789,7
gene_2222556,7
gene_4497103,7
gene_3245172,7
gene_4371233,7
gene_3654401,7
gene_4046165,7
gene_3532075,7
gene_4371742,7
gene_4533832,7
gene_4246118,7
gene_3664908,7
gene_3120118,7
gene_3047371,7
gene_3245950,7
gene_4166894,7
gene_3566552,7
gene_3917245,7
gene_3428741,7
gene_3633679,7
gene_2638524,7
gene_3717147,7
gene_4009994,7
gene_4448291,7
gene_4313443,7
gene_3291350,7
gene_4147252,7
gene_3262475,7
gene_2400371,7
gene_3771474,7
gene_3402521,7
gene_4319986,7
gene_3747748,7
gene_4063528,7
gene_3607438,7
gene_2597539,7
gene_3986027,7
gene_4304575,7
gene_4027496,7
gene_2116137,7
gene_4266090,7
gene_3748009,7
gene_3114661,7
gene_4073132,7
gene_4570436,7
gene_4527277,7
gene_3792710,7
gene_4546779,7
gene_2690042,7
gene_3609419,7
gene_4072202,7
gene_3041099,7
gene_4628737,7
gene_2747983,7
gene_3548500,7
gene_2910790,7
gene_4043046,7
gene_4244756,7
gene_4001866,7
gene_3622620,7
gene_4449226,7
gene_4030672,7
gene_3643405,7
gene_3467705,7
gene_3540288,7
gene_4486927,7
gene_1950208,7
gene_2258639,7
gene_4237985,7
gene_2613990,7
gene_3981508,7
gene_2505493,7
gene_2875586,7
gene_4105528,7
gene_2512867,7
gene_2195150,7
gene_3220984,7
gene_3589985,7
gene_4362859,7
gene_3683011,7
gene_2912023,7
gene_3115091,7
gene_3091089,7
gene_2191321,7
gene_3515000,7
gene_4082906,7
gene_4295111,7
gene_2975504,7
gene_3717866,7
gene_3882706,7
gene_4475327,7
gene_4468962,7
gene_4176586,7
gene_1839334,7
gene_3339815,7
gene_4081768,7
gene_4249048,7
gene_4128599,7
gene_2951932,7
gene_3441342,7
gene_3514468,7
gene_4082551,7
gene_2362027,7
gene_3487725,7
gene_3325012,7
gene_4259464,7
gene_3973795,7
gene_3970625,7
gene_3632238,7
gene_3675047,7
gene_3094300,7
gene_3116614,7
gene_4396270,7
gene_4578934,7
gene_3045681,7
gene_4576622,7
gene_4011770,7
gene_4248942,7
gene_4536416,7
gene_3124575,7
gene_3814764,7
gene_3848492,7
gene_3730227,7
gene_3973426,7
gene_4423528,7
gene_3731844,7
gene_3319454,7
gene_4342841,7
gene_3174195,7
gene_2882372,7
gene_2034031,7
gene_4381836,7
gene_3291532,7
gene_3183279,7
gene_3315066,7
gene_3420240,7
gene_4548614,7
gene_3989642,7
gene_3081595,7
gene_3087367,7
gene_3800745,7
gene_2673043,7
gene_2664773,7
gene_3643854,7
gene_4431578,7
gene_2891834,7
gene_2480456,7
gene_2640429,7
gene_3739835,7
gene_4159866,7
gene_4481569,7
gene_3951701,7
gene_2873109,7
gene_4364536,7
gene_3583286,7
gene_4602741,7
gene_3940778,7
gene_4637660,7
gene_2886712,7
gene_3690365,7
gene_1985914,7
gene_2979998,7
gene_2633586,7
gene_4190520,7
gene_3704689,7
gene_4596226,7
gene_3044880,7
gene_2146576,7
gene_3604589,7
gene_3758050,7
gene_2724282,7
gene_4122779,7
gene_3427188,7
gene_1859236,7
gene_3087628,7
gene_3952280,7
gene_4180226,7
gene_1681818,7
gene_3772808,7
gene_2837455,7
gene_2898640,7
gene_4133937,7
gene_4151180,7
gene_3938373,7
gene_3605657,7
gene_4216409,7
gene_2678870,7
gene_4385023,7
gene_4059565,7
gene_4538661,7
gene_3834255,7
gene_2431278,7
gene_3966691,7
gene_2681635,7
gene_2684476,7
gene_3032144,7
gene_4458503,7
gene_4302195,7
gene_2795776,7
gene_3207500,7
gene_4215519,7
gene_3910406,7
gene_4370757,7
gene_3674669,7
gene_3722252,7
gene_3979808,7
gene_2357834,7
gene_2635271,7
gene_3211736,7
gene_3438565,7
gene_3771292,7
gene_3460959,7
gene_4594827,7
gene_4209103,7
gene_3188121,7
gene_4055421,7
gene_3904299,7
gene_3344483,7
gene_4612181,7
gene_4440676,7
gene_4341105,7
gene_2679853,7
gene_3731717,7
gene_4139791,7
gene_4443425,7
gene_3365830,7
gene_4057717,7
gene_3201980,7
gene_4453120,7
gene_4424368,7
gene_4026016,7
gene_2760274,7
gene_4453187,7
gene_1796834,7
gene_4126928,7
gene_4003589,7
gene_3861608,7
gene_4292377,7
gene_2893538,7
gene_3795101,7
gene_3452012,7
gene_3679943,7
gene_3834652,7
gene_2835662,7
gene_4304750,7
gene_4136052,7
gene_4399552,7
gene_2259583,7
gene_2567248,7
gene_2441314,7
gene_4599017,7
gene_3371862,7
gene_3790127,7
gene_3945533,7
gene_3833277,7
gene_3624259,7
gene_2945018,7
gene_3710284,7
gene_2816720,7
gene_4563443,7
gene_3838145,7
gene_3748963,7
gene_3547154,7
gene_2401212,7
gene_3159280,7
gene_4368812,7
gene_2125391,7
gene_4539079,7
gene_3460216,7
gene_2916770,7
gene_4028024,7
gene_4307089,6
gene_2623092,6
gene_3074691,6
gene_4553259,6
gene_2845549,6
gene_2909527,6
gene_3077963,6
gene_4292190,6
gene_4603692,6
gene_3046010,6
gene_3090267,6
gene_3285222,6
gene_4312568,6
gene_3679089,6
gene_4488877,6
gene_3407690,6
gene_2337233,6
gene_3991757,6
gene_4328265,6
gene_2896574,6
gene_2380668,6
gene_4619543,6
gene_3966511,6
gene_4376213,6
gene_3366977,6
gene_4584651,6
gene_2197988,6
gene_4413201,6
gene_3301556,6
gene_3329271,6
gene_3289145,6
gene_4222239,6
gene_3364239,6
gene_3737551,6
gene_3887139,6
gene_3713623,6
gene_3611323,6
gene_3575975,6
gene_3754057,6
gene_4540114,6
gene_3628156,6
gene_3361462,6
gene_3890691,6
gene_4254560,6
gene_3370876,6
gene_3468113,6
gene_4173122,6
gene_4456812,6
gene_4604833,6
gene_4127021,6
gene_3343730,6
gene_2871742,6
gene_4551005,6
gene_3477546,6
gene_4060845,6
gene_2369075,6
gene_3341764,6
gene_3922102,6
gene_3075912,6
gene_3655057,6
gene_3610317,6
gene_3533439,6
gene_4118769,6
gene_3667145,6
gene_4134433,6
gene_4113706,6
gene_4236003,6
gene_2678383,6
gene_4466532,6
gene_2480152,6
gene_4203597,6
gene_3845207,6
gene_4470648,6
gene_4065428,6
gene_4440484,6
gene_3344778,6
gene_3917767,6
gene_3421608,6
gene_3640630,6
gene_4448244,6
gene_4468166,6
gene_3070707,6
gene_4017436,6
gene_2988434,6
gene_2545356,6
gene_2686241,6
gene_3516144,6
gene_3864710,6
gene_4572027,6
gene_4044266,6
gene_3239799,6
gene_3851043,6
gene_2684539,6
gene_4040744,6
gene_4120213,6
gene_2427039,6
gene_3508770,6
gene_3184194,6
gene_2843080,6
gene_4555611,6
gene_3546176,6
gene_2050337,6
gene_4377184,6
gene_3088300,6
gene_3317463,6
gene_3464075,6
gene_2524661,6
gene_3463948,6
gene_4125158,6
gene_3753554,6
gene_3771137,6
gene_4505528,6
gene_3546352,6
gene_4060129,6
gene_4137028,6
gene_3785259,6
gene_3982520,6
gene_3766252,6
gene_3427058,6
gene_4292842,6
gene_4319600,6
gene_3425819,6
gene_4179428,6
gene_3386583,6
gene_3591290,6
gene_3075669,6
gene_3887477,6
gene_4102255,6
gene_2969050,6
gene_4239349,6
gene_4104615,6
gene_3340903,6
gene_4467143,6
gene_4107575,6
gene_3391958,6
gene_3386730,6
gene_4524383,6
gene_4627872,6
gene_3617368,6
gene_3336534,6
gene_3433827,6
gene_3010034,6
gene_3279255,6
gene_4184888,6
gene_3583070,6
gene_4602276,6
gene_3051481,6
gene_3173621,6
gene_3819021,6
gene_3439587,6
gene_4214913,6
gene_2881063,6
gene_3101057,6
gene_2581271,6
gene_3493592,6
gene_4403271,6
gene_4412123,6
gene_4476414,6
gene_4120465,6
gene_2729847,6
gene_4091558,6
gene_3728357,6
gene_3773402,6
gene_2889879,6
gene_4213516,6
gene_4292662,6
gene_2716111,6
gene_4550918,6
gene_4478483,6
gene_3957324,6
gene_3665368,6
gene_3396568,6
gene_3571292,6
gene_4489334,6
gene_2567378,6
gene_2290605,6
gene_4575849,6
gene_4205495,6
gene_4200828,6
gene_3533764,6
gene_3121058,6
gene_4319762,6
gene_2749135,6
gene_2451090,6
gene_1950207,6
gene_3237987,6
gene_4398329,6
gene_3828319,6
gene_4166117,6
gene_2987581,6
gene_2689882,6
gene_3165622,6
gene_3097797,6
gene_4615907,6
gene_4367890,6
gene_3288635,6
gene_3968733,6
gene_4102638,6
gene_3654109,6
gene_2914661,6
gene_2730380,6
gene_3108569,6
gene_2973575,6
gene_3857597,6
gene_3478181,6
gene_2937372,6
gene_3852993,6
gene_3434254,6
gene_4261681,6
gene_3602966,6
gene_4275774,6
gene_4405246,6
gene_3858700,6
gene_3603419,6
gene_3782561,6
gene_2406564,6
gene_3865695,6
gene_4161845,6
gene_3374138,6
gene_3927964,6
gene_3143428,6
gene_4125569,6
gene_3132272,6
gene_4446416,6
gene_3372728,6
gene_3615345,6
gene_2584014,6
gene_4059864,6
gene_3622193,6
gene_4093816,6
gene_3614670,6
gene_2952955,6
gene_2727478,6
gene_4004447,6
gene_4208171,6
gene_3492157,6
gene_4143677,6
gene_3651094,6
gene_3197532,6
gene_3531532,6
gene_2620529,6
gene_2344413,6
gene_3313464,6
gene_3598954,6
gene_4181202,6
gene_4479105,6
gene_3412852,6
gene_1987592,6
gene_2931710,6
gene_3965787,6
gene_3443180,6
gene_4235826,6
gene_2661667,6
gene_2787798,6
gene_2807497,6
gene_3760806,6
gene_4445169,6
gene_3668597,6
gene_3147620,6
gene_4163896,6
gene_3831409,6
gene_3166175,6
gene_4155292,6
gene_3979098,6
gene_2379948,6
gene_2575131,6
gene_3707490,6
gene_3387414,6
gene_3721133,6
gene_3800241,6
gene_1694354,6
gene_3772542,6
gene_4094014,6
gene_4175081,6
gene_3885754,6
gene_4526579,6
gene_4589051,6
gene_2841623,6
gene_4364652,6
gene_2662138,6
gene_3874482,6
gene_3707031,6
gene_4221613,6
gene_3032113,6
gene_3879731,6
gene_3707079,6
gene_3918894,6
gene_3692273,6
gene_4312454,6
gene_2155505,6
gene_2582623,6
gene_1944997,6
gene_1724076,6
gene_3966529,6
gene_3412584,6
gene_2677796,6
gene_3645684,6
gene_4510930,6
gene_4123189,6
gene_2114559,6
gene_4333054,6
gene_3576478,6
gene_3669446,6
gene_4413823,6
gene_2617931,6
gene_4503489,6
gene_3433828,6
gene_3463338,6
gene_3814430,6
gene_3798519,6
gene_3412640,6
gene_2628232,6
gene_3771571,6
gene_3333706,6
gene_3510172,6
gene_4099706,6
gene_3120945,6
gene_3060210,6
gene_2975459,6
gene_3617572,6
gene_4322770,6
gene_2751241,6
gene_2978580,6
gene_3841832,6
gene_4617480,6
gene_3140041,6
gene_3204330,6
gene_4458062,6
gene_3499696,6
gene_2651300,6
gene_2609580,6
gene_3488755,6
gene_3196315,6
gene_2494463,6
gene_3502159,6
gene_3240612,6
gene_2291056,6
gene_3512974,6
gene_3421091,6
gene_3863273,6
gene_4144255,6
gene_3989927,6
gene_2512299,6
gene_3265795,6
gene_4495796,6
gene_4444350,6
gene_4542120,6
gene_4372857,6
gene_3799846,6
gene_3608036,6
gene_4535862,6
gene_4352328,6
gene_2601411,6
gene_3441341,6
gene_3016707,6
gene_2537014,6
gene_4149469,6
gene_4098576,6
gene_3662498,6
gene_3791636,6
gene_2661191,6
gene_4446744,6
gene_4563052,6
gene_3999105,6
gene_3395500,6
gene_4449292,6
gene_3951442,6
gene_3548620,6
gene_3242186,6
gene_3809364,6
gene_4252273,6
gene_3759814,6
gene_3216827,6
gene_3545632,6
gene_4202745,6
gene_4108079,6
gene_3630859,6
gene_4114953,6
gene_2429261,6
gene_4480639,6
gene_3038555,6
gene_4126175,6
gene_4135978,6
gene_4162441,6
gene_3154071,6
gene_3314573,6
gene_4215570,6
gene_3732139,6
gene_3191409,6
gene_3524809,6
gene_3422747,6
gene_3481556,6
gene_4198787,6
gene_2557494,6
gene_4290494,6
gene_4034266,6
gene_2495415,6
gene_3057470,6
gene_4493174,6
gene_3100946,6
gene_4158827,6
gene_3903267,6
gene_3974092,6
gene_4236640,6
gene_1658063,6
gene_3481154,6
gene_3922162,6
gene_3367423,6
gene_2424219,6
gene_3536129,6
gene_3954586,6
gene_4266789,6
gene_3129097,6
gene_3603041,6
gene_4310321,6
gene_4462471,6
gene_3327302,6
gene_2960376,6
gene_3368475,6
gene_3248160,6
gene_3697427,6
gene_3286672,6
gene_2691167,6
gene_3559413,6
gene_3512879,6
gene_3984486,6
gene_4266259,6
gene_3594686,6
gene_3148043,6
gene_4032881,6
gene_2909526,6
gene_3493611,6
gene_4508711,6
gene_2818849,6
gene_3612385,6
gene_4065451,6
gene_3861619,6
gene_4210807,6
gene_4561084,6
gene_2824084,6
gene_2687944,6
gene_2881677,6
gene_3898470,6
gene_3488458,6
gene_3841678,6
gene_4360386,6
gene_3090225,6
gene_3790365,6
gene_4356592,6
gene_4136119,6
gene_2802898,6
gene_3406177,6
gene_4159222,6
gene_4583116,6
gene_4391453,6
gene_3798733,6
gene_3232650,6
gene_2178928,6
gene_4470815,6
gene_3210695,6
gene_2986119,6
gene_4309975,6
6-7_GL0031211,6
gene_4050868,6
gene_4198057,6
gene_3237290,6
gene_4469909,6
gene_4134390,6
gene_3167458,6
gene_4582806,6
gene_3453655,6
gene_4613910,6
gene_4638455,6
gene_4036528,6
gene_4279935,6
gene_2631943,6
gene_4078035,6
gene_3786875,6
gene_4307193,6
gene_4151175,6
gene_3218009,6
gene_4267055,6
gene_4102242,6
gene_3122775,6
gene_2841163,6
gene_4490781,6
gene_4356446,6
gene_3868281,6
gene_2673929,6
gene_4143800,6
gene_2832686,6
gene_3979557,6
gene_3544658,6
gene_3713366,6
gene_4205844,6
gene_3117400,6
gene_3017625,6
gene_4440195,6
gene_3014136,6
gene_3093323,6
gene_4557313,6
gene_4412840,6
gene_3520789,6
gene_4105094,6
gene_4342714,6
gene_3404306,6
gene_4297878,6
gene_4477851,6
gene_2885452,6
gene_2316247,6
gene_4558632,6
gene_3281028,6
gene_2919627,6
gene_4174016,6
gene_3239858,6
gene_3752987,6
gene_3947086,6
gene_4521455,6
gene_3375199,6
gene_3045936,6
gene_4560557,6
gene_4596566,6
gene_2185655,6
gene_4276538,6
gene_3597836,6
gene_3563799,6
gene_4189638,6
gene_4629291,6
gene_3304844,6
gene_3576805,6
gene_4370822,6
gene_3895367,6
gene_3688386,6
gene_2344939,6
gene_3699855,6
gene_2414064,6
gene_3145323,6
gene_2144273,6
gene_3454458,6
gene_3774256,6
gene_4454062,6
gene_3688792,6
gene_4583579,6
gene_2843077,6
gene_1553380,6
gene_3872404,6
gene_3301576,6
gene_2390868,6
gene_4400536,6
gene_3683882,6
gene_3392880,6
gene_3921476,6
gene_3073014,6
gene_3237991,6
gene_4150332,6
gene_4421090,6
gene_2862598,6
gene_2593871,6
gene_4543514,6
gene_4542922,6
gene_3418408,6
gene_4619339,6
gene_4536801,6
gene_3319295,6
gene_3523697,6
gene_4447611,6
gene_3629373,6
gene_3776261,6
gene_3204706,6
gene_4609391,6
gene_4605190,6
gene_3853081,6
gene_3267750,6
gene_3939433,6
gene_4066943,6
gene_3319571,6
gene_4511228,6
gene_2598026,6
gene_3291353,6
gene_3897310,6
gene_3691869,6
gene_4315831,6
gene_3187220,6
gene_2858154,6
gene_4382028,6
gene_4382767,6
gene_4484662,6
gene_4278340,6
gene_3820157,6
gene_4118980,6
gene_3383540,6
gene_3774144,6
gene_3502183,6
gene_3210600,6
gene_3858871,6
gene_4173427,6
gene_3958990,6
gene_3865434,6
gene_2981834,6
gene_4138131,6
gene_3754034,6
gene_2677803,6
gene_2418121,6
gene_4322720,6
gene_3562152,6
gene_3470332,6
gene_2170322,6
gene_4405071,6
gene_3860264,6
gene_3301824,6
gene_3455945,6
gene_4169173,6
gene_3473229,6
gene_4201702,6
gene_3181864,6
gene_3867754,6
gene_3589778,6
gene_4151159,6
gene_3728654,6
gene_4535962,6
gene_4305042,6
gene_2363794,6
gene_4214549,6
gene_3062039,6
gene_4161404,6
gene_3400550,6
gene_4530867,6
gene_3963193,6
gene_3379164,6
gene_3539549,6
gene_4446292,6
gene_3421539,6
gene_4088080,6
gene_4549349,6
gene_3159937,6
gene_2712184,6
gene_2506282,6
gene_2828158,6
gene_3241174,6
gene_4422877,6
gene_3501165,6
gene_2999074,6
gene_3683498,6
gene_2115273,6
gene_4577150,6
gene_3548360,6
gene_3511538,6
gene_3567027,6
gene_3698787,6
gene_3447656,6
gene_1833825,6
gene_2798862,6
gene_4332776,6
gene_2795067,6
gene_4201721,6
gene_3619294,6
gene_2939382,6
gene_3667144,6
gene_4138666,6
gene_3587113,6
gene_2985863,6
gene_3930842,6
gene_2773418,6
gene_3287453,6
gene_3057095,6
gene_3936685,6
gene_4389879,6
gene_2011486,6
gene_3981203,6
gene_4452488,6
gene_3933760,6
gene_3437404,6
gene_4189708,6
gene_2291994,6
gene_3334196,6
gene_3212005,6
gene_3270927,6
gene_4098053,6
gene_3447285,6
gene_4576714,6
gene_3562922,6
gene_4176705,6
gene_2800160,6
gene_3843344,6
gene_3589507,6
gene_2557701,6
gene_3452485,6
gene_4445181,6
gene_4511027,6
gene_3167512,6
gene_3593034,6
gene_4441794,6
gene_2561767,6
gene_3938572,6
gene_3040878,6
gene_1788537,6
gene_3598609,6
gene_3716736,6
gene_2913866,6
gene_3931361,6
gene_3479893,6
gene_3092753,6
gene_2399679,6
gene_4009644,6
gene_4509321,6
gene_2492417,6
gene_3233184,6
gene_4281427,6
gene_2535404,6
gene_3538000,6
gene_2550333,6
gene_4603971,6
gene_3330621,6
gene_2486072,6
gene_3692977,6
gene_3766934,6
gene_4122072,6
gene_3286421,6
gene_3712725,6
gene_1864057,6
gene_3059086,6
gene_2280311,6
gene_4421363,6
gene_4437549,6
gene_3140000,6
gene_2908165,6
gene_3122520,6
gene_3328832,6
gene_2912215,6
gene_3672450,6
gene_2170323,6
gene_2394833,6
gene_4624389,6
gene_3173095,6
gene_1751282,6
gene_4190697,6
gene_3420302,6
gene_3140805,6
gene_3349144,6
gene_4344775,6
gene_4475490,6
gene_3623357,6
gene_3677326,6
gene_2378432,6
gene_4148825,6
gene_4314305,6
gene_2273472,6
gene_4413951,6
gene_4301334,6
gene_3540787,6
gene_3215302,6
gene_3906633,6
gene_4218057,6
gene_3178480,6
gene_3278295,6
gene_3535822,6
gene_2817717,6
gene_3415921,6
gene_2959219,6
gene_1600097,6
gene_4153684,6
gene_4000544,6
gene_4177725,6
gene_3960269,6
gene_3427460,6
gene_4077697,6
gene_3546459,6
gene_3790737,6
gene_4224147,6
gene_3227995,6
gene_2823767,6
gene_3610297,6
gene_4147474,6
gene_2760988,6
gene_4496840,6
gene_3128518,6
gene_2608084,6
gene_3330822,6
gene_3706769,6
gene_3417259,6
gene_4284091,6
gene_3708113,6
gene_2654941,6
gene_4471365,6
gene_3039463,6
gene_3202896,6
gene_2446965,6
gene_4199987,6
gene_3041350,6
gene_4155810,6
gene_4467689,6
gene_2722449,6
gene_3850125,6
gene_4228179,6
gene_3741369,6
gene_3777957,6
gene_2353053,6
gene_4272253,6
4-8_GL0106806,6
gene_1594207,6
gene_2830504,6
gene_3189972,6
gene_2995969,6
gene_3861752,6
gene_4386487,6
gene_2766266,6
gene_3520664,6
gene_4280423,6
gene_2723363,6
gene_2438052,6
gene_4266885,6
gene_2197993,6
gene_4127034,6
gene_3171261,6
gene_3490022,6
gene_3862201,6
gene_1951851,6
gene_4325708,6
gene_3703780,6
gene_4052062,6
gene_4065429,6
gene_3174061,6
gene_2785429,6
gene_4455649,6
gene_2784390,6
gene_3571434,6
gene_3600825,6
gene_3550340,6
gene_3493810,6
gene_3679998,6
gene_4524186,6
gene_4435790,6
gene_4311602,6
gene_2307100,6
gene_4107237,6
gene_4538463,6
gene_4401703,6
gene_3578664,6
gene_3128594,6
gene_3841770,6
gene_4296038,6
gene_2625554,6
gene_3511926,6
gene_4363756,6
gene_1894934,6
gene_4527370,6
gene_3972924,6
gene_1849651,6
gene_3048915,6
gene_3058409,6
gene_3334135,6
gene_3889062,6
gene_3421064,6
gene_4621724,6
gene_2481003,6
gene_4377245,6
gene_3673269,6
gene_3102547,6
gene_3812869,6
gene_4268521,6
gene_3161123,6
gene_3678495,6
gene_4122826,6
gene_3279583,6
gene_3163273,6
gene_3195970,6
gene_4033703,6
gene_3435722,6
gene_3901132,6
gene_4636098,6
gene_3778507,6
gene_2800097,6
gene_4514797,6
gene_3335860,6
gene_3261382,6
gene_4193294,6
gene_3775013,6
gene_3695870,6
gene_3685046,6
gene_3101400,6
gene_4502039,6
gene_3514832,6
gene_4276937,6
gene_4608705,6
gene_2769964,6
gene_2642498,6
gene_4529683,6
gene_3847613,6
gene_4496963,6
gene_3110639,6
gene_4249209,6
gene_3100480,6
gene_4449576,6
gene_3003178,6
gene_4021620,6
gene_2954360,6
gene_4303182,6
gene_2227495,6
gene_2457605,6
gene_3697473,6
gene_4130297,6
gene_4261859,6
gene_4123423,6
gene_3040687,6
gene_4167587,6
gene_3625414,6
gene_3707272,6
gene_2760128,6
gene_3899293,6
gene_2063877,6
gene_2526872,6
gene_4623478,6
gene_4224888,6
gene_3443378,6
gene_2674895,6
gene_4518548,6
gene_3119462,6
gene_4606315,6
gene_2759962,6
gene_3428666,6
gene_3091025,6
gene_3306329,6
gene_3631384,6
gene_3667418,6
gene_3407541,6
gene_4278478,6
gene_4478731,6
gene_3238324,6
gene_3139085,6
gene_4237567,6
gene_3641742,6
gene_2856843,6
gene_4569442,6
gene_4492565,6
gene_4616381,6
gene_4556142,6
gene_4585462,6
gene_3038199,6
gene_3994696,6
gene_3070440,6
gene_4144552,6
gene_2961451,6
gene_3038103,6
gene_2722358,6
gene_4392109,6
gene_2432135,6
gene_3800984,6
gene_4486895,6
gene_3218016,6
gene_4318887,6
gene_4002236,6
gene_3532621,6
gene_3107412,6
gene_3653590,6
gene_2992318,6
gene_2841725,6
gene_3835314,6
gene_2770240,6
gene_3961456,6
gene_4256936,6
gene_3273885,6
gene_4217741,6
gene_4595080,6
gene_2801813,6
gene_4547574,6
gene_3676887,6
gene_2937174,6
gene_3215019,6
gene_4177014,6
gene_3796084,6
gene_2576932,6
gene_4059954,6
gene_4447342,6
gene_1445546,6
gene_1683347,6
gene_4094458,6
gene_4341311,6
gene_3794813,6
gene_3160517,6
gene_4260852,6
gene_3827774,6
gene_4200474,6
gene_3911693,6
gene_2505818,6
gene_3722215,6
gene_2921325,6
gene_3617868,6
gene_3971519,6
gene_3270647,6
gene_3422028,6
gene_4562646,6
gene_3438309,6
gene_3414636,6
gene_3191092,6
gene_4022336,6
gene_4265556,6
gene_3364948,6
gene_3768937,6
gene_3748002,6
gene_4053946,6
gene_3258894,6
gene_4131899,6
gene_3535030,6
gene_3533992,6
gene_4311445,6
gene_4292863,6
gene_4379588,6
gene_3642240,6
gene_2533731,6
gene_4638535,6
gene_4381149,6
gene_3488085,6
gene_2039847,6
gene_4219770,6
gene_4086340,6
gene_2993663,6
gene_3841667,6
gene_4277624,6
gene_3090650,6
gene_3433398,6
gene_3544461,6
gene_4052388,6
gene_4395272,6
gene_2178753,6
gene_2396018,6
gene_2934955,6
gene_3299362,6
gene_2980187,6
gene_3137021,6
gene_3233369,6
gene_3248462,6
gene_3733152,6
gene_2350959,6
gene_3908187,6
gene_4361524,6
gene_3318638,6
gene_3954678,6
gene_3981194,6
gene_1995732,6
gene_3665870,6
gene_2703619,6
gene_3279871,6
gene_3937105,6
gene_4253991,6
gene_2346846,6
gene_3905387,6
gene_4415005,6
gene_3412848,6
gene_1986691,6
gene_3116989,6
gene_3485834,6
gene_1297832,6
gene_3244540,6
gene_4369005,6
gene_3997909,6
gene_2880425,6
gene_2088489,6
gene_4615003,6
gene_2767489,6
gene_3061407,6
gene_4190503,6
gene_3907775,6
gene_3363877,6
gene_3775615,6
gene_4308949,6
gene_4513403,6
gene_3286752,6
gene_3719526,6
gene_4358877,6
gene_3568743,6
gene_3955002,6
gene_4046712,6
gene_4429387,6
gene_3468431,6
gene_2283546,6
gene_2474232,6
gene_3377586,6
gene_2543357,6
gene_4409489,6
gene_3437320,6
gene_4408595,6
gene_4484359,6
gene_4618083,6
gene_3147913,6
gene_4200608,6
gene_3645481,6
gene_2755310,6
gene_2821326,6
gene_3458209,6
gene_3571056,6
gene_3558128,6
gene_2474588,6
gene_3402842,6
gene_3920861,6
gene_4557028,6
gene_2748125,6
gene_2213118,6
gene_2925327,6
gene_3833359,6
gene_2732415,6
gene_4197018,6
gene_4399294,6
gene_3859515,6
gene_3025628,6
gene_3946012,6
gene_4184438,6
gene_2802066,6
gene_3889721,6
gene_3739795,6
gene_4310972,6
gene_3787492,6
gene_3954081,6
gene_3450397,6
gene_4196445,6
gene_4605055,6
gene_4399668,6
gene_3155256,6
gene_3713832,6
gene_4621649,6
gene_3553938,6
gene_3932404,6
gene_3138359,6
gene_3949705,6
gene_3606064,6
gene_4212922,6
gene_4272138,6
gene_4023720,6
gene_4568971,6
gene_2481576,6
gene_2452213,6
gene_4561473,6
gene_1872673,6
gene_3454876,6
gene_4148908,6
gene_4010336,6
gene_2806240,6
gene_2787108,6
gene_4081865,6
gene_2476123,6
gene_3984340,6
gene_2806168,6
gene_3883583,6
