gene,postFMT_4_duodenum
gene_3896091,2
gene_3695604,2
gene_4407860,2
gene_4291272,2
gene_3061143,2
gene_3147112,2
gene_4087633,2
gene_2450047,2
gene_3558707,2
gene_3857098,2
gene_2356735,2
gene_3993461,2
gene_3639554,2
gene_3600352,2
gene_3759530,2
gene_3682905,2
gene_3792280,2
gene_2412578,2
gene_3585776,2
gene_3947928,2
gene_3136142,2
gene_2800359,2
gene_3565117,2
gene_3363123,2
gene_3959416,2
gene_3553332,2
gene_2786405,2
gene_3411975,2
gene_3519607,2
gene_2893075,2
gene_3643333,2
gene_3715774,2
gene_4495417,2
gene_3232665,2
gene_3198272,2
gene_4116658,2
gene_4233758,2
gene_3456146,2
gene_4078459,2
gene_4493021,2
gene_3300959,2
gene_2570507,2
gene_2896794,2
gene_4332668,2
gene_3427030,2
gene_2110535,2
gene_2199547,2
gene_3589269,2
gene_2367525,2
gene_3662163,2
gene_3046253,2
gene_3231291,2
gene_3350153,2
gene_4191088,2
gene_4384284,2
gene_4368373,2
gene_3715919,2
gene_3484880,2
gene_3029649,2
gene_3618961,2
gene_2120099,2
gene_3180617,2
gene_2257197,2
gene_1810693,2
gene_2322962,2
gene_3972551,2
gene_3839821,2
gene_2709828,2
gene_4160420,2
gene_4225998,2
gene_2955785,2
gene_2001387,2
gene_2704691,2
gene_4193634,2
gene_2718875,2
gene_4164695,2
gene_4246824,2
gene_3776367,2
gene_3167460,2
gene_3427650,2
gene_3201374,2
gene_4489900,2
gene_2472679,2
gene_2948155,2
gene_3221909,2
gene_3725988,2
gene_3607338,2
gene_4331290,2
gene_2699162,2
gene_3250738,2
gene_3635414,2
gene_4415586,2
gene_3579389,2
gene_3659072,2
gene_2748278,2
gene_4181214,2
gene_3863542,2
gene_2037596,2
gene_3993578,2
gene_3902450,2
gene_3689411,2
gene_4028541,2
gene_3215237,2
gene_3753182,2
gene_3594723,2
gene_2884883,2
gene_3400097,2
gene_4082405,2
gene_3979486,2
gene_3021426,2
gene_3204462,2
gene_3850756,2
gene_3159207,2
gene_4211862,2
gene_3389900,2
gene_3825348,2
gene_2217826,2
gene_3936647,2
gene_4592813,2
gene_4289835,2
gene_1478794,2
gene_3636337,2
gene_3839696,2
gene_3182147,2
gene_4428847,2
gene_4531057,2
gene_3793271,2
gene_3813747,2
gene_3650623,2
gene_3291809,2
gene_3464953,2
gene_3709743,2
gene_4351119,2
gene_3917196,2
gene_3159049,2
gene_3416946,2
gene_3921518,2
gene_4125731,2
gene_4290773,2
gene_3694388,2
gene_4500887,2
gene_3048177,2
gene_2492659,2
gene_3770031,2
gene_2453889,2
gene_4371433,2
gene_4122634,2
gene_2181499,2
gene_4481483,2
gene_4403122,2
gene_3034264,2
gene_4477344,2
gene_2741470,2
gene_4392679,2
gene_3314876,2
gene_3082924,2
gene_3757655,2
gene_2250668,2
gene_3256657,2
gene_3092130,2
gene_2558328,2
gene_2420505,2
gene_4393071,2
gene_3961384,2
gene_3077736,2
gene_4403165,2
Food_2_GL0030749,2
gene_1885323,2
gene_3131871,2
gene_2776551,2
gene_4423994,2
gene_4412675,2
gene_3661452,2
gene_2778478,2
gene_3829912,2
gene_3696306,2
gene_3684045,2
gene_3117709,2
gene_3782402,2
gene_4270497,2
gene_3670070,2
gene_3212514,2
gene_3791998,2
gene_3940770,2
gene_4333930,2
gene_2999596,2
gene_3080243,2
gene_3178805,2
gene_3438767,2
gene_4066466,2
gene_3072510,2
gene_4331901,2
gene_3993961,2
gene_3425720,2
gene_3502924,2
gene_2978620,2
gene_3514977,2
gene_3095770,2
gene_3532190,2
gene_3282071,2
gene_4278615,2
gene_4215527,2
gene_4259108,2
gene_4204214,2
gene_3492638,2
gene_4089005,2
gene_4258391,2
gene_3978377,2
gene_3911548,2
gene_4521179,2
gene_4124748,2
gene_2693427,2
gene_2574113,2
gene_3424074,2
gene_3251131,2
gene_2704385,2
gene_4264275,2
gene_4211134,2
gene_2854873,2
gene_3549990,2
gene_3570251,2
gene_3887978,2
gene_3236387,2
gene_3599029,2
gene_2295716,2
gene_3912864,2
gene_3963194,2
gene_4127142,2
gene_3875590,2
gene_3233254,2
gene_2975619,2
gene_3300520,2
gene_4529197,2
gene_3282388,2
gene_4018410,2
gene_4272945,2
gene_3490584,2
gene_3215405,2
gene_2015757,2
gene_4603052,2
gene_2924871,2
gene_3850144,2
gene_3409437,2
gene_3525302,2
gene_2492671,2
gene_3389273,2
gene_3635413,2
gene_3191383,2
gene_4055617,2
gene_4103970,2
gene_2443271,2
gene_2867740,2
gene_3071366,2
gene_3910929,2
gene_3598729,2
gene_4065016,2
gene_4596822,2
gene_2559499,2
gene_2944978,2
gene_2932041,2
gene_3362597,2
gene_4636324,2
gene_4219124,2
gene_3085563,2
gene_4195516,2
gene_3684487,2
gene_2813670,2
gene_4177439,2
gene_3300473,2
gene_4262863,2
gene_4320715,2
gene_3725357,2
gene_4505515,2
gene_4211051,2
gene_3501760,2
gene_4079852,2
gene_3644275,2
gene_3646290,2
gene_4371393,2
gene_3650859,2
gene_3148203,2
gene_3587669,2
gene_3435571,2
gene_2491381,2
gene_2655208,2
gene_4329794,2
gene_3072778,2
gene_3221911,2
MC-6-4_GL0109005,2
gene_4149327,2
gene_4226931,2
gene_2027998,2
gene_3663514,2
gene_3411753,2
gene_4116193,2
gene_3293341,2
gene_3202786,2
gene_2757960,2
gene_3642637,2
gene_4587101,2
gene_2737640,2
gene_2134969,2
gene_3830851,2
gene_3683749,2
gene_2989164,2
gene_4193087,2
gene_3493474,2
gene_3762787,2
gene_3069066,2
gene_4092805,2
gene_4383748,2
gene_4557744,2
gene_3664621,2
gene_4465722,2
gene_3093265,2
gene_3122902,2
gene_3006914,2
gene_2861092,2
gene_1757522,2
gene_3238279,2
gene_3813452,2
gene_3157218,2
gene_3538340,2
gene_2253858,2
gene_2212798,2
gene_4484580,2
gene_3305769,2
gene_3064503,2
gene_4065748,2
gene_4470695,2
gene_4062033,2
gene_3702484,2
gene_3941506,2
gene_2325600,2
gene_3086559,2
gene_3079145,2
gene_4140748,2
gene_3894384,2
gene_3451714,2
gene_2870815,2
gene_3523488,2
gene_3094863,2
gene_4397690,2
gene_3581854,2
gene_4461635,2
gene_3281218,2
gene_3579153,2
gene_3794961,2
gene_4067157,2
gene_2916649,2
gene_3576331,2
gene_3816114,2
gene_3367790,2
gene_3771686,2
gene_4305371,2
gene_3115358,2
gene_2120095,2
gene_4409698,2
gene_3629751,2
gene_3522494,2
gene_4261966,2
gene_3639868,2
gene_4070330,2
gene_4063172,2
gene_3533233,2
gene_2606695,2
gene_3450619,2
gene_4164714,2
gene_4484589,2
gene_3607973,2
gene_3306547,2
gene_3144305,2
gene_2665029,2
gene_2420306,2
gene_4284367,2
gene_3904136,2
gene_3951874,2
gene_4424041,2
gene_3216785,2
gene_4546281,2
gene_2687282,2
gene_3355272,2
gene_4155585,2
gene_2022402,2
gene_2823087,2
gene_3559297,2
gene_3926213,2
gene_4408014,2
gene_3485576,2
gene_3594973,2
gene_3596491,2
gene_2821122,2
gene_3820295,2
gene_4621126,2
gene_4222882,2
gene_2722338,2
gene_4605079,2
gene_3118720,2
gene_2525145,2
gene_2238071,2
gene_3112554,2
gene_4388215,2
gene_3972239,2
gene_3387765,2
gene_2291971,2
gene_4195540,2
gene_3524655,2
gene_4260785,2
gene_3063692,2
gene_2608172,2
gene_3399579,2
gene_3206226,2
gene_4047624,2
gene_3990161,2
gene_4211794,2
gene_3106327,2
gene_4000070,2
gene_3890875,2
gene_3918678,2
gene_2522945,2
gene_3571655,2
gene_3790445,2
gene_2802162,2
gene_2653604,2
gene_3705922,2
gene_3330836,2
gene_1991920,2
gene_2537865,2
gene_3145590,2
gene_3341542,2
gene_2358187,2
gene_3336545,2
gene_2766290,2
gene_4409735,2
gene_4178728,2
gene_3337601,2
gene_3778691,2
gene_1997876,2
gene_4468221,2
gene_4558855,2
gene_4072461,2
gene_2657010,2
gene_2963305,2
gene_3182951,2
gene_4036686,2
gene_3979924,2
gene_4282099,2
gene_4248450,2
gene_2403236,2
gene_4562383,2
gene_4170280,2
gene_2465711,2
gene_2437548,2
gene_3644178,2
gene_3941120,2
gene_2499160,2
gene_3237984,2
gene_3170546,2
gene_3572099,2
gene_3154576,2
gene_4089738,2
gene_3752591,2
gene_3548220,2
gene_2268346,2
gene_3080964,2
gene_4040171,2
gene_4060084,2
gene_4034987,2
gene_3635475,2
gene_3260830,2
gene_4198665,2
gene_3467521,2
gene_2513757,2
gene_3368077,2
gene_4290173,2
gene_4307047,2
gene_1995731,2
gene_3195145,2
gene_2849845,2
gene_3742017,2
gene_2956985,2
gene_4413751,2
gene_3537218,2
gene_3199962,2
gene_4274208,2
gene_3302331,2
gene_3448928,2
gene_4541306,2
gene_4228799,2
gene_4526632,2
gene_3666644,2
gene_3643817,2
gene_4556427,2
gene_4281996,2
gene_2170324,2
gene_3153340,2
gene_3184990,2
gene_2751472,2
gene_3279300,2
gene_3967466,2
gene_3201630,2
gene_2455941,2
gene_4276769,2
gene_4185610,2
gene_3743127,2
gene_3538189,2
gene_4572918,2
gene_3828257,2
gene_3634975,2
gene_3722312,2
gene_3768042,2
gene_2758989,2
gene_3574181,2
gene_4108123,2
gene_4188870,2
gene_4564905,2
gene_4470674,2
gene_4384897,2
gene_3185707,2
gene_2581440,2
gene_3630988,2
gene_3915780,2
gene_3599851,2
gene_3843345,2
gene_2533902,2
gene_2689816,2
gene_3446614,2
gene_2813288,2
gene_3764830,2
gene_4394807,2
gene_2978726,2
gene_3220359,2
gene_3889070,2
gene_3547354,2
gene_3492379,2
gene_3406695,2
gene_3445440,2
gene_2842873,2
gene_4232535,2
gene_2408037,2
gene_4311903,2
gene_3183783,2
gene_3349420,2
gene_3344777,2
gene_3543292,2
gene_3189197,2
gene_3103252,2
gene_3832579,2
gene_3153737,2
gene_4256100,2
gene_3412849,2
gene_4115198,2
gene_3768072,2
gene_3822211,2
gene_3848356,2
gene_3866596,2
gene_3849952,2
gene_4090608,2
gene_4343155,2
gene_3297343,2
gene_3408367,2
gene_3113632,2
gene_1802748,2
gene_2534778,2
gene_3953964,2
gene_3716710,2
gene_4134767,2
gene_3559841,2
gene_4319069,2
gene_2808956,2
gene_3716001,2
gene_3122324,2
gene_4497058,2
gene_4115877,2
gene_2881833,2
gene_2774840,2
gene_4218122,2
gene_3715714,2
gene_4309777,2
gene_3721656,2
gene_4286215,2
gene_3930859,2
gene_3548084,2
gene_4102104,2
gene_3035113,2
gene_3470695,2
gene_2436880,2
gene_4638104,2
gene_3238684,2
gene_3195927,2
gene_3448330,2
gene_2860554,2
gene_4327038,2
gene_3472997,2
gene_4136210,2
gene_3091616,2
gene_3375603,2
gene_3924114,2
gene_3442444,2
gene_2887850,2
gene_3121573,2
gene_3889437,2
gene_2012226,2
gene_3862098,2
gene_3879959,2
gene_3639050,2
gene_4484383,2
gene_4379519,2
gene_3064933,2
gene_3573707,2
gene_3703137,2
gene_3833182,2
gene_2729554,2
gene_3712060,2
gene_3711963,2
gene_3431355,2
gene_3721738,2
gene_1916739,2
gene_2765304,2
gene_4208026,2
gene_2238518,2
gene_2653767,2
gene_2636935,2
gene_3751453,2
gene_3634569,2
gene_4460318,2
gene_2519604,2
gene_4203301,2
gene_2257803,2
gene_3238310,2
gene_2557003,2
gene_2049422,2
gene_3107425,2
gene_2461746,2
gene_4375635,2
gene_2039333,2
gene_2809495,2
gene_4125979,2
gene_4321375,2
gene_3397533,2
DSM22607_8_GL0182441,2
gene_4272980,2
gene_3352360,2
gene_4391397,2
gene_4117433,2
gene_2875339,2
gene_3838296,2
gene_3013031,2
gene_2149595,2
gene_4033761,2
gene_3417935,2
gene_3756750,2
gene_4327925,2
gene_4284439,2
gene_3565313,2
gene_4487521,2
gene_3578448,2
gene_2696557,2
gene_1995675,2
gene_3706835,2
gene_4503472,2
gene_3091189,2
gene_4452346,2
gene_2658330,2
gene_4149242,2
gene_4008447,2
gene_2835613,2
gene_2858524,2
gene_2248613,2
gene_2855679,2
gene_4212927,2
gene_4349265,2
gene_3700291,2
gene_4297081,2
gene_3765559,2
gene_2738291,2
gene_4496898,2
gene_4082996,2
gene_3846451,2
gene_4160761,2
gene_3530965,2
gene_4502919,2
gene_3212726,2
gene_2735801,2
gene_3777728,2
gene_2951653,2
gene_4626775,2
gene_3593675,2
gene_3266539,2
gene_4085059,2
gene_3103914,2
gene_4098711,2
gene_2594367,2
gene_2923437,2
gene_3339667,2
gene_3630694,2
gene_3746068,2
gene_3306549,2
gene_3962857,2
gene_1917304,2
gene_4131289,2
gene_4392041,2
gene_4339059,2
gene_2568042,2
gene_3855331,2
gene_3991241,2
gene_4243285,2
gene_3789999,2
gene_1900890,2
gene_3053117,2
gene_4585571,2
gene_2095447,2
gene_3795958,2
gene_4542410,2
gene_4017335,2
gene_3291269,2
gene_4155467,2
gene_4351718,2
gene_4396752,2
gene_3523896,2
gene_3374053,2
gene_2386010,2
gene_4545497,2
gene_3711883,2
gene_3640259,2
gene_3258827,2
gene_3834253,2
gene_3820641,2
gene_3734554,2
gene_4415891,2
gene_2693570,2
gene_3170778,2
gene_3340888,2
gene_4439908,2
gene_3437800,2
gene_3661531,2
gene_2630827,2
gene_3450479,2
gene_3649758,2
gene_4137349,2
gene_2297847,2
gene_4430054,2
gene_2443264,2
gene_3447593,2
gene_3183014,2
gene_3451629,2
gene_3280000,2
gene_3704954,2
gene_3825873,2
gene_3278405,2
gene_4227100,2
gene_2707369,2
gene_4577404,2
gene_3563365,2
gene_2849641,2
gene_4190638,2
gene_3096036,2
gene_4028114,2
gene_3170433,2
gene_4251748,2
gene_4308488,2
gene_3490454,2
gene_3091778,2
gene_4490671,2
gene_4501888,2
gene_3245523,2
gene_3501116,2
gene_3165194,2
gene_3310752,2
gene_4473731,2
gene_4204946,2
gene_4119184,2
gene_3959820,2
gene_3600527,2
gene_4604156,2
gene_3005023,2
gene_3947615,2
gene_3570568,2
gene_2449266,2
gene_4381388,2
gene_3630284,2
gene_3138238,2
gene_4425560,2
gene_2538669,2
gene_4620147,2
gene_4350603,2
gene_3468624,2
gene_2723935,2
gene_4386695,2
gene_3389411,2
gene_3719030,2
gene_1135303,2
gene_3448522,2
gene_3813761,2
gene_2336310,2
gene_2406566,2
gene_4550276,2
gene_3600322,2
gene_3767561,2
gene_2118185,2
gene_3312816,2
gene_3590755,2
gene_4533717,2
gene_3329460,2
gene_4416413,2
gene_2462400,2
gene_3809387,2
gene_2670325,2
gene_1874281,2
gene_3397238,2
gene_3593569,2
gene_3632176,2
gene_2313339,2
gene_3404768,2
gene_3314375,2
gene_3207251,2
gene_3799912,2
gene_4158421,2
gene_3503888,2
gene_4009430,2
gene_2200097,2
gene_3653046,2
gene_4379303,2
gene_3631189,2
gene_4408062,2
gene_2903742,2
gene_4330352,2
gene_3322511,2
gene_3588749,2
gene_4629074,2
gene_4541248,2
gene_3871585,2
gene_4498162,2
gene_2947109,2
gene_2790737,2
gene_4424528,2
gene_3652215,2
gene_3824348,2
gene_3333612,2
gene_4300496,2
gene_2787231,2
gene_4226805,2
gene_2071649,2
gene_3067487,2
gene_4389278,2
gene_3423189,2
gene_3513200,2
gene_2523087,2
gene_4254909,2
gene_3346916,2
gene_3852821,2
gene_3056572,2
gene_2393903,2
gene_3244130,2
gene_4535163,2
gene_4396753,2
gene_4176493,2
gene_4516303,2
gene_3856387,2
gene_4061355,2
gene_2204564,2
gene_3566511,2
gene_3331112,2
gene_3070541,2
gene_2970074,2
gene_1652475,2
gene_4360559,2
gene_3757133,2
gene_3798801,2
gene_3137150,2
gene_3338255,2
gene_2659709,2
gene_2542500,2
gene_3892868,2
gene_4598161,2
gene_3782926,2
gene_3935640,2
gene_2415506,2
gene_3479306,2
gene_4350130,2
gene_4550026,2
gene_3432820,2
gene_4486598,2
gene_2876445,2
gene_3810961,2
gene_3538354,2
gene_3973176,2
gene_3027276,2
gene_2024384,2
gene_2407670,2
gene_4634275,2
gene_3313296,2
gene_2298494,2
gene_4323899,2
gene_4530509,2
gene_3504312,2
gene_3666487,2
gene_3344887,2
gene_4123548,2
gene_4140891,2
gene_4160906,2
gene_3017114,2
gene_3022805,2
gene_3392527,2
gene_4420586,2
gene_3181263,2
gene_4130061,2
gene_4024468,2
gene_4315487,2
gene_2330802,2
gene_4152613,2
gene_4118932,2
gene_4413272,2
gene_3721796,2
gene_2866424,2
gene_3754371,2
gene_2541119,2
gene_2718331,2
gene_3088287,2
gene_2115443,2
gene_3889434,2
gene_3634444,2
gene_2581137,2
gene_3085146,2
gene_4002539,2
gene_4114377,2
gene_4373373,2
gene_3915779,2
gene_3714829,2
gene_3323580,2
gene_4156854,2
gene_3384117,2
gene_2772557,2
gene_4464369,2
gene_3998602,2
gene_1622369,2
gene_4253380,2
gene_3647724,2
gene_2796220,2
gene_3906474,2
gene_2529914,2
gene_2169990,2
gene_3534422,2
gene_3455344,2
gene_3973291,2
gene_3440750,2
gene_3484481,2
gene_1743194,2
gene_2570975,2
gene_4481017,2
gene_2934929,2
gene_4270871,2
gene_4134904,2
gene_2876021,2
gene_2312139,2
gene_3236714,2
gene_4217761,2
gene_4492997,2
gene_1836888,2
gene_3114393,2
gene_3589977,2
gene_3318299,2
gene_3580747,2
gene_4597335,2
gene_3158398,2
gene_4115662,2
gene_4537984,2
gene_3649751,2
gene_1938332,2
gene_3998585,2
gene_2901800,2
gene_4470081,2
gene_3350866,2
gene_3307433,2
gene_4602119,2
gene_2948467,2
gene_3725095,2
gene_2781855,2
gene_2911019,2
gene_3125343,2
gene_3068197,2
gene_3237460,2
gene_2705789,2
gene_1901598,2
gene_4332916,2
gene_4285900,2
gene_3960507,2
gene_3156567,2
gene_3150172,2
gene_4248015,2
gene_3163613,2
gene_3334798,2
gene_3359880,2
gene_3285187,2
gene_2847426,2
gene_3224394,2
gene_2600605,2
gene_4358666,2
gene_3713768,2
gene_3971362,2
gene_4000247,2
gene_3965737,2
gene_3993713,2
gene_3937439,2
gene_3124722,2
gene_3318247,2
gene_4555494,2
gene_2795021,2
gene_2856184,2
gene_2713804,2
gene_4091874,2
gene_3927721,2
gene_3535553,2
gene_2769081,2
gene_4395737,2
gene_4172054,2
gene_4568232,2
gene_2978794,2
gene_3405037,2
gene_3747919,2
gene_4138673,2
gene_3527769,2
gene_4353671,2
gene_3508711,2
gene_3109877,2
gene_3100134,2
gene_2531404,2
gene_4610748,2
gene_3397822,2
gene_4591264,2
gene_3984079,2
gene_2816887,2
gene_2396108,2
gene_3004627,2
gene_3696962,2
gene_4487690,2
gene_3382937,2
gene_2673181,2
gene_4153077,2
gene_4431373,2
gene_4177765,2
gene_4239514,2
gene_4462806,2
gene_4610038,2
gene_4424947,2
gene_4027389,2
gene_3535761,2
gene_2786704,2
gene_4322508,2
gene_3345271,2
gene_2718587,2
gene_3041576,2
gene_3587063,2
gene_3929019,2
gene_4146733,2
gene_2617244,2
gene_2108637,2
gene_2708234,2
gene_3365480,2
gene_3809850,2
gene_3483433,2
gene_4008338,2
gene_3651307,2
gene_2885147,2
gene_4101684,2
gene_3048140,2
gene_2791124,2
gene_2874135,2
gene_2775380,2
gene_3786325,2
gene_4094640,2
gene_3436799,2
gene_2634893,2
gene_2379328,2
gene_3622770,2
gene_4294215,2
gene_2515118,2
gene_4198818,2
gene_3721375,2
gene_3990891,2
gene_4359480,2
gene_3479337,2
gene_4176988,2
gene_3985033,2
gene_2770707,2
gene_1862070,2
gene_3992755,2
gene_3510320,2
gene_2924238,2
gene_4207856,2
gene_4625303,2
gene_2904507,2
gene_3344994,2
gene_4134533,2
gene_2195083,2
gene_4381985,2
gene_2495565,2
gene_3832332,2
gene_2357512,2
gene_2113849,2
gene_4422210,2
gene_3956022,2
gene_2494165,2
gene_2816383,2
gene_3764152,2
gene_4528452,2
gene_2764863,2
gene_4468165,2
gene_3913107,2
gene_3110942,2
gene_2395255,2
gene_3206407,2
gene_3516358,2
gene_2961661,2
gene_3385009,2
gene_3753893,2
gene_4471408,2
gene_3482360,2
gene_4206888,2
gene_3262579,2
gene_2121345,2
gene_3175429,2
gene_4224591,2
gene_4176573,2
gene_3965741,2
gene_4564847,2
gene_3690287,2
gene_2915357,2
gene_3626188,2
gene_3432447,2
gene_2773919,2
gene_3812062,2
gene_1932057,2
gene_3930794,2
gene_4031127,2
gene_3928455,2
gene_2994652,2
gene_3632941,2
gene_2761991,2
gene_3080165,2
gene_3644569,2
gene_4305558,2
gene_3494221,2
gene_4116199,2
gene_3782879,2
gene_3009309,2
gene_4241300,2
gene_4492344,2
gene_4323661,2
gene_4137581,2
gene_4168689,2
gene_3117613,2
gene_3645975,2
gene_3827232,2
gene_4196889,2
gene_4191021,2
gene_3634640,2
gene_4509218,2
gene_3915396,2
gene_3644488,2
gene_4377569,2
gene_3118819,2
gene_3141452,2
gene_3614197,2
gene_1894925,2
gene_3105523,2
gene_3141689,2
gene_4486999,2
gene_3873997,2
gene_3456608,2
gene_1986291,2
gene_3992319,2
gene_3975530,2
gene_3043108,2
gene_3763142,2
gene_3875455,2
gene_3859225,2
gene_3597399,2
gene_2949326,2
gene_4062034,2
gene_4628119,2
gene_3436736,2
gene_3858315,2
gene_2142478,2
gene_3135302,2
gene_4619714,2
gene_2799128,2
gene_2917715,2
gene_4409756,2
gene_3216682,2
gene_3852616,2
gene_3703036,2
gene_4389644,2
gene_4436203,2
gene_4332311,2
gene_4061694,2
gene_3811055,2
gene_4569983,2
gene_3870561,2
gene_3851850,2
gene_4025828,2
gene_3493005,2
gene_4450711,2
gene_4339201,2
gene_2926949,2
gene_4390384,2
gene_3292885,2
gene_2820741,2
gene_3218769,2
gene_4558634,2
gene_4276728,2
gene_4048466,2
gene_4504769,2
gene_3449169,2
gene_4103689,2
gene_4240068,2
gene_4119623,2
gene_3703335,2
gene_2453831,2
gene_2331725,2
gene_4542113,2
gene_3337958,2
gene_2407963,2
gene_2897368,2
gene_3990654,2
gene_3009276,2
gene_3423375,2
gene_2824880,2
gene_3741938,2
gene_3774421,2
gene_3968301,2
gene_2897704,2
gene_2979508,2
gene_3523895,2
gene_3304444,2
gene_4439457,2
gene_4487883,2
gene_4133398,2
gene_2102071,2
gene_3968451,2
gene_2188078,2
gene_1026045,2
gene_4015483,2
gene_4559377,2
gene_4055222,2
gene_4262963,2
gene_3866564,2
gene_3555820,2
gene_3454141,2
gene_3994687,2
gene_3732494,2
gene_2203664,2
gene_4254840,2
gene_3283201,2
gene_2184425,2
gene_3996702,2
gene_2424291,2
gene_3979676,2
gene_4304297,2
gene_4357869,2
gene_4550155,2
gene_2848217,2
gene_4487902,2
gene_4561668,2
gene_3672630,2
gene_4162557,2
gene_4529682,2
gene_2451955,2
gene_3115430,2
gene_4218123,2
gene_2805237,2
gene_3872831,2
gene_3979388,2
gene_2663325,2
gene_3610257,2
gene_3294424,2
gene_4602212,2
gene_4465046,2
gene_3598297,2
gene_3319579,2
gene_2273473,2
gene_3120488,2
gene_3204474,2
gene_3249397,2
gene_3869889,2
gene_2421354,2
gene_2997052,2
gene_3481617,2
gene_3545628,2
gene_3407540,2
gene_2913336,2
gene_2700643,2
gene_4334674,2
gene_3971112,2
gene_3918401,2
gene_4247610,2
gene_2957027,2
gene_3912191,2
gene_2366851,2
gene_4595461,2
gene_2854872,2
gene_3669472,2
gene_4296949,2
gene_2829846,2
gene_3243046,2
gene_4403026,2
gene_4119543,2
gene_2995289,2
gene_3531584,2
gene_2820249,2
gene_3801340,2
gene_2976705,2
gene_3231644,2
gene_4212302,2
gene_3449796,2
gene_3823729,2
gene_3171642,2
gene_4117385,2
gene_4604856,2
gene_3581450,2
gene_4333845,2
gene_3671253,2
gene_3648735,2
gene_4098054,2
gene_4473625,2
gene_2636175,2
gene_2366158,2
gene_4107529,2
gene_4408828,2
gene_2986226,2
gene_3605744,2
gene_3321229,2
gene_4051167,2
gene_4046412,2
gene_4351800,2
gene_3065200,2
gene_3932637,2
gene_3914516,2
gene_3661415,2
gene_2416395,2
gene_2941195,2
gene_4492397,2
gene_2665344,2
gene_3079562,2
gene_4178594,2
gene_3016320,2
gene_2140413,2
gene_4170881,2
gene_4210432,2
gene_4457194,2
gene_2557862,2
gene_4240389,2
gene_4039370,2
gene_3709950,2
gene_2813289,2
gene_3081851,2
gene_2695693,2
gene_3619517,2
gene_4082085,2
gene_3765011,2
gene_3924199,2
gene_4124771,2
gene_4053110,2
gene_2629065,2
gene_2694517,2
gene_2981143,2
gene_3940466,2
gene_4587939,2
gene_4188694,2
gene_4179543,2
gene_3088947,2
gene_3019815,2
gene_4209183,2
gene_3179099,2
gene_3568847,2
gene_2628050,2
gene_4176492,2
gene_4191418,2
gene_3020212,2
gene_3142119,2
gene_4101970,2
gene_4550002,2
gene_4285631,2
gene_3624745,2
gene_3709607,2
gene_2993316,2
gene_4574095,2
gene_2681657,2
gene_1856731,2
gene_3727164,2
gene_3594474,2
gene_3555988,2
gene_2629421,2
gene_3206110,2
gene_3356333,2
gene_4637701,2
gene_3869290,2
gene_3277569,2
gene_3988382,2
gene_4192083,2
gene_3198752,2
gene_3400777,2
gene_3393191,2
gene_2489425,2
gene_3734862,2
gene_4008323,2
gene_2703459,2
gene_4476079,2
gene_4091231,2
gene_3664596,2
gene_3955425,2
gene_3402847,2
gene_4295100,2
gene_3612025,2
gene_3392615,2
gene_2948936,2
gene_3065845,2
gene_4145813,2
gene_2564125,2
gene_4244260,2
gene_3580343,2
gene_2844932,2
gene_4478635,2
gene_4267690,2
gene_3523405,2
gene_4565590,2
gene_2366802,2
gene_4216478,2
gene_4454701,2
gene_4138523,2
gene_4632808,2
gene_2596415,2
gene_4431454,2
gene_2571753,2
gene_3932517,2
gene_2508548,2
gene_2786708,2
gene_4529100,2
gene_2558468,2
gene_2722122,2
gene_2516350,2
gene_2430688,2
gene_4380735,2
gene_2713085,2
gene_3478396,2
gene_4623892,2
gene_3792703,2
gene_2796767,2
gene_2838271,2
gene_4430714,2
gene_3952848,2
gene_4570208,2
gene_3160432,2
gene_3405043,2
gene_4334949,2
gene_4505042,2
gene_2603370,2
gene_2676254,2
gene_3523889,2
gene_3403941,2
gene_3792489,2
gene_3588512,2
gene_3462188,2
gene_3128049,2
gene_3479891,2
gene_4042445,2
gene_2618284,2
gene_4094675,2
gene_4218178,2
gene_3227183,2
gene_4175897,2
gene_2956034,2
gene_3912488,2
gene_4516892,2
gene_2960349,2
gene_3282347,2
gene_4194746,2
gene_3986130,2
gene_3018163,2
gene_4380717,2
gene_4342489,2
gene_3470991,2
gene_4543750,2
gene_3683038,2
gene_2446006,2
gene_3324531,2
gene_3319730,2
gene_3454392,2
gene_4438762,2
gene_3341220,2
gene_3267441,2
gene_4233233,2
gene_4251240,2
gene_2820847,2
gene_4327962,2
gene_4249862,2
gene_2878537,2
gene_3424616,2
gene_2679396,2
gene_4618983,2
gene_2666456,2
gene_2953958,2
gene_3273563,2
gene_4203308,2
gene_2955023,2
gene_3737204,2
gene_3421154,2
gene_2856220,2
gene_3967037,2
gene_3979490,2
gene_1875932,2
gene_4622663,2
gene_4327963,2
gene_4532663,2
gene_2985844,2
gene_3798084,2
gene_4169815,2
gene_3946410,2
gene_4190678,2
gene_4071109,2
gene_3692561,2
gene_4326754,2
gene_4497163,2
gene_4212186,2
gene_4018961,2
gene_2928000,2
gene_3261106,2
gene_4312181,2
gene_3580809,2
gene_4493746,2
gene_1796840,2
gene_3890315,2
gene_3857021,2
gene_1950824,2
gene_3959304,2
gene_2996655,2
gene_3651867,2
gene_3719321,2
gene_3171073,2
gene_2930232,2
gene_4042543,2
gene_3319241,2
gene_2789325,2
gene_3244307,2
gene_4285120,2
gene_2822680,2
gene_3772403,2
gene_4336488,2
gene_3465633,2
gene_2674440,2
gene_3171777,2
gene_3453075,2
