,postFMTs1scecum_S27,postFMTs1scolon_S28,postFMTs1sduodenum_S24,postFMTs1sileum_S26,postFMTs1sjejunum_S25,postFMTs2scecum_S32,postFMTs2scolon_S33,postFMTs2sduodenum_S29,postFMTs2sileum_S31,postFMTs2sjejunum_S30,postFMTs3scecum_S37,postFMTs3scolon_S38,postFMTs3sduodenum_S34,postFMTs3sileum_S36,postFMTs3sjejunum_S35,postFMTs4scecum_S42,postFMTs4scolon_S43,postFMTs4sduodenum_S39,postFMTs4sileum_S41,postFMTs4sjejunum_S40
K03407,46.654747311823435,0.0,0.0,0.0,0.0,614.661846985787,386.3929098432999,0.0,0.0,0.0,72.48433365010445,3103.8079693107343,0.0,0.0,0.0,401.6041621882025,8837.971804602641,0.0,0.0,0.0
K03408,0.0,0.0,0.0,0.0,0.0,373.6057444515084,0.0,0.0,0.0,0.0,0.0,467.38668274013173,0.0,0.0,0.0,144.68584795890226,0.0,0.0,0.0,0.0
K03410,0.0,262.4919939941832,0.0,0.0,0.0,219.1866196175202,0.0,0.0,0.0,0.0,123.15082873118685,114.20969631184911,0.0,0.0,0.0,454.6299788730929,0.0,0.0,0.0,0.0
K03411,0.0,0.0,0.0,0.0,0.0,47.27097790275594,0.0,0.0,0.0,0.0,158.44405403829532,338.97754177722123,0.0,0.0,0.0,429.6782778350474,0.0,0.0,0.0,0.0
K03412,0.0,162.23994964071966,0.0,0.0,0.0,44.54785425403129,0.0,0.0,0.0,0.0,281.94710454228766,136.9877501605688,0.0,0.0,0.0,961.4487335493606,0.0,0.0,0.0,0.0
K03413,1859.8287794308455,0.0,0.0,0.0,0.0,5387.035009961439,0.0,0.0,0.0,0.0,613.2550905792646,0.0,0.0,0.0,0.0,1626.9396010238415,0.0,0.0,0.0,0.0
K03415,0.0,176.6612784976725,0.0,0.0,0.0,506.5909730973689,0.0,0.0,0.0,75.04302967321463,979.670968278545,154.81099614357657,0.0,0.0,0.0,155.7110028946706,0.0,0.0,0.0,0.0
K03424,150.1981865070961,433.16565356046453,0.0,0.0,0.0,88.39469886071768,958.8247024302098,0.0,0.0,0.0,880.6988493208232,88.44811067759744,0.0,0.0,0.0,1068.9753641449715,0.0,0.0,0.0,0.0
K03427,1891.7589607000075,618.8665928186726,1084.6264112147978,2574.4001647616105,1821.9906214374446,2877.3822349749416,1525.2802324344987,968.7952174883806,0.0,1398.559922735338,3414.3737287951317,1655.7952790511272,985.5663156960305,1785.3935525153872,0.0,5870.996271771328,3141.211857429418,1164.0865372010678,2079.2871480924805,3355.841568554929
K03429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35018931947317,229.31919259464118,0.0,0.0,0.0
K03430,0.0,0.0,0.0,0.0,0.0,21.168047797113235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03431,511.22723971607206,123.66289494837076,0.0,5679.082411221416,0.0,87.2212958955044,0.0,4.634988835470642,0.0,0.0,319.24196732278574,320.62737683360865,0.0,0.0,0.0,156.42253317966765,0.0,0.0,0.0,0.0
K03436,565.2759604304798,203.0959953531637,0.0,0.0,0.0,60.00692531285907,0.0,0.0,0.0,0.0,231.29304517424157,0.0,0.0,0.0,0.0,381.41337358335795,0.0,0.0,0.0,0.0
K03437,0.0,0.0,0.0,0.0,0.0,171.33210340791913,1499.6908852413758,0.0,0.0,0.0,188.24412503371593,178.24657418996736,0.0,0.0,0.0,263.01861480034995,0.0,0.0,0.0,0.0
K03438,294.69264441265693,134.7416530914451,0.0,0.0,0.0,229.63654488751786,0.0,0.0,0.0,0.0,468.3028056169262,292.41375512563377,0.0,0.0,0.0,2394.664257006875,0.0,0.0,0.0,1347.1170348337525
K03439,0.0,255.26744370076526,0.0,0.0,0.0,104.92363360289545,0.0,0.0,0.0,0.0,0.0,106.45790696941592,0.0,0.0,0.0,0.0,390.2633965716141,0.0,0.0,0.0
K03442,313.27380307612316,0.0,0.0,0.0,486.728851144689,72.50609203840133,0.0,0.0,0.0,0.0,432.5356699175414,259.22373481995106,0.0,0.0,0.0,80.76641512774339,0.0,0.0,0.0,0.0
K03451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2223918275853,0.0,0.0,0.0,92.66716391866827,0.0,0.0,0.0,0.0
K03453,0.0,183.65776477480804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03455,62.33124205783105,0.0,0.0,0.0,0.0,10.246235901794174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.51505254959389,0.0,0.0,0.0,0.0
K03458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.5262164870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03462,0.0,111.5196447430197,0.0,0.0,0.0,156.88739918818254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03465,0.0,0.0,0.0,0.0,0.0,328.58074497434865,0.0,0.0,0.0,0.0,564.8874970060963,101.84933956814251,0.0,0.0,0.0,248.62052677373407,0.0,0.0,0.0,0.0
K03466,382.3124505286257,210.0976939427058,0.0,0.0,383.78643405168293,126.26371471252199,0.0,0.0,0.0,0.0,1568.401121684746,321.52537288595664,0.0,0.0,0.0,549.3482622381201,0.0,0.0,0.0,0.0
K03469,291.0089863574987,383.7813981156334,0.0,0.0,0.0,73.18739929852981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.2038971535546,0.0,0.0,0.0,0.0
K03470,0.0,247.3257898967415,0.0,0.0,0.0,130.66239706090113,0.0,0.0,0.0,0.0,0.0,362.88197187093334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.8982110819422
K03474,0.0,0.0,0.0,0.0,0.0,32.37466133676142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03475,189.27413746829185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.3261679239219,0.0,0.0,0.0
K03480,0.0,0.0,0.0,0.0,0.0,54.45417390061505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03481,0.0,220.82659812209062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5438902666789,0.0,93.36189460413065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03483,0.0,0.0,0.0,0.0,0.0,77.0530768529858,0.0,0.0,0.0,0.0,0.0,67.31673087336458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03484,0.0,0.0,0.0,0.0,0.0,65.03699871842274,0.0,0.0,0.0,0.0,146.7542961283183,69.81364225590778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.83533845830146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03488,0.0,0.0,0.0,0.0,0.0,181.621907290472,0.0,0.0,0.0,0.0,272.0004404020754,0.0,0.0,0.0,0.0,84.5297247931938,0.0,0.0,0.0,0.0
K03489,0.0,243.00568876317402,0.0,0.0,0.0,30.697886048403248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03491,0.0,0.0,0.0,0.0,245.71956517465748,23.263128104715157,0.0,0.0,0.0,0.0,80.44914529672357,36.8764850160516,0.0,0.0,0.0,35.09493038288849,0.0,0.0,0.0,0.0
K03492,0.0,0.0,0.0,0.0,0.0,31.83954296755876,0.0,0.0,0.0,0.0,108.27010359283513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03495,138.87123477123117,264.18274845841336,0.0,0.0,0.0,144.87652797011552,0.0,0.0,0.0,0.0,78.12822330282654,585.9658714946163,0.0,0.0,1785.4910993268697,400.5696155506478,136.3420199561088,0.0,0.0,0.0
K03496,2363.4250336902337,221.70638536560486,0.0,0.0,599.7879149932584,8560.182527691892,3153.197503939284,0.0,0.0,0.0,8562.308505305497,3144.3039786795953,0.0,0.0,0.0,5173.488405905817,1387.5839244840959,0.0,335.0823379042563,0.0
K03497,13996.208628403616,590.1623119403241,0.0,0.0,0.0,5576.795596925556,1103.9241137156307,0.0,0.0,0.0,5036.008667253419,1843.8110679938495,0.0,0.0,0.0,8561.342561989175,548.497477471269,0.0,0.0,0.0
K03498,96.00296457154595,237.46165200010597,0.0,0.0,0.0,261.21150348879627,0.0,0.0,0.0,0.0,381.6698837813072,179.45429544226545,0.0,0.0,0.0,386.10874525844997,0.0,0.0,0.0,0.0
K03499,725.9724935082152,0.0,0.0,0.0,0.0,204.8008964337306,0.0,0.0,0.0,0.0,116.52446410353238,206.989288302027,0.0,0.0,0.0,423.99961339389483,0.0,0.0,0.0,0.0
K03500,221.1944789415667,0.0,0.0,0.0,0.0,68.62130348901115,0.0,0.0,0.0,0.0,56.12273188397501,52.751563767356316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03501,0.0,0.0,0.0,0.0,0.0,159.25955205573962,0.0,0.0,0.0,0.0,107.82085005095611,0.0,0.0,0.0,0.0,1745.9348168873262,0.0,0.0,0.0,0.0
K03502,487.22045409339296,0.0,0.0,0.0,0.0,71.44927017773205,0.0,0.0,0.0,0.0,55.64202325970114,267.31912800828644,0.0,0.0,0.0,376.1187579828416,0.0,0.0,0.0,0.0
K03503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.53283025548674,0.0,0.0,0.0,0.0
K03517,153.66811160792008,199.45628217479157,0.0,0.0,0.0,118.30163959590053,0.0,0.0,0.0,0.0,0.0,73.52249200075286,0.0,0.0,0.0,74.39682402934092,259.3823794286948,0.0,0.0,0.0
K03518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.9641226258905,278.428372073857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03521,0.0,0.0,0.0,0.0,0.0,112.50602162448577,0.0,0.0,0.0,0.0,0.0,765.2108735882969,0.0,0.0,0.0,352.1760545807996,0.0,0.0,0.0,0.0
K03522,114.6833443773394,0.0,0.0,0.0,0.0,266.6731225259283,0.0,0.0,0.0,0.0,230.36354464468033,1013.1901754647057,0.0,0.0,0.0,70.39938273821215,0.0,0.0,0.0,0.0
K03523,485.0149772624978,0.0,0.0,0.0,0.0,162.8713891513651,0.0,0.0,0.0,0.0,0.0,240.07344326776447,0.0,0.0,0.0,254.2745505265532,0.0,0.0,0.0,0.0
K03524,422.5983980882623,436.4391329030876,0.0,0.0,0.0,25.94333130689972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.86907811911006,0.0,0.0,0.0,0.0
K03525,893.8133152408889,0.0,0.0,0.0,0.0,208.04804228732098,389.2080394812635,0.0,0.0,0.0,99.94163408569395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03526,0.0,0.0,0.0,0.0,272.0466614433708,88.2778058156307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.4201738062743,0.0,0.0,0.0,0.0
K03527,0.0,0.0,0.0,0.0,0.0,462.18243681884854,0.0,0.0,0.0,0.0,91.81916912466582,0.0,0.0,0.0,0.0,0.0,274.44329178261904,0.0,0.0,0.0
K03529,502.69683752978494,723.7580573848771,5565.754128695914,0.0,5568.531228924436,1328.5332847782502,1815.712015459928,10205.514021872938,4004.725576179892,12225.161575588014,206.54720009822742,146.13288900276422,7904.208747352141,899.0378817995024,0.0,451.3003959907752,475.29285169056914,5568.047507260544,3508.876392532158,0.0
K03530,1012.2051699391259,6461.145333417758,0.0,0.0,0.0,1792.344578794542,0.0,0.0,0.0,0.0,495.1025651710644,1453.6934536406259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03531,2508.8267709297725,890.2102728928494,0.0,0.0,745.8375322630332,166.0982467415149,0.0,0.0,0.0,0.0,132.42415744949318,1245.063950971659,0.0,0.0,3056.0292400877693,0.0,2164.420006293307,0.0,0.0,0.0
K03534,0.0,0.0,0.0,0.0,0.0,68.79615534061801,0.0,0.0,0.0,0.0,0.0,431.8370836046578,0.0,0.0,0.0,0.0,1227.2479704143889,0.0,0.0,0.0
K03536,0.0,2339.3984038398444,0.0,0.0,0.0,0.0,850.3705064296513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0615715856985,0.0,0.0,0.0
K03544,106.79228857155914,0.0,0.0,2988.4645269260664,0.0,283.4274699978316,0.0,0.0,0.0,0.0,1544.9504353052548,368.0929899246187,0.0,0.0,0.0,248.65249062035403,201.12865355227402,0.0,0.0,0.0
K03545,639.698821466467,0.0,0.0,0.0,0.0,165.66260033438945,461.54719194993663,0.0,0.0,0.0,131.5645804264451,453.0750477689196,0.0,0.0,0.0,269.23701727286686,187.39519923482797,0.0,0.0,0.0
K03546,681.2142942268349,0.0,725.3336520096535,0.0,0.0,309.40228245798136,0.0,1337.4242593953454,0.0,2103.496221069039,142.0062751995197,391.4295604235862,764.8893888050737,0.0,0.0,77.49274448945957,649.4459576535259,630.1620731219642,327.08133711504775,607.2906456592686
K03547,0.0,0.0,0.0,0.0,0.0,187.61347677228053,0.0,0.0,0.0,0.0,68.38111805863271,298.8888070646866,0.0,0.0,0.0,191.83896048511306,0.0,0.0,0.0,1099.9067279094734
K03549,0.0,0.0,0.0,0.0,0.0,11.781604584326024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03550,0.0,257.63103114243904,0.0,0.0,0.0,37.95649949827201,0.0,0.0,0.0,0.0,128.6377468429724,224.25160958835295,0.0,0.0,0.0,117.91896608650534,0.0,0.0,34.835492001683946,0.0
K03551,1394.8576288819459,485.77932747496635,0.0,0.0,441.58298669068887,0.0,0.0,0.0,0.0,0.0,441.7951756092304,347.09670418110517,0.0,0.0,3324.8881175148467,64.43659348989362,0.0,0.0,0.0,0.0
K03553,1102.472278688641,134.41619016127257,0.0,0.0,0.0,578.9029202762988,0.0,0.0,0.0,0.0,0.0,1465.3295994667822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03555,196.78411484029053,63.96356635260556,0.0,0.0,174.5087404447739,2616.616732960516,0.0,0.0,0.0,0.0,460.75893289424255,254.78567231328495,0.0,0.0,0.0,972.333034929163,94.95247818371858,0.0,0.0,0.0
K03556,56.233620552173655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.18134344752116,326.7185359737106,0.0,0.0,0.0,395.28558757960695,0.0,0.0,0.0,0.0
K03561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.9262221261122,0.0,0.0,0.0,0.0,85.14004771588834,600.2102450744176,0.0,0.0,0.0
K03563,0.0,0.0,0.0,0.0,0.0,77.82999392069917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.2938838494314,0.0,0.0,0.0,0.0
K03564,0.0,0.0,0.0,0.0,0.0,46.6979963524195,0.0,0.0,0.0,0.0,170.95279514658174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03565,227.12896496195017,0.0,0.0,0.0,0.0,74.77954623063818,0.0,0.0,0.0,0.0,116.52387830619026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.11006675404582,0.0,0.0,0.0,0.0
K03568,0.0,116.66310844185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90317384391048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03569,3311.7762324464156,167.112020200501,0.0,0.0,0.0,204.9755260247368,0.0,0.0,0.0,0.0,152.85191095459075,630.6423439830679,0.0,0.0,0.0,346.88552363831195,0.0,0.0,0.0,0.0
K03570,0.0,196.63711210871674,0.0,0.0,0.0,381.31168458875646,0.0,0.0,0.0,0.0,83.55249151858658,86.18021040381291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1752665182074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03572,509.33173553905806,0.0,0.0,0.0,0.0,160.28642645305783,0.0,0.0,0.0,0.0,244.0152343606588,589.9818985554637,0.0,0.0,0.0,181.55483867767373,133.98018968915258,0.0,0.0,0.0
K03574,2942.441274359856,778.2979402345012,0.0,0.0,0.0,225.08946058918877,294.1688670497922,0.0,0.0,0.0,76.87818006591841,319.14323144900857,0.0,0.0,0.0,772.8405361020286,1898.8561771364957,0.0,0.0,0.0
K03575,0.0,302.43642786286324,0.0,0.0,0.0,20.43811511445416,0.0,0.0,0.0,0.0,0.0,341.37527561483034,0.0,0.0,0.0,148.4262292811977,0.0,0.0,0.0,0.0
K03580,0.0,0.0,0.0,0.0,0.0,6.910465827936517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03581,184.406282197625,451.449228311391,0.0,0.0,0.0,418.9481577790575,0.0,0.0,0.0,27.666466361450205,643.3960351725743,825.156554059653,0.0,0.0,0.0,1434.4472807078291,238.648218436408,0.0,0.0,0.0
K03584,0.0,0.0,0.0,0.0,0.0,93.79459241790384,0.0,0.0,0.0,0.0,208.9438025977614,592.3052290234149,0.0,0.0,4428.854875283448,103.89336219075359,0.0,0.0,0.0,0.0
K03585,107.78110605833284,139.1207568169171,0.0,0.0,0.0,21.52281954790284,0.0,0.0,0.0,0.0,0.0,173.53938216587147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03587,66.51633973885684,0.0,0.0,0.0,0.0,43.983821986215546,142.92950602419282,0.0,0.0,0.0,0.0,32.95125691910493,0.0,0.0,0.0,145.30903385594445,0.0,0.0,0.0,0.0
K03588,106.06250072255078,154.57861868546343,0.0,0.0,0.0,116.42370599716406,241.51334192154775,0.0,0.0,0.0,293.3515785831321,0.0,0.0,0.0,0.0,2039.7735835332946,0.0,0.0,0.0,2109.219417882957
K03589,169.31431933527202,0.0,0.0,0.0,546.0434781659055,150.85639393719185,0.0,0.0,0.0,0.0,106.49518386180503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03590,104.86810319189141,0.0,0.0,0.0,0.0,0.0,227.91461771425338,0.0,0.0,0.0,0.0,157.7848421837407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03592,108.03117823016193,0.0,0.0,0.0,0.0,82.40589036664994,0.0,0.0,0.0,0.0,0.0,116.33328198968198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03593,0.0,0.0,0.0,0.0,0.0,20.881217881163195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.1886425342714,0.0,0.0,0.0
K03594,292.8392315547157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.57563705245116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03595,0.0,0.0,0.0,0.0,0.0,75.87439025576536,0.0,0.0,0.0,0.0,0.0,76.13979754123275,0.0,0.0,0.0,1556.642163225797,0.0,0.0,0.0,0.0
K03596,78.12321781409359,448.28044266370165,0.0,0.0,494.4013510230874,76.15459804682453,0.0,0.0,0.0,0.0,172.37819585962689,673.3811330343098,0.0,0.0,0.0,1152.3823812207404,0.0,0.0,0.0,682.4503790329405
K03601,0.0,139.46943039289934,0.0,0.0,0.0,348.5660648504411,0.0,0.0,0.0,0.0,63.84477853140153,0.0,0.0,0.0,0.0,1539.8642253885146,0.0,0.0,0.0,0.0
K03604,0.0,0.0,0.0,0.0,0.0,22.72911326887675,0.0,0.0,0.0,0.0,76.65140077368858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03606,0.0,0.0,0.0,0.0,0.0,16.677855840149824,0.0,0.0,0.0,0.0,56.244209658615645,60.79379183524785,0.0,0.0,0.0,49.86002794355406,0.0,0.0,0.0,0.0
K03609,0.0,206.87101385415176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02937730710579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03610,0.0,275.4866471622121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03612,0.0,149.59221163109362,0.0,0.0,409.5326086244291,37.770438226221664,0.0,0.0,0.0,0.0,256.00812672197463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03613,384.89035734116476,245.146708047431,0.0,0.0,0.0,226.7984379983493,0.0,0.0,0.0,0.0,136.76223611726542,2236.956995474201,0.0,0.0,0.0,190.63912800581403,0.0,0.0,0.0,0.0
K03614,139.82413758918855,0.0,0.0,0.0,0.0,150.3690323617354,0.0,0.0,0.0,0.0,2039.7851470855016,76.38700467610687,0.0,304.49520176461056,0.0,609.4120272936234,265.86693891441206,0.0,0.0,0.0
K03615,347.5288720877593,249.03056287751372,0.0,0.0,0.0,183.22482088462363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.3993156909285,2607.584155511614,0.0,0.0,0.0
K03616,355.4308230320594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.42736690257738,445.59086061062345,0.0,0.0,0.0,270.0434337858901,0.0,0.0,0.0,0.0
K03617,241.2509731461129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.53748666792148,0.0,0.0,0.0,750.3579993264277,0.0,0.0,0.0,0.0
K03621,1166.768019208291,6860.749651245227,5839.728099445362,0.0,4173.866586528427,2322.1058460175727,2772.4408291816035,8342.979903847156,0.0,2898.416059348875,75.31833293414617,322.2903758937112,7534.433817212575,0.0,0.0,214.15294242238627,3496.332347367612,8851.73810506748,9684.743974988709,0.0
K03623,0.0,0.0,0.0,0.0,0.0,83.75184128423062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03624,0.0,0.0,0.0,0.0,0.0,576.0116597249721,0.0,0.0,0.0,0.0,163.42657146088317,513.8865182488901,0.0,0.0,0.0,0.0,552.4507821598173,0.0,0.0,0.0
K03625,0.0,0.0,0.0,0.0,0.0,53.09862766256576,0.0,0.0,0.0,0.0,0.0,50.16460008580153,0.0,0.0,0.0,236.7187461120322,0.0,0.0,0.0,0.0
K03628,0.0,0.0,0.0,0.0,0.0,73.82312811634469,0.0,4.042141426282536,0.0,0.0,0.0,556.2884002179751,0.0,0.0,0.0,183.7233638354872,0.0,0.0,0.0,0.0
K03629,4187.032926565884,0.0,0.0,0.0,0.0,147.38740913860553,272.76035111894475,17.08243733096059,0.0,0.0,479.940741543075,387.15684851403967,0.0,0.0,0.0,3127.495347142839,0.0,0.0,0.0,0.0
K03630,1749.8716210297325,0.0,0.0,0.0,0.0,167.61673580850274,0.0,0.0,0.0,0.0,74.24235674937266,746.0254609163101,0.0,0.0,0.0,95.86907811911006,0.0,5.762336421818883,0.0,0.0
K03631,0.0,428.0173303161408,0.0,0.0,0.0,15.078609389724498,0.0,0.0,0.0,0.0,1800.0430850350579,690.3033041547975,0.0,0.0,0.0,125.67037959363086,160.22113079587925,0.0,0.0,0.0
K03639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1693173013525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98599658210074,0.0,0.0,0.0,0.0
K03644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04396294605179,0.0,0.0,0.0,0.0
K03648,0.0,0.0,0.0,0.0,677.0939129257229,160.65484019383354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03650,717.866586904606,238.87351760015977,0.0,0.0,338.54695646286143,82.34166720949233,0.0,0.0,0.0,0.0,384.6927183918882,148.2017406135364,0.0,0.0,0.0,254.11532680458197,694.0810272982726,0.0,0.0,0.0
K03652,0.0,0.0,0.0,0.0,0.0,37.403734942471935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.4546313795943,0.0,0.0,0.0
K03654,289.580462677688,345.1340626766416,0.0,0.0,0.0,196.99531291061993,0.0,0.0,0.0,0.0,151.5076457912659,101.65659556214321,0.0,0.0,0.0,146.0282982796385,245.68197166865127,0.0,0.0,0.0
K03655,3720.539978191189,2466.147275956893,0.0,2739.425816348893,0.0,1861.8274723129573,482.01051211905775,0.0,0.0,0.0,4278.28803036243,938.7715305224554,0.0,337.8690825533067,0.0,1321.5677702875453,273.98626129568856,0.0,0.0,611.7824403756833
K03657,2660.1930567404447,387.29250037534877,0.0,0.0,0.0,277.84955151624933,139.00287124330842,0.0,0.0,0.0,1074.8667618764011,441.2801634968601,0.0,114.1368407127937,0.0,407.97685539641884,487.9494818559274,0.0,0.0,0.0
K03658,0.0,50.406071310477216,0.0,0.0,0.0,13.808547308511145,114.86275853022535,0.0,0.0,0.0,0.0,115.56497658670395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03660,141.09526611272662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.73493387455231,0.0,0.0,0.0,0.0,0.0,88.66087675677093,302.76662082780035,0.0,0.0,0.0
K03664,0.0,0.0,0.0,0.0,1979.2722894399376,0.0,0.0,26.02114797060763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.14151439805892,0.0,0.0,0.0,0.0
K03665,1256.778772949148,133.76995847780492,0.0,0.0,0.0,17.511748632157314,0.0,0.0,0.0,0.0,367.0532604964507,109.85511717492899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03671,431.12442423333135,0.0,0.0,0.0,0.0,60.19663592304076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.6584863459569,0.0,0.0,0.0,0.0
K03685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97916844829172,0.0,0.0,0.0,0.0,0.0,96.65489023484044,0.0,0.0,0.0,0.0
K03686,1034.3997158961738,138.77382226126392,0.0,0.0,0.0,201.038623936701,0.0,0.0,0.0,0.0,135.41099912646132,0.0,0.0,0.0,0.0,2357.801190908892,0.0,0.0,0.0,0.0
K03687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.3537166061868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03688,0.0,0.0,0.0,0.0,0.0,33.2719634802415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03694,63.00600516535832,0.0,0.0,0.0,0.0,72.12436858701372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.58495023290716,0.0,0.0,0.0,0.0
