"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"23","Otu1","Otu27",0.984221153052931,0.00413401425459033,0.984029484029484,0.997575757575758,-3.230420530843,0.0012361,1,"Jax",15538,72844,FALSE,"Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Otu27_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu27","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"24","Otu1","Otu28",0.984949576663958,0.00367361119999805,0.985294117647059,0.998790810157195,-3.76774588809071,0.00016473,0.56,"Jax",99121,72844,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu28_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu28","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"25","Otu1","Otu29",0.971288332514012,0.00499910440149853,0.971038850479827,0.934117647058823,7.43546893000393,0.0000000000001042,0.000000000354,"Jax",25499,72844,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu29_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu29","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"26","Otu1","Otu3",0.932044708385421,0.00425786013187998,0.93223241578634,0.812547819433818,28.0650104161222,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026202,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000891,"Jax",121233,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu3","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"27","Otu1","Otu30",0.975877479309917,0.00548796253667643,0.97486814778379,0.917283950617284,10.6767362752659,0.000000000000000000000000013079,0.0000000000000000000000445,"Jax",11926,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu30_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#377EB8'>Otu30","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"28","Otu1","Otu31",0.98297049402456,0.00431334609564963,0.982737361282367,0.947704081632653,8.17611469375844,0.00000000000000029314,0.000000000000997,"Jax",15520,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu31","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"29","Otu1","Otu33",0.96674140299224,0.00486359551208181,0.967056323060574,0.924778761061947,8.62790538934676,0.0000000000000000062486,0.0000000000000213,"Jax",34004,72844,TRUE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu33_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu33","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"30","Otu1","Otu34",0.987198231641745,0.00356323846213058,0.987546699875467,0.998768472906404,-3.24711393515349,0.0011658,1,"Jax",60653,72844,FALSE,"Synergistota","Synergistia","Synergistales","Synergistaceae","Otu34_Synergistales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu34","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"31","Otu1","Otu35",0.969133564637957,0.00551619165014905,0.969498910675381,0.977297297297297,-1.4799581263859,0.13888,1,"Jax",46799,72844,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu35_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu35","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"32","Otu1","Otu37",0.955506004223822,0.0048303385058534,0.955426356589147,1,-9.21136183773874,0.000000000000000000032201,0.00000000000000011,"Jax",116604,72844,TRUE,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Otu37_Methanobacteriales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu37","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"33","Otu1","Otu38",0.962763024248539,0.00636467726362814,0.961051833324464,0.980139026812314,-2.73006813135243,0.0063321,1,"Jax",82191,72844,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu38_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu38","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"34","Otu1","Otu39",0.949499410055476,0.00651504191359902,0.950668287788869,0.999120492524186,-7.61638729677783,0.000000000000026087,0.0000000000887,"Jax",195012,72844,TRUE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu39_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu39","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
