"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"23","Otu1","Otu29",0.96714367751686,0.00231124234038506,0.967483634875403,0.959705676243868,3.21818320088096,0.0012901,0.0037,"Env",18721,406631,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu29_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu29","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"24","Otu1","Otu3",0.776043615043578,0.00434697773581009,0.776569873836952,0.690306681270537,19.7233432015872,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000013594,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000074,"Env",234774,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu3_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu3","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"25","Otu1","Otu30",0.87588779874965,0.00584925046569508,0.878063725490196,0.817947062621046,9.90566850717329,0.000000000000000000000039333,0.000000000000000000000474,"Env",115476,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu30_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu30","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"26","Otu1","Otu31",0.934609780047201,0.00337495161786706,0.93456063961235,0.909931506849315,7.31218577097169,0.00000000000026283,0.0000000000022,"Env",36939,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu31_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu31","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"27","Otu1","Otu33",0.934754012011164,0.00445995590178397,0.935254151960322,0.951402478799739,-3.73287699591733,0.00018931,0.000631,"Env",45535,406631,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu33_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu33","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"28","Otu1","Otu34",0.986224236251472,0.00170450805413834,0.986491290437256,0.999297999297999,-7.67010928155264,0.000000000000017185,0.000000000000153,"Env",58034,406631,TRUE,"Synergistota","Synergistales","Synergistia","Synergistaceae","Otu34_Synergistia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu34","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"29","Otu1","Otu35",0.962742538776572,0.00289186841730504,0.963359710222227,0.961205403533079,0.531537062438492,0.59505,0.674,"Env",20407,406631,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu35_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu35","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"30","Otu1","Otu37",0.970441203586263,0.00276323969200181,0.97060355208617,1,-10.6971525124276,0.000000000000000000000000010495,0.000000000000000000000000139,"Env",37672,406631,TRUE,"Euryarchaeota","Methanobacteriales","Methanobacteria","Methanobacteriaceae","Otu37_Methanobacteria","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu37","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"31","Otu1","Otu38",0.958220180243728,0.00299116650467349,0.957775489186406,0.960629921259842,-0.805619149702697,0.42046,0.521,"Env",19631,406631,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu38_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu38","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"32","Otu1","Otu39",0.964402661782393,0.00270460934298924,0.964063456129888,1,-13.1617301071154,0.0000000000000000000000000000000000000014571,0.0000000000000000000000000000000000000272,"Env",76565,406631,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu39_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu39","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"33","Otu1","Otu4",0.79435559353426,0.00621595420617731,0.792357028327098,0.752346769740475,6.75822607445168,0.000000000013969,0.000000000107,"Env",217039,406631,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu4_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu4","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"34","Otu1","Otu40",0.94815219139727,0.00358639627963488,0.948045324416003,0.99677211103938,-13.5567616769499,0.0000000000000000000000000000000000000000072256,0.000000000000000000000000000000000000000148,"Env",47067,406631,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu40_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu40","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"35","Otu1","Otu42",0.988890335903752,0.00144234235065551,0.988940420977524,1,-7.70251535025588,0.000000000000013341,0.00000000000012,"Env",36357,406631,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu42_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu42","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"36","Otu1","Otu43",0.919108614937493,0.00393641023286142,0.919122346456465,0.898932621747832,5.12548032245985,0.00000029678,0.0000015,"Env",44456,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu43_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu43","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"37","Otu1","Otu44",0.922190308123416,0.00453758003203645,0.921381578947368,0.895587739979791,5.8627215290539,0.0000000045534,0.0000000282,"Env",41473,406631,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu44_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu44","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"38","Otu1","Otu45",0.971693372812528,0.0023714967121881,0.971458557153159,0.968025298664793,1.54673381113436,0.12193,0.199,"Env",14975,406631,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu45_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu45","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"39","Otu1","Otu46",0.913876136762004,0.00459454900269496,0.913283418985173,0.878310425745893,7.74084920962854,0.0000000000000098755,0.0000000000000896,"Env",66962,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu46_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu46","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"40","Otu1","Otu47",0.989357043889238,0.00124850613626965,0.98963545389564,0.988188976377953,0.935572102813446,0.34949,0.454,"Env",2807,406631,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu47_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu47","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"41","Otu1","Otu48",0.985450716246426,0.00186421823142119,0.984888856806364,0.99045261669024,-2.68310885469735,0.0072941,0.0178,"Env",6451,406631,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu48_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu48","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"42","Otu1","Otu49",0.984584695921514,0.00189844074050082,0.984048209854661,0.997902097902098,-7.01491581826841,0.0000000000023009,0.0000000000184,"Env",13155,406631,TRUE,"Firmicutes","Oscillospirales","Clostridia","Ruminococcaceae","Otu49_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu49","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"43","Otu1","Otu5",0.779707154576901,0.00609805888588556,0.778542482418099,0.669119728276252,18.13485707011,0.00000000000000000000000000000000000000000000000000000000000000000000000016914,0.00000000000000000000000000000000000000000000000000000000000000000000000694,"Env",202417,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu5_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu5","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"44","Otu1","Otu51",0.930600375915623,0.00370438723450573,0.931251957838634,0.913204998311381,4.69588531193694,0.0000026545,0.0000118,"Env",38949,406631,TRUE,"Firmicutes","Oscillospirales","Clostridia","Oscillospiraceae","Otu51_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu51","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"45","Otu1","Otu52",0.891570866871833,0.00504591849340553,0.89175582127124,0.860562924619864,6.14515321491867,0.00000000079886,0.00000000523,"Env",160608,406631,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Rikenellaceae","Otu52_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu52","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","unchanged","enriched"
