"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"23","Otu1","Otu28",0.982572874780204,0.00456674350609511,0.982800982800983,0.998790810157195,-3.55131295535758,0.00038331,0.00117,"Jax",99121,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu28_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu28","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"24","Otu1","Otu29",0.973890723674435,0.00494221598012852,0.975113122171946,0.934117647058823,8.04762009097334,0.0000000000000008442,0.00000000000000906,"Jax",25499,72844,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu29_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu29","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"25","Otu1","Otu3",0.929968277964151,0.00786905515455084,0.931497291629933,0.812547819433818,14.9217988976003,0.000000000000000000000000000000000000000000000000023778,0.000000000000000000000000000000000000000000000000861,"Jax",121233,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu3_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu3","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"26","Otu1","Otu30",0.977750027846242,0.00524721985740545,0.977855477855478,0.917283950617284,11.5234502978985,0.000000000000000000000000000001005,0.0000000000000000000000000000204,"Jax",11926,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu30_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu30","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"27","Otu1","Otu31",0.981930920466068,0.00346526476245175,0.982109421381924,0.947704081632653,9.87712084925906,0.000000000000000000000052314,0.000000000000000000000809,"Jax",15520,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu31_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu31","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"28","Otu1","Otu33",0.967515344382823,0.00418876920829298,0.967056323060574,0.924778761061947,10.2026588708364,0.0000000000000000000000019292,0.000000000000000000000032,"Jax",34004,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu33_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu33","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"29","Otu1","Otu34",0.98665606867014,0.00276463126200646,0.986915494576137,0.998768472906404,-4.38120063341596,0.000011803,0.0000475,"Jax",60653,72844,TRUE,"Synergistota","Synergistales","Synergistia","Synergistaceae","Otu34_Synergistia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu34","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"30","Otu1","Otu35",0.969289432969959,0.00488150693417758,0.968937023494724,0.977297297297297,-1.64044923735992,0.10091,0.153,"Jax",46799,72844,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu35_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu35","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"31","Otu1","Otu37",0.955312923445992,0.00705030192235827,0.955931958546268,1,-6.33832097492081,0.00000000023228,0.00000000159,"Jax",116604,72844,TRUE,"Euryarchaeota","Methanobacteriales","Methanobacteria","Methanobacteriaceae","Otu37_Methanobacteria","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu37","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"32","Otu1","Otu38",0.96307825910655,0.0062871954843696,0.962626262626263,0.980139026812314,-2.71357360339408,0.0066562,0.0148,"Jax",82191,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu38_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu38","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"33","Otu1","Otu39",0.952412791457506,0.0053714214101829,0.953562997185995,0.999120492524186,-8.69559423845137,0.0000000000000000034502,0.000000000000000043,"Jax",195012,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu39_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu39","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"34","Otu1","Otu4",0.932257267169287,0.00605252893172766,0.931664411366712,0.929491525423729,0.456956385794402,0.6477,0.693,"Jax",194702,72844,FALSE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu4_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu4","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"35","Otu1","Otu40",0.941587253089049,0.00568748265884943,0.94184610397772,1,-10.2704043976405,0.00000000000000000000000095802,0.0000000000000000000000161,"Jax",94938,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu40_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu40","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"36","Otu1","Otu42",0.988016070660557,0.00326695510444496,0.988416988416988,1,-3.6682259034223,0.00024424,0.000781,"Jax",40365,72844,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu42_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu42","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"37","Otu1","Otu43",0.975319315832035,0.00524019443936209,0.975778546712803,0.930120481927711,8.62541160015165,0.0000000000000000063863,0.0000000000000000779,"Jax",16323,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu43_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu43","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"38","Otu1","Otu44",0.984369666756515,0.00351140211499119,0.985294117647059,0.963704630788486,5.88512374581197,0.0000000039776,0.0000000243,"Jax",10138,72844,TRUE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu44_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu44","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"39","Otu1","Otu45",0.955463650206754,0.0062469016321868,0.954843853985246,0.957786116322702,-0.37177888378806,0.71006,0.748,"Jax",69711,72844,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu45_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu45","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"40","Otu1","Otu46",0.986083624717254,0.00360012131380905,0.986180904522613,0.962724935732648,6.48830607318954,0.000000000086807,0.000000000614,"Jax",6187,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu46_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu46","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"41","Otu1","Otu47",0.976916399304707,0.00557804925511245,0.976985040276179,0.985159817351598,-1.47783170601004,0.13945,0.2,"Jax",35326,72844,FALSE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu47_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu47","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
