OTU2,OTU1,meandist,distsd,median,Original,Zscore,zpvalue,zpadjusted,Cluster,Significant,Phylum_OTU1,Class_OTU1,Order_OTU1,Family_OTU1,OTU1WithOrder,Phylum_OTU2,Class_OTU2,Order_OTU2,Family_OTU2,OTU2WithOrder,OTU1ColorName,OTU2ColorName,OTU1Type,OTU2Type,OTU1emergence,OTU2emergence
Otu21,Otu35,0.967966567957357,0.00579000564276518,0.967952468945694,0.987163029525032,-3.31544781681896,0.000914964218839857,0.00269,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu35,0.968452743433154,0.00553390127132626,0.96986301369863,0.998223801065719,-5.37975944508139,0.000000074585433997698,0.000000407,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu35,0.973734520121792,0.00706976600698163,0.972735964837172,0.989270386266094,-2.19750782825909,0.0279841980116167,0.0964,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu37,0.966191352692058,0.00653718511632122,0.965469613259669,0.847692307692308,18.1269220453766,0.000000000000000000000000000000000000000000000000000000000000000000000000195394468036691,0.00000000000000000000000000000000000000000000000000000000000000000000000791,Env,TRUE,Euryarchaeota,Methanobacteriales,Methanobacteria,Methanobacteriaceae,Otu37_Methanobacteria,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu37,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,depleted,depleted
Otu21,Otu37,0.946282695175337,0.00565617738862099,0.946488294314381,0.834412580943571,19.778395645233,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000457000443016656,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000324,Jax,TRUE,Euryarchaeota,Methanobacteriales,Methanobacteria,Methanobacteriaceae,Otu37_Methanobacteria,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu37,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,depleted,depleted
Otu21,Otu38,0.964794159415994,0.00582085203783836,0.964912280701754,0.975186104218362,-1.78529616193905,0.0742132910885367,0.133,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu38,0.959281868493864,0.00584973136344394,0.959104413223214,0.967549103330487,-1.41326743451603,0.157577105373097,0.221,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu38,0.973883927590156,0.006243211288114,0.974358974358974,0.989473684210526,-2.49707336512067,0.0125223046256824,0.0538,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu39,0.96462536694094,0.00576978008078447,0.964520367936925,0.829123328380386,23.4847839368828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583511524884548,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000635,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu39_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu39,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu39,0.943945630117924,0.00535173602988577,0.94442206235012,0.822479928635147,22.6965046116763,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000485061549742345,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000472,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu39_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu39,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu4,0.923753264685817,0.00516633044032782,0.923041044776119,0.921028037383178,0.527497676371258,0.597848029619426,0.675,Env,FALSE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu4,0.91729137371078,0.00651439929904145,0.917306998822908,0.879057924888606,5.86906744076914,0.00000000438253156275483,0.0000000271,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu4,0.961798803022522,0.00386888288794952,0.962037037037037,0.973443223443223,-3.00976296206096,0.00261451646062205,0.0158,Env2Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu40,0.953102846510954,0.00597198319796134,0.951546636277386,0.829204693611473,20.7465675626441,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131662136367683,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000885,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu40,0.931637700967614,0.00720284028764132,0.932709469573369,0.825811559778306,14.6922792902802,0.000000000000000000000000000000000000000000000000722422955954171,0.0000000000000000000000000000000000000000000000243,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu40,0.994539528644464,0.00385879410653635,0.99581589958159,0.991596638655462,0.762644989018035,0.445675146274604,0.648,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu42,0.989021739571366,0.0040116889804324,0.988654781199352,0.998394863563403,-2.33645330875736,0.0194676283636868,0.0425,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu42_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu42,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu42,0.988950785237604,0.00365255690721742,0.988505747126437,0.998965873836608,-2.74193910003551,0.00610776645162537,0.0137,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu42_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu42,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,depleted,depleted
Otu21,Otu43,0.949236937753395,0.00667639421212363,0.950456707633079,0.992613111726685,-6.49694619507692,0.0000000000819667598422888,0.000000000582,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu43,0.974587562352363,0.00427235555846308,0.975586170232268,0.99624765478424,-5.06982439440709,0.000000398182919930993,0.00000198,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu43,0.964193262684487,0.00677047881938028,0.965196596819807,0.978625954198473,-2.1317091300357,0.0330307657948341,0.109,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu44,0.950071032488122,0.00633756632052378,0.950417027364167,0.986729857819905,-5.78436950049204,0.00000000727847999906051,0.0000000442,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu44,0.983142740285647,0.0033194077560185,0.982880161127895,0.999008919722498,-4.77982236683117,0.00000175450140986501,0.00000795,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu44,0.970498284957046,0.00644834584598307,0.970893970893971,0.973029045643154,-0.392466649053016,0.694713448937903,0.83,Env2Jax,FALSE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu45,0.978041257891412,0.00563793856035865,0.976776410926883,0.99862258953168,-3.65050654950002,0.000261723635095703,0.000843,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu45,0.951939616620571,0.00487060179880241,0.951338199513382,0.997674418604651,-9.38996942745866,0.00000000000000000000600176753967811,0.000000000000000000081,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu45,0.969634815813699,0.00739902386515206,0.969314079422383,0.971171171171171,-0.207642979056771,0.835507743244529,0.917,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu46,0.946403779575693,0.00478085959457385,0.946684984550733,0.98932384341637,-8.97747842028044,0.000000000000000000277042981881627,0.00000000000000000298,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu46_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu46,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu46,0.986428377928666,0.00317993907433873,0.986680327868853,0.992871690427699,-2.02623771978174,0.0427404300028198,0.0743,Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu46_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu46,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu46,0.971258519145112,0.00760747872511792,0.97165991902834,0.967479674796748,0.496727560457985,0.619381184465496,0.782,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu46_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu46,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu47,0.989061553624941,0.00402203159705852,0.988524590163934,1,-2.71963213393411,0.00653545779128096,0.0161,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu47_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu47,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu47,0.975855121234164,0.00409965692589127,0.976588395141541,0.998129092609916,-5.43313057126337,0.0000000553738575737511,0.000000308,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu47_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu47,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu47,0.96744769821139,0.00780976948242683,0.966044142614601,0.979899497487437,-1.59438755574868,0.110849257918241,0.274,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu47_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu47,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu48,0.986461654766106,0.00510671356864532,0.985849056603774,0.995327102803738,-1.73603784869885,0.0825571424851262,0.145,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu48_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu48,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu48,0.959492665369521,0.00519007016320705,0.959517657192076,0.995843724023275,-7.0039628580458,0.00000000000248822102871975,0.0000000000208,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu48_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu48,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu48,0.974824294157077,0.00710862828664401,0.974414748824548,0.986813186813187,-1.6865268758862,0.0916943630113833,0.244,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu48_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu48,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu49,0.982555843718506,0.00479613004422573,0.982156098030719,0.957074721780604,5.31285050716662,0.000000107923571572008,0.000000581,Env,TRUE,Firmicutes,Oscillospirales,Clostridia,Ruminococcaceae,Otu49_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu49,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,depleted,depleted
Otu21,Otu49,0.973993352892918,0.00447279944539425,0.974903474903475,0.930513595166163,9.72092718611087,0.000000000000000000000245535403890458,0.00000000000000000000351,Jax,TRUE,Firmicutes,Oscillospirales,Clostridia,Ruminococcaceae,Otu49_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu49,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,depleted,depleted
Otu21,Otu5,0.924420084664706,0.00475258923834404,0.925862068965517,0.98119378577269,-11.9458464135574,0.00000000000000000000000000000000682519547569019,0.000000000000000000000000000000105,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu5_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu5,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu5,0.949533651365973,0.00608532196881179,0.950038990767992,0.990083905415713,-6.66361685668676,0.0000000000267169427574617,0.000000000202,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu5_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu5,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu5,0.958645800989626,0.00553420527394389,0.95837766967192,0.960227272727273,-0.285763114912409,0.775059560584139,0.883,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu5_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu5,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,enriched,depleted
Otu21,Otu51,0.951727075405894,0.00784482312170489,0.952182952182952,0.988966900702106,-4.74705735470029,0.00000206397438989873,0.0000093,Env,TRUE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu51_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu51,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu51,0.983674937016637,0.00381928142690696,0.983723296032553,0.997993981945838,-3.74914632588283,0.000177437538563546,0.000581,Jax,TRUE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu51_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu51,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu51,0.979054313079627,0.00919665001151422,0.97953216374269,0.97953216374269,-0.0519592093278293,0.958561195724656,0.979,Env2Jax,FALSE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu51_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu51,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu52,0.939202717000462,0.00510488109818999,0.938940384529855,0.984520123839009,-8.87726980646333,0.000000000000000000685214507514347,0.00000000000000000729,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Rikenellaceae,Otu52_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu52,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu52,0.97694357083342,0.0044302160181764,0.9765625,0.977560975609756,-0.139362228343592,0.889163918457301,0.906,Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Rikenellaceae,Otu52_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu52,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu52,0.97733642451977,0.00761820660158574,0.975161647505912,0.971128608923885,0.814865744727005,0.415149163033406,0.626,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Rikenellaceae,Otu52_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#377EB8'>Otu52,<b style='color:#828382'>Otu21,Donor Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu53,0.977274188293798,0.0070014317053182,0.978366564596433,0.995884773662551,-2.65811139093409,0.00785799160860364,0.0192,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu53,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu53,0.97629820889925,0.00349022324803224,0.975915221579961,0.992417061611374,-4.61828701680091,0.00000386920834124338,0.0000165,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu53,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu53,0.964191288889634,0.00863908601009678,0.965098634294385,0.912280701754386,6.00880545402355,0.00000000186895227528539,0.0000000581,Env2Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu53,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu54,0.992496420770138,0.00407608397559119,0.993299832495812,0.994983277591973,-0.610109319809776,0.54178939332899,0.627,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu54,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu54,0.950980681980598,0.00609950517732927,0.950222410020571,0.990661478599222,-6.50557634840772,0.0000000000773960626418437,0.000000000564,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu54,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu54,0.979770992082427,0.00702269994592598,0.980662983425414,0.991803278688525,-1.71334197655393,0.0866496441680884,0.235,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu54,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu55,0.98280365801965,0.00401024575982913,0.983282674772036,0.998502994011976,-3.9148064563991,0.0000904767547551662,0.000316,Env,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu55,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu55,0.979457081524193,0.00282350357212836,0.979330708661417,1,-7.27568354387504,0.000000000000344670711508997,0.00000000000309,Jax,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu55,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu55,0.980012581030782,0.00828464042538736,0.980681256181998,0.991176470588235,-1.34754062750186,0.177806177825863,0.371,Env2Jax,FALSE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu55,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,unchanged,depleted
Otu21,Otu56,0.979854859946986,0.00325732390793951,0.979931228928318,1,-6.18456764582479,0.000000000622729058020142,0.00000000415,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu56_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#E41A1C'>Otu56,<b style='color:#828382'>Otu21,Recipient Taxa,Shared Taxa,depleted,depleted
Otu21,Otu6,0.929352992156355,0.00431903832509024,0.92952488905853,0.946210268948655,-3.90301625581145,0.0000950013194164535,0.000329,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu6_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu6,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
Otu21,Otu6,0.925816815087019,0.00681692033145225,0.926049300466356,0.918120805369128,1.12895696937862,0.258915986470448,0.33,Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu6_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu21_Bacteroidia,<b style='color:#828382'>Otu6,<b style='color:#828382'>Otu21,Shared Taxa,Shared Taxa,enriched,depleted
